1540,1532,1575,1607,1656,1593,1604,1568,1567,1678,1624,1532,1560,1560,1539,1554,1540,1574,1538,1574,1590,1566,1660,1640,1600,1549,1632,1563,1607,1539,1508,1584,1605,1649,1640,1628,1607,1532,1528,1663
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
