1482,1516,1565,1450,1459,1453,1531,1602,1577,1621,1570,1649,1598,1537,1660,1717,1640,1598,1570,1558,1566,1704,1657,1688,1726,1619,1591,1619,1652,1681,1643,1662,1607,1593,1581,1589,1691,1581,1562,1683
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
