1567,1592,1543,1635,1669,1693,1582,1562,1563,1593,1617,1521,1569,1485,1521,1633,1548,1541,1584,1605,1621,1589,1578,1454,1594,1553,1669,1595,1569,1554,1653,1556,1574,1607,1556,1594,1584,1630,1693,1653
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
