1509,1517,1651,1573,1629,1579,1592,1598,1554,1572,1672,1547,1581,1627,1626,1710,1607,1671,1657,1628,1604,1623,1633,1620,1677,1696,1701,1726,1617,1694,1668,1651,1700,1692,1700,1680,1640,1625,1648,1686
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
