1490,1561,1531,1534,1486,1676,1641,1720,1715,1524,1685,1601,1544,1470,1604,1612,1677,1637,1560,1593,1659,1611,1681,1659,1738,1645,1660,1604,1586,1659,1630,1664,1626,1646,1580,1598,1633,1689,1572,1666
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
