1498,1435,1554,1585,1595,1581,1595,1532,1560,1492,1605,1408,1589,1576,1623,1639,1559,1575,1529,1520,1471,1551,1501,1578,1521,1542,1547,1544,1614,1600,1613,1593,1561,1618,1564,1595,1574,1567,1596,1624
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
