1455,1597,1559,1600,1654,1614,1698,1553,1733,1616,1693,1726,1710,1649,1671,1648,1708,1603,1668,1729,1663,1657,1742,1701,1711,1713,1679,1720,1689,1698,1728,1665,1709,1718,1768,1738,1759,1699,1783,1670
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
