# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,85.00000,1000.00000,0.15300,0.25079,178.15931,20.32177,0.52839,0.26025,0.24763
2.00000,119.00000,1000.00000,0.13789,0.15348,163.85372,13.25540,0.56295,0.18225,0.13429
3.00000,88.00000,998.16717,0.20186,0.30412,191.68924,25.29349,0.50000,0.28685,0.39044
4.00000,125.00000,1062.42948,0.11995,0.12918,133.74394,15.90427,0.52018,0.21453,0.15686
5.00000,122.00000,1047.65892,0.27628,0.39640,191.79379,27.13914,0.50000,0.45746,0.57758
6.00000,102.00000,1101.48022,0.14994,0.24535,183.48699,21.03717,0.50867,0.38662,0.37051
7.00000,134.00000,1099.02497,0.21120,0.23791,160.10178,23.34860,0.56234,0.38422,0.38804
8.00000,150.00000,1096.69444,0.11845,0.12998,161.79140,20.83962,0.56761,0.19706,0.15618
9.00000,131.00000,1094.46934,0.13953,0.24761,174.21888,22.55540,0.53283,0.23940,0.28181
10.00000,142.00000,1092.33528,0.20868,0.24790,158.36695,17.79552,0.50000,0.23109,0.30112
11.00000,137.00000,1090.28116,0.14198,0.24603,148.81305,23.51058,0.55952,0.26014,0.32187
12.00000,153.00000,1088.29812,0.18388,0.23006,161.30814,23.02267,0.51008,0.27120,0.40470
13.00000,68.00000,1108.47831,0.14038,0.18024,175.82149,24.97054,0.51213,0.28423,0.36742
14.00000,164.00000,1147.65738,0.12843,0.19701,161.76309,16.39776,0.53491,0.28180,0.39027
15.00000,81.00000,1183.77742,0.30819,0.31140,194.89246,20.08347,0.56742,0.24880,0.38523
16.00000,131.00000,1180.71294,0.17727,0.19091,179.98864,22.13636,0.50227,0.24091,0.29318
17.00000,120.00000,1163.57193,0.26655,0.20374,181.09847,16.01868,0.51698,0.28353,0.26995
18.00000,126.00000,1147.76596,0.28832,0.37970,195.57970,28.32792,0.50000,0.55330,0.49848
19.00000,115.00000,1113.74780,0.13172,0.17281,181.93467,20.46891,0.52055,0.30875,0.25817
20.00000,109.00000,1101.20456,0.17668,0.21908,167.20377,23.84335,0.54299,0.30978,0.24617
21.00000,143.00000,1146.67732,0.22011,0.30838,179.22458,22.17765,0.50000,0.31397,0.33296
22.00000,128.00000,1179.37088,0.17497,0.20049,164.55407,20.57959,0.55164,0.20899,0.29040
23.00000,100.00000,1163.62188,0.12011,0.19838,189.19973,21.92038,0.50607,0.27935,0.38057
24.00000,46.00000,1176.43138,0.20769,0.30000,196.05897,17.22308,0.50000,0.22821,0.26923
25.00000,41.00000,1173.81291,0.35574,0.14286,192.23249,18.64426,0.51120,0.14846,0.23249
26.00000,141.00000,1151.80991,0.22426,0.19608,163.63603,15.85172,0.63787,0.27083,0.42034
27.00000,85.00000,1164.84945,0.15264,0.28103,172.02282,17.34950,0.51284,0.42225,0.26534
28.00000,70.00000,1145.21231,0.19070,0.23721,185.09922,24.82326,0.52713,0.30388,0.22481
29.00000,79.00000,1171.61659,0.22989,0.37603,181.85878,22.40722,0.50000,0.43350,0.24795
30.00000,103.00000,1194.58644,0.09960,0.15637,168.18227,28.28785,0.52739,0.18028,0.21713
31.00000,120.00000,1171.81294,0.21140,0.31088,174.17409,23.20829,0.53057,0.38031,0.35233
32.00000,73.00000,1194.37914,0.15979,0.18213,197.61340,28.56357,0.50258,0.37973,0.34192
33.00000,171.00000,1171.99511,0.16446,0.19093,155.28166,19.37618,0.64178,0.22495,0.29679
34.00000,124.00000,1169.63454,0.23816,0.20752,157.47493,21.87465,0.62535,0.30641,0.23538
35.00000,156.00000,1197.43882,0.25071,0.23273,189.79754,20.93945,0.53974,0.28098,0.40776
36.00000,122.00000,1207.42749,0.15845,0.24413,160.11268,20.76995,0.56866,0.30516,0.28756
37.00000,91.00000,1176.09589,0.22540,0.18182,192.25156,21.91532,0.55106,0.43587,0.32877
38.00000,112.00000,1197.42604,0.15092,0.14171,191.35369,19.63018,0.50173,0.26959,0.37327
39.00000,69.00000,1194.81135,0.11395,0.17682,186.76424,17.55796,0.54028,0.29666,0.44794
40.00000,118.00000,1180.35235,0.20693,0.23634,194.04097,23.18908,0.53414,0.36975,0.37395
41.00000,98.00000,1199.80762,0.14689,0.21921,181.71525,25.10960,0.51356,0.26554,0.27910
42.00000,141.00000,1185.26494,0.17972,0.20482,163.81325,22.38052,0.53112,0.26305,0.31526
43.00000,101.00000,1203.11176,0.14706,0.18207,181.47759,19.36275,0.51261,0.24090,0.21709
44.00000,111.00000,1221.63520,0.15155,0.19381,186.16804,21.65670,0.51392,0.22577,0.25567
45.00000,154.00000,1218.76555,0.27136,0.25377,168.73367,16.22864,0.57538,0.31658,0.35553
46.00000,103.00000,1235.20117,0.23374,0.30756,171.68366,16.36204,0.54306,0.24253,0.26362
47.00000,84.00000,1204.68343,0.15961,0.19544,179.67427,20.66287,0.52036,0.19055,0.23453
