# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,104.00000,1000.00000,0.24528,0.25835,178.49202,22.91437,0.50871,0.35559,0.48331
2.00000,141.00000,1000.00000,0.15502,0.14867,154.79161,15.41169,0.58831,0.20712,0.19568
3.00000,210.00000,986.91212,0.16190,0.17524,139.92476,15.36286,0.51810,0.22571,0.25238
4.00000,171.00000,1026.33438,0.14167,0.18031,153.36247,20.62098,0.51472,0.22539,0.19043
5.00000,142.00000,1024.54726,0.22754,0.44511,165.86228,23.89421,0.53992,0.33533,0.36427
6.00000,70.00000,1079.70980,0.22921,0.33063,184.92698,22.62880,0.50710,0.21704,0.54361
7.00000,170.00000,1104.45347,0.20474,0.23276,180.36099,17.92780,0.55065,0.34267,0.38901
8.00000,161.00000,1088.98122,0.15657,0.19118,146.66263,20.98356,0.53979,0.19983,0.27941
9.00000,125.00000,1086.84929,0.09864,0.13687,165.64735,17.35265,0.52219,0.20962,0.30949
10.00000,148.00000,1108.64736,0.22427,0.26114,165.70661,18.14439,0.56912,0.45622,0.32412
11.00000,83.00000,1094.23782,0.22797,0.23916,191.71469,25.56923,0.52098,0.31748,0.46993
12.00000,110.00000,1059.51335,0.08938,0.16863,180.98145,17.74705,0.51180,0.30017,0.26813
13.00000,220.00000,1028.09192,0.16484,0.15659,143.98352,13.61447,0.57418,0.27839,0.24817
14.00000,85.00000,1026.74772,0.21094,0.23828,190.00521,24.42188,0.50846,0.27474,0.32552
15.00000,73.00000,1050.61031,0.23443,0.27473,167.50916,22.22711,0.54670,0.16117,0.27839
16.00000,105.00000,1072.34197,0.21458,0.35626,178.68776,19.36864,0.53714,0.34938,0.24897
17.00000,147.00000,1042.21049,0.13403,0.18298,147.56643,20.40559,0.56876,0.17599,0.23893
18.00000,153.00000,1014.60956,0.26409,0.32046,182.12201,26.76139,0.50618,0.29730,0.36834
19.00000,153.00000,1006.50104,0.13389,0.11911,153.74792,17.80886,0.55679,0.18652,0.28624
20.00000,149.00000,1030.00165,0.21053,0.17272,164.61231,27.06820,0.53558,0.28391,0.36620
21.00000,190.00000,1051.60859,0.23287,0.24019,179.24950,21.92814,0.52295,0.31936,0.37458
