# GameN, gameLength, gameElo, minBase, dinBase
1.0,162.0,1400.0,4.3,17.0
2.0,118.0,1400.0,5.3,16.1
3.0,152.0,1407.6,4.8,16.5
4.0,163.0,1414.3,5.3,16.1
5.0,88.0,1420.2,3.6,17.6
6.0,169.0,1425.7,6.1,15.4
7.0,82.0,1430.8,5.3,15.9
8.0,167.0,1435.5,5.8,15.5
9.0,150.0,1440.0,4.4,17.1
10.0,107.0,1444.3,7.1,14.3
11.0,100.0,1448.3,4.8,16.6
12.0,122.0,1452.2,6.2,15.4
13.0,127.0,1455.9,5.3,16.0
14.0,136.0,1459.4,6.1,15.5
15.0,150.0,1462.9,3.3,17.9
16.0,114.0,1466.2,4.4,17.0
17.0,150.0,1469.4,4.0,17.5
18.0,159.0,1472.5,4.6,16.7
19.0,214.0,1475.5,4.9,16.6
20.0,128.0,1478.4,4.7,16.7
21.0,127.0,1481.2,3.0,18.4
22.0,162.0,1484.0,5.2,16.4
23.0,133.0,1486.7,4.9,16.5
24.0,149.0,1489.3,4.7,16.6
25.0,144.0,1491.8,5.0,16.4
26.0,156.0,1494.3,4.0,17.5
27.0,144.0,1496.7,4.5,16.9
28.0,137.0,1517.9,5.0,16.3
29.0,112.0,1492.7,3.9,17.3
30.0,86.0,1495.1,4.7,16.6
31.0,115.0,1516.0,2.7,18.6
32.0,300.0,1491.9,7.3,14.2
33.0,92.0,1470.8,3.8,17.5
34.0,165.0,1494.1,5.2,16.3
35.0,156.0,1496.4,5.0,16.4
36.0,300.0,1498.7,5.4,16.1
37.0,143.0,1500.8,5.0,16.5
38.0,78.0,1500.2,4.8,16.6
39.0,77.0,1502.3,3.7,17.6
40.0,117.0,1521.6,3.0,18.3
41.0,101.0,1498.8,4.8,16.5
42.0,112.0,1500.9,4.3,17.2
43.0,116.0,1503.0,3.8,17.6
44.0,107.0,1505.0,3.8,17.5
45.0,114.0,1485.4,3.3,18.0
46.0,300.0,1468.0,6.1,15.4
47.0,132.0,1470.5,4.1,17.2
48.0,300.0,1455.0,5.2,16.4
49.0,92.0,1457.6,3.1,18.0
50.0,130.0,1462.7,2.9,18.3
51.0,129.0,1483.1,5.4,16.4
52.0,100.0,1501.3,5.7,15.8
53.0,113.0,1522.4,4.2,17.2
54.0,70.0,1524.1,3.5,17.9
55.0,152.0,1502.1,2.9,18.5
56.0,105.0,1521.7,5.5,15.8
57.0,196.0,1537.7,4.4,17.0
58.0,127.0,1515.5,4.4,16.9
59.0,121.0,1497.0,3.5,17.8
60.0,177.0,1498.9,3.8,17.6
61.0,117.0,1516.0,4.2,17.3
62.0,105.0,1498.7,5.4,16.0
63.0,152.0,1518.8,3.8,17.4
64.0,100.0,1536.7,5.0,16.6
65.0,136.0,1552.5,4.1,17.3
66.0,141.0,1566.6,5.6,15.7
67.0,135.0,1544.1,4.8,16.6
68.0,144.0,1545.6,4.8,16.6
69.0,101.0,1559.2,3.7,17.7
70.0,115.0,1539.2,6.0,15.5
71.0,145.0,1521.2,3.6,17.7
72.0,116.0,1522.8,3.0,18.1
73.0,300.0,1506.7,5.8,15.7
74.0,158.0,1521.3,5.7,15.9
75.0,108.0,1534.4,4.4,17.0
76.0,164.0,1535.9,3.5,17.9
77.0,117.0,1516.7,3.9,17.6
78.0,97.0,1499.4,4.6,17.0
79.0,142.0,1479.1,4.8,16.9
80.0,129.0,1466.1,2.9,18.3
81.0,300.0,1452.2,7.8,13.7
82.0,124.0,1474.4,4.6,16.6
83.0,152.0,1460.9,4.8,16.7
84.0,77.0,1448.6,4.0,17.4
85.0,123.0,1470.4,4.7,16.6
86.0,106.0,1490.6,5.1,16.6
87.0,92.0,1492.4,3.2,18.1
88.0,89.0,1506.7,3.7,17.8
89.0,300.0,1508.4,5.1,16.2
90.0,129.0,1488.6,5.0,16.3
91.0,99.0,1504.2,5.3,16.2
92.0,164.0,1521.6,4.7,17.0
93.0,300.0,1538.7,5.5,15.8
