# GameN, gameLength, gameElo, minBase, dinBase
1.0,203.0,1000.0,2.2,19.0
2.0,174.0,1000.0,1.5,19.6
3.0,256.0,1082.3,1.8,19.3
4.0,226.0,1111.4,2.4,18.8
5.0,300.0,1065.1,1.9,19.2
6.0,300.0,1117.8,1.5,19.5
7.0,237.0,1164.7,1.9,19.2
8.0,166.0,1222.8,1.5,19.6
9.0,255.0,1235.7,1.6,19.5
10.0,161.0,1288.9,2.5,18.7
11.0,205.0,1283.0,1.7,19.4
12.0,199.0,1292.0,1.7,19.4
13.0,222.0,1319.0,1.8,19.3
14.0,145.0,1343.4,2.3,18.9
15.0,271.0,1336.2,1.9,19.2
16.0,214.0,1380.3,1.6,19.5
17.0,210.0,1385.3,1.6,19.5
18.0,240.0,1403.6,1.6,19.5
19.0,300.0,1420.4,1.8,19.4
20.0,209.0,1376.4,1.6,19.5
21.0,208.0,1381.3,1.3,19.8
22.0,181.0,1386.0,1.2,19.9
23.0,131.0,1403.1,1.0,20.0
24.0,300.0,1440.3,1.2,19.8
25.0,185.0,1430.4,1.1,20.0
26.0,147.0,1433.8,1.3,19.8
27.0,238.0,1468.7,1.1,19.9
28.0,300.0,1480.4,1.0,20.0
29.0,276.0,1483.0,1.1,20.0
30.0,240.0,1493.2,0.9,20.2
31.0,262.0,1503.5,1.0,20.1
32.0,300.0,1505.7,1.0,20.1
33.0,300.0,1507.8,0.9,20.2
34.0,149.0,1517.3,1.0,20.1
35.0,300.0,1546.1,1.4,19.9
36.0,156.0,1553.9,1.3,19.8
37.0,150.0,1520.5,1.3,19.9
38.0,170.0,1529.2,1.1,20.0
39.0,152.0,1556.6,1.2,20.0
40.0,268.0,1542.4,1.3,20.0
41.0,215.0,1529.0,1.4,19.7
42.0,141.0,1516.4,1.0,20.0
43.0,184.0,1525.0,1.1,20.0
44.0,244.0,1533.1,0.9,20.1
45.0,219.0,1534.9,1.0,20.1
46.0,300.0,1560.9,1.0,20.2
47.0,300.0,1562.3,1.4,19.9
48.0,256.0,1569.0,1.0,20.0
49.0,300.0,1575.5,1.1,20.0
50.0,220.0,1576.8,1.2,19.8
51.0,161.0,1600.1,1.3,19.9
52.0,170.0,1605.6,1.0,20.1
53.0,300.0,1573.6,1.2,19.9
54.0,142.0,1575.0,0.9,20.2
55.0,238.0,1576.3,1.0,20.0
56.0,300.0,1599.0,1.3,20.0
57.0,183.0,1600.1,1.7,19.5
58.0,280.0,1569.1,1.2,19.8
59.0,300.0,1591.9,1.6,19.5
60.0,300.0,1593.0,1.5,19.7
61.0,213.0,1598.5,1.2,20.0
62.0,250.0,1563.8,1.7,19.6
63.0,262.0,1550.8,2.0,19.6
64.0,183.0,1557.4,2.6,19.0
65.0,284.0,1563.8,1.4,19.9
66.0,142.0,1586.2,1.2,19.9
67.0,288.0,1587.3,1.0,20.1
68.0,300.0,1592.8,1.2,19.9
69.0,300.0,1593.9,1.2,20.0
70.0,199.0,1599.1,1.1,20.1
71.0,192.0,1619.4,1.1,20.2
72.0,236.0,1620.4,1.1,20.0
73.0,168.0,1624.9,1.0,20.2
74.0,215.0,1629.4,1.1,20.1
75.0,254.0,1613.8,1.4,19.9
76.0,125.0,1614.8,1.4,19.9
77.0,165.0,1615.8,1.6,19.8
78.0,179.0,1620.3,1.5,19.7
79.0,178.0,1624.8,1.1,20.0
80.0,300.0,1625.7,1.8,19.7
81.0,282.0,1644.1,1.4,19.7
82.0,178.0,1648.0,1.3,19.9
83.0,161.0,1648.8,1.2,20.0
84.0,272.0,1632.8,1.9,19.3
85.0,214.0,1650.6,1.1,20.0
86.0,300.0,1651.4,1.2,19.9
87.0,228.0,1652.2,1.3,19.9
88.0,260.0,1652.9,1.3,19.9
89.0,300.0,1656.6,2.0,19.4
90.0,300.0,1660.2,2.1,19.5
91.0,177.0,1644.0,2.5,19.2
92.0,228.0,1631.6,2.6,19.0
93.0,167.0,1632.4,1.4,19.8
94.0,182.0,1617.6,1.3,19.9
95.0,200.0,1618.5,1.8,19.6
96.0,300.0,1636.5,2.1,19.4
97.0,137.0,1640.4,2.5,19.0
98.0,157.0,1612.3,2.0,19.3
99.0,223.0,1630.4,2.3,19.2
100.0,156.0,1647.6,2.3,19.3
101.0,300.0,1651.3,1.3,19.9
102.0,300.0,1667.5,1.6,19.6
103.0,180.0,1668.2,2.2,19.3
104.0,268.0,1652.1,2.6,18.9
105.0,178.0,1655.7,1.3,19.9
106.0,184.0,1656.4,1.5,19.8
107.0,179.0,1672.1,1.4,19.7
108.0,300.0,1672.8,1.5,19.6
109.0,168.0,1675.9,1.0,20.1
110.0,300.0,1676.5,1.4,19.7
111.0,184.0,1677.2,1.0,20.1
112.0,263.0,1677.8,1.6,19.7
113.0,164.0,1692.4,1.3,19.9
114.0,261.0,1662.3,1.1,20.0
115.0,237.0,1665.6,1.6,19.7
116.0,300.0,1680.6,1.5,19.7
117.0,251.0,1664.5,2.4,19.1
118.0,196.0,1665.2,2.4,19.1
119.0,161.0,1665.8,1.4,19.8
120.0,246.0,1669.0,1.2,19.9
121.0,210.0,1683.7,1.7,19.5
122.0,300.0,1684.3,1.8,19.5
123.0,128.0,1698.4,1.3,19.8
124.0,203.0,1701.0,2.5,19.0
125.0,191.0,1703.6,1.4,19.6
126.0,182.0,1716.8,1.9,19.3
