1293,1660,1592,1778,1857,1785,1832,1838,1817,1826,1848,1773,1859,1821,1877,1854,1797,1867,1782,1825,1781,1806,1799,1791,1854,1681,1851,1817,1832,1708,1687,1780,1829,1829,1797,1781,1758,1717,1679,1716,1751,1815
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
