1293,1660,1691,1754,1758,1756,1771,1759,1761,1749,1785,1753,1784,1735,1772,1800,1764,1798,1772,1756,1760,1742,1733,1755,1776,1736,1736,1767,1770,1781,1768,1772,1752,1753,1757,1756,1772,1765,1784,1755,1763,1756
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
