# GameN, gameLength, gameElo
1.0,122.0,2000.0
2.0,133.0,2000.0
3.0,104.0,2000.3
4.0,78.0,2000.5
5.0,149.0,2000.7
6.0,115.0,2000.9
7.0,126.0,2001.1
8.0,194.0,2001.3
9.0,152.0,2001.5
10.0,103.0,2001.7
11.0,114.0,2001.9
12.0,105.0,2002.0
13.0,82.0,1948.5
14.0,108.0,1948.7
15.0,137.0,1948.9
16.0,124.0,1923.7
17.0,114.0,1924.0
18.0,137.0,1924.2
19.0,111.0,1924.5
20.0,139.0,1900.7
21.0,139.0,1901.0
22.0,58.0,1854.5
23.0,81.0,1854.9
24.0,138.0,1877.7
25.0,182.0,1878.0
26.0,69.0,1897.4
27.0,81.0,1897.6
28.0,114.0,1870.4
29.0,104.0,1870.7
30.0,122.0,1871.0
31.0,228.0,1847.7
32.0,141.0,1848.0
33.0,133.0,1848.9
34.0,170.0,1849.2
35.0,118.0,1849.5
36.0,99.0,1850.3
37.0,174.0,1871.3
38.0,121.0,1849.2
39.0,129.0,1809.3
40.0,111.0,1792.3
41.0,183.0,1777.3
42.0,131.0,1777.7
43.0,104.0,1758.5
44.0,129.0,1779.1
45.0,149.0,1779.6
46.0,85.0,1780.0
47.0,48.0,1766.9
48.0,110.0,1793.3
49.0,107.0,1810.3
50.0,140.0,1833.0
51.0,90.0,1809.3
52.0,85.0,1788.2
53.0,113.0,1788.5
54.0,76.0,1773.7
55.0,111.0,1760.4
56.0,180.0,1785.1
57.0,175.0,1807.4
58.0,121.0,1790.8
59.0,269.0,1791.2
60.0,76.0,1791.6
61.0,134.0,1794.9
62.0,122.0,1779.9
63.0,96.0,1784.3
64.0,172.0,1784.7
65.0,89.0,1785.1
66.0,92.0,1771.4
67.0,97.0,1771.8
68.0,93.0,1755.0
69.0,114.0,1743.4
70.0,89.0,1767.6
71.0,70.0,1772.3
72.0,111.0,1755.5
73.0,120.0,1743.3
74.0,159.0,1763.3
75.0,77.0,1747.9
76.0,108.0,1748.3
77.0,90.0,1737.1
78.0,111.0,1737.6
79.0,99.0,1756.6
80.0,128.0,1757.0
81.0,121.0,1776.4
82.0,86.0,1775.7
83.0,114.0,1776.1
84.0,73.0,1792.6
85.0,145.0,1807.8
86.0,127.0,1821.4
87.0,77.0,1801.0
88.0,133.0,1815.4
89.0,79.0,1828.5
90.0,75.0,1841.4
91.0,122.0,1820.6
92.0,123.0,1839.7
93.0,63.0,1839.9
94.0,185.0,1853.9
95.0,137.0,1864.5
96.0,128.0,1876.6
97.0,97.0,1887.7
98.0,109.0,1896.6
99.0,124.0,1906.3
100.0,58.0,1915.3
101.0,129.0,1922.8
102.0,173.0,1931.8
103.0,196.0,1944.5
104.0,95.0,1959.6
105.0,110.0,1942.1
106.0,101.0,1918.2
107.0,162.0,1903.3
108.0,135.0,1912.8
109.0,57.0,1906.2
110.0,97.0,1906.3
111.0,168.0,1884.8
112.0,119.0,1898.7
113.0,112.0,1898.9
114.0,161.0,1906.4
115.0,77.0,1893.0
116.0,124.0,1902.4
117.0,125.0,1920.2
118.0,72.0,1931.9
119.0,153.0,1916.8
120.0,128.0,1894.6
121.0,95.0,1902.0
122.0,102.0,1883.6
123.0,116.0,1901.3
124.0,280.0,1910.7
125.0,123.0,1892.9
126.0,83.0,1888.2
127.0,121.0,1873.1
128.0,75.0,1889.1
129.0,81.0,1866.6
130.0,99.0,1851.5
131.0,116.0,1831.1
132.0,86.0,1844.0
133.0,85.0,1824.7
134.0,113.0,1812.4
135.0,80.0,1825.5
136.0,143.0,1812.9
137.0,118.0,1813.2
138.0,109.0,1796.2
139.0,131.0,1785.6
140.0,77.0,1798.8
141.0,166.0,1788.6
142.0,107.0,1801.0
143.0,169.0,1791.2
144.0,120.0,1791.5
145.0,140.0,1774.4
146.0,152.0,1759.8
147.0,64.0,1760.2
148.0,87.0,1745.2
149.0,267.0,1761.2
150.0,245.0,1746.9
151.0,104.0,1748.0
152.0,121.0,1762.7
153.0,65.0,1754.8
154.0,91.0,1741.2
155.0,113.0,1727.1
156.0,102.0,1748.6
157.0,50.0,1740.4
158.0,83.0,1728.0
159.0,134.0,1748.2
160.0,108.0,1748.6
161.0,94.0,1749.0
162.0,176.0,1739.6
163.0,158.0,1758.9
164.0,68.0,1751.5
165.0,100.0,1767.3
166.0,117.0,1787.7
167.0,76.0,1800.4
168.0,153.0,1784.3
169.0,101.0,1775.7
170.0,103.0,1794.7
171.0,197.0,1795.0
172.0,133.0,1780.4
173.0,86.0,1792.6
174.0,93.0,1803.8
175.0,145.0,1817.0
176.0,106.0,1801.0
177.0,159.0,1813.9
178.0,91.0,1815.7
179.0,119.0,1805.0
180.0,165.0,1787.9
181.0,120.0,1778.7
182.0,69.0,1790.6
183.0,117.0,1803.7
184.0,94.0,1816.1
185.0,144.0,1829.1
186.0,73.0,1819.4
187.0,131.0,1836.5
188.0,74.0,1852.4
189.0,87.0,1862.5
190.0,91.0,1843.8
191.0,79.0,1827.4
192.0,146.0,1812.5
193.0,159.0,1823.7
194.0,109.0,1841.4
195.0,100.0,1856.3
196.0,68.0,1866.2
197.0,66.0,1850.0
198.0,64.0,1863.6
199.0,117.0,1850.3
200.0,273.0,1836.8
201.0,103.0,1838.4
202.0,115.0,1837.2
203.0,87.0,1837.4
204.0,160.0,1848.6
205.0,87.0,1858.3
206.0,158.0,1859.0
207.0,105.0,1843.7
208.0,100.0,1826.7
209.0,101.0,1813.2
210.0,107.0,1828.0
211.0,145.0,1841.3
212.0,90.0,1828.2
213.0,102.0,1839.3
214.0,123.0,1822.6
215.0,98.0,1807.3
216.0,100.0,1820.4
217.0,127.0,1820.6
218.0,117.0,1809.6
219.0,105.0,1826.7
220.0,67.0,1812.6
221.0,100.0,1823.6
222.0,104.0,1811.8
223.0,97.0,1823.5
224.0,66.0,1836.2
225.0,262.0,1820.1
226.0,123.0,1808.9
227.0,235.0,1798.9
228.0,87.0,1789.8
229.0,107.0,1804.5
230.0,172.0,1815.6
231.0,169.0,1830.7
232.0,86.0,1841.1
233.0,103.0,1841.3
234.0,80.0,1827.5
235.0,129.0,1817.8
236.0,133.0,1806.7
237.0,108.0,1797.2
238.0,224.0,1785.5
239.0,168.0,1777.1
240.0,102.0,1790.8
241.0,116.0,1791.1
242.0,56.0,1791.4
243.0,86.0,1778.9
244.0,156.0,1765.0
245.0,109.0,1752.0
246.0,133.0,1766.7
247.0,103.0,1780.2
248.0,161.0,1797.7
249.0,104.0,1808.9
250.0,99.0,1819.2
251.0,151.0,1806.8
252.0,103.0,1822.8
253.0,82.0,1810.8
254.0,103.0,1796.6
255.0,176.0,1783.1
256.0,109.0,1797.4
257.0,111.0,1787.7
258.0,103.0,1801.3
259.0,94.0,1801.6
260.0,136.0,1787.1
261.0,137.0,1798.7
262.0,193.0,1790.2
263.0,99.0,1777.4
264.0,130.0,1794.8
265.0,124.0,1807.0
266.0,112.0,1793.6
267.0,70.0,1806.4
268.0,72.0,1820.3
269.0,93.0,1830.2
270.0,112.0,1814.6
271.0,115.0,1826.2
272.0,101.0,1812.1
273.0,161.0,1812.4
274.0,100.0,1802.8
275.0,102.0,1814.7
276.0,87.0,1830.1
277.0,84.0,1839.3
278.0,81.0,1824.9
279.0,85.0,1833.9
280.0,177.0,1848.4
281.0,118.0,1858.7
282.0,91.0,1844.2
283.0,98.0,1857.9
284.0,121.0,1843.0
285.0,120.0,1853.1
286.0,178.0,1864.7
287.0,134.0,1877.7
288.0,175.0,1888.0
289.0,114.0,1894.7
290.0,125.0,1879.8
291.0,129.0,1880.0
292.0,140.0,1889.2
293.0,166.0,1873.6
294.0,196.0,1883.0
295.0,142.0,1868.4
296.0,149.0,1853.7
297.0,78.0,1863.6
298.0,88.0,1876.4
299.0,105.0,1883.2
300.0,131.0,1892.0
301.0,139.0,1877.8
302.0,69.0,1865.6
303.0,100.0,1852.8
304.0,101.0,1865.4
305.0,97.0,1851.4
306.0,110.0,1858.7
307.0,115.0,1844.0
308.0,69.0,1830.3
309.0,274.0,1816.8
310.0,111.0,1803.6
311.0,118.0,1815.6
312.0,142.0,1804.0
313.0,193.0,1815.6
314.0,124.0,1804.6
315.0,81.0,1819.2
316.0,160.0,1808.5
317.0,133.0,1822.5
318.0,112.0,1834.2
319.0,69.0,1819.6
320.0,113.0,1809.4
321.0,93.0,1799.8
322.0,88.0,1814.2
323.0,115.0,1827.4
324.0,184.0,1816.8
325.0,100.0,1827.1
326.0,103.0,1814.9
327.0,65.0,1803.5
328.0,119.0,1815.0
329.0,109.0,1804.2
330.0,153.0,1815.2
331.0,122.0,1825.1
332.0,162.0,1825.3
333.0,177.0,1814.8
334.0,159.0,1827.8
335.0,133.0,1816.5
336.0,107.0,1827.1
337.0,126.0,1816.8
338.0,86.0,1829.6
339.0,101.0,1838.7
340.0,142.0,1848.9
341.0,127.0,1848.4
342.0,118.0,1836.3
343.0,118.0,1826.3
344.0,108.0,1836.2
345.0,133.0,1848.0
346.0,185.0,1856.9
347.0,118.0,1845.9
348.0,139.0,1855.4
349.0,148.0,1865.2
350.0,112.0,1876.8
351.0,92.0,1864.2
352.0,106.0,1874.0
353.0,118.0,1860.0
354.0,102.0,1872.2
355.0,133.0,1860.1
356.0,127.0,1871.6
357.0,148.0,1859.4
358.0,120.0,1871.8
359.0,96.0,1883.1
360.0,122.0,1867.2
361.0,129.0,1856.6
362.0,173.0,1863.3
363.0,141.0,1874.2
364.0,71.0,1861.5
365.0,149.0,1850.3
366.0,96.0,1838.2
367.0,139.0,1847.2
368.0,106.0,1859.4
369.0,161.0,1859.6
370.0,117.0,1871.1
371.0,68.0,1860.9
372.0,116.0,1847.9
373.0,247.0,1859.5
374.0,87.0,1870.3
375.0,127.0,1866.8
376.0,125.0,1877.3
377.0,97.0,1887.2
378.0,105.0,1896.8
379.0,95.0,1906.9
380.0,104.0,1891.9
381.0,101.0,1878.4
382.0,98.0,1885.8
383.0,104.0,1895.5
384.0,153.0,1882.3
385.0,129.0,1870.0
386.0,116.0,1857.4
387.0,113.0,1857.5
388.0,128.0,1865.4
389.0,136.0,1854.7
390.0,75.0,1843.3
391.0,106.0,1851.3
392.0,108.0,1864.6
393.0,125.0,1850.0
394.0,51.0,1862.9
395.0,171.0,1851.7
396.0,126.0,1858.1
397.0,106.0,1847.3
398.0,64.0,1857.7
399.0,133.0,1845.8
400.0,163.0,1832.3
401.0,137.0,1821.6
402.0,130.0,1808.6
403.0,81.0,1808.8
404.0,127.0,1820.0
405.0,197.0,1829.8
406.0,108.0,1836.6
407.0,125.0,1824.5
408.0,127.0,1836.4
409.0,136.0,1845.9
410.0,120.0,1856.8
411.0,143.0,1867.3
412.0,101.0,1878.9
413.0,146.0,1888.3
414.0,96.0,1897.5
415.0,143.0,1896.6
416.0,93.0,1884.5
417.0,98.0,1867.6
418.0,84.0,1856.7
419.0,112.0,1846.0
420.0,164.0,1857.5
421.0,102.0,1867.4
422.0,117.0,1851.3
423.0,184.0,1851.5
424.0,85.0,1863.3
425.0,184.0,1852.8
426.0,104.0,1861.3
427.0,86.0,1847.6
428.0,151.0,1859.2
429.0,132.0,1849.2
430.0,79.0,1860.3
431.0,126.0,1848.2
432.0,151.0,1833.2
433.0,73.0,1845.5
434.0,112.0,1858.2
435.0,236.0,1847.4
