# GameN, gameLength, gameElo
1.0,105.0,2000.0
2.0,100.0,2000.0
3.0,113.0,2000.3
4.0,107.0,2000.5
5.0,101.0,2000.7
6.0,114.0,2000.9
7.0,126.0,2001.1
8.0,91.0,2001.3
9.0,188.0,2001.5
10.0,158.0,2001.7
11.0,230.0,2001.9
12.0,191.0,2002.0
13.0,107.0,2002.2
14.0,128.0,2002.4
15.0,57.0,2002.5
16.0,139.0,2002.7
17.0,164.0,2002.8
18.0,107.0,2003.0
19.0,119.0,2003.2
20.0,167.0,2003.3
21.0,110.0,2003.4
22.0,128.0,2003.6
23.0,107.0,2003.7
24.0,79.0,2003.9
25.0,111.0,1981.3
26.0,126.0,1981.4
27.0,131.0,1981.6
28.0,210.0,2006.3
29.0,83.0,1984.3
30.0,154.0,1965.1
31.0,195.0,1991.2
32.0,101.0,1991.3
33.0,143.0,1991.5
34.0,89.0,1993.0
35.0,100.0,1973.6
36.0,101.0,1997.7
37.0,92.0,1997.8
38.0,163.0,2018.8
39.0,240.0,1997.0
40.0,90.0,2017.8
41.0,90.0,2036.1
42.0,84.0,2052.3
43.0,243.0,2066.6
44.0,77.0,2046.3
45.0,97.0,2028.3
46.0,122.0,2012.5
47.0,111.0,1989.4
48.0,103.0,1989.5
49.0,97.0,1989.7
50.0,53.0,1969.4
51.0,160.0,1989.0
52.0,94.0,1976.4
53.0,93.0,1976.6
54.0,50.0,2002.3
55.0,140.0,2002.4
56.0,119.0,1988.7
57.0,121.0,1988.9
58.0,133.0,1989.0
59.0,126.0,1989.1
60.0,122.0,1989.2
61.0,125.0,1989.3
62.0,141.0,1970.2
63.0,149.0,1959.1
64.0,69.0,1959.2
65.0,108.0,1984.5
66.0,113.0,1966.1
67.0,119.0,1984.8
68.0,131.0,1984.9
69.0,129.0,2002.3
70.0,107.0,1983.3
71.0,129.0,1983.5
72.0,121.0,1983.6
73.0,83.0,2001.0
74.0,143.0,2001.1
75.0,137.0,1988.5
76.0,180.0,2004.6
77.0,156.0,2004.7
78.0,117.0,2019.8
79.0,115.0,2033.5
80.0,63.0,2012.4
81.0,94.0,2026.7
82.0,85.0,2039.9
83.0,84.0,2018.6
84.0,122.0,2006.1
85.0,58.0,2024.2
86.0,58.0,2040.5
87.0,81.0,2060.6
88.0,135.0,2071.8
89.0,117.0,2082.1
90.0,174.0,2092.9
91.0,117.0,2102.8
92.0,119.0,2111.9
93.0,104.0,2123.2
94.0,149.0,2123.3
95.0,104.0,2101.5
96.0,120.0,2110.2
97.0,116.0,2121.9
