# GameN, gameLength, gameElo
1.0,87.0,2000.0
2.0,213.0,2000.0
3.0,126.0,2000.3
4.0,105.0,2000.5
5.0,107.0,2000.7
6.0,145.0,2000.9
7.0,122.0,2001.1
8.0,108.0,2001.3
9.0,162.0,2001.5
10.0,161.0,2001.7
11.0,65.0,2001.9
12.0,134.0,2002.0
13.0,172.0,2002.2
14.0,85.0,2002.4
15.0,104.0,2002.5
16.0,152.0,2002.7
17.0,137.0,1952.8
18.0,153.0,1953.1
19.0,149.0,1953.3
20.0,144.0,1953.4
21.0,105.0,1953.6
22.0,182.0,1953.8
23.0,96.0,1954.0
24.0,140.0,1954.2
25.0,125.0,1954.4
26.0,119.0,1976.7
27.0,112.0,1996.0
28.0,114.0,1996.1
29.0,92.0,1996.3
30.0,186.0,1969.6
31.0,126.0,1969.8
32.0,120.0,1969.9
33.0,131.0,1970.1
34.0,164.0,1928.5
35.0,120.0,1928.7
36.0,115.0,1908.8
37.0,103.0,1909.0
38.0,86.0,1932.2
39.0,211.0,1952.5
40.0,79.0,1970.4
41.0,108.0,1946.4
42.0,141.0,1925.2
43.0,63.0,1925.4
44.0,126.0,1925.6
45.0,118.0,1945.9
46.0,123.0,1946.1
47.0,61.0,1945.0
48.0,125.0,1924.8
49.0,131.0,1907.0
50.0,138.0,1907.2
51.0,283.0,1889.2
52.0,107.0,1889.5
53.0,71.0,1874.8
54.0,138.0,1896.8
55.0,173.0,1879.5
56.0,138.0,1900.8
57.0,115.0,1901.0
58.0,63.0,1901.2
59.0,77.0,1887.0
60.0,141.0,1887.3
61.0,213.0,1887.5
62.0,135.0,1910.7
63.0,129.0,1893.0
64.0,119.0,1893.2
65.0,108.0,1893.4
66.0,97.0,1914.9
67.0,109.0,1897.1
68.0,106.0,1897.3
69.0,80.0,1916.4
70.0,101.0,1900.7
71.0,148.0,1886.5
72.0,211.0,1871.4
73.0,62.0,1871.6
74.0,128.0,1856.5
75.0,61.0,1879.3
76.0,72.0,1879.5
77.0,99.0,1866.2
78.0,101.0,1888.0
79.0,113.0,1854.5
80.0,149.0,1875.5
81.0,61.0,1861.0
82.0,91.0,1861.3
83.0,178.0,1848.2
84.0,98.0,1865.4
85.0,139.0,1852.8
86.0,225.0,1835.9
87.0,86.0,1836.2
88.0,97.0,1857.6
89.0,111.0,1877.1
90.0,102.0,1844.8
91.0,106.0,1831.4
92.0,127.0,1853.4
93.0,107.0,1873.0
94.0,100.0,1891.2
95.0,131.0,1891.4
96.0,247.0,1909.7
97.0,105.0,1925.3
98.0,100.0,1941.1
99.0,107.0,1955.4
100.0,156.0,1967.0
101.0,109.0,1977.7
102.0,119.0,1990.3
103.0,144.0,2001.5
104.0,81.0,2001.6
105.0,109.0,2001.7
106.0,118.0,2012.7
107.0,122.0,1991.9
108.0,82.0,1976.3
109.0,77.0,1993.1
110.0,156.0,2005.1
111.0,127.0,1988.9
112.0,120.0,1989.0
113.0,128.0,1969.9
114.0,62.0,1979.7
115.0,164.0,1996.1
116.0,144.0,2008.1
117.0,65.0,2016.1
118.0,91.0,2023.5
119.0,122.0,2006.9
120.0,118.0,2007.0
121.0,97.0,2006.9
122.0,66.0,2007.0
123.0,178.0,2017.9
124.0,285.0,2027.0
125.0,86.0,2036.7
126.0,105.0,2014.9
127.0,77.0,2029.4
128.0,142.0,2008.8
129.0,94.0,2019.4
130.0,101.0,1996.7
131.0,149.0,2006.9
132.0,144.0,1987.2
133.0,71.0,1973.3
134.0,115.0,1960.6
135.0,112.0,1940.8
136.0,134.0,1924.8
137.0,64.0,1910.0
138.0,147.0,1893.9
139.0,122.0,1912.5
140.0,74.0,1899.0
141.0,66.0,1918.9
142.0,131.0,1930.8
143.0,97.0,1943.9
144.0,71.0,1925.4
145.0,118.0,1941.8
146.0,111.0,1954.1
147.0,101.0,1967.5
148.0,135.0,1983.8
149.0,101.0,1964.6
150.0,138.0,1975.7
151.0,240.0,1959.0
152.0,245.0,1972.3
153.0,160.0,1982.9
154.0,61.0,1967.4
155.0,127.0,1951.3
156.0,94.0,1933.9
157.0,132.0,1946.2
158.0,127.0,1929.3
159.0,157.0,1941.1
160.0,116.0,1941.2
