# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,163.00000,1000.00000,4.92276,16.39452,29.86130,19.37375,0.59219,0.15864,0.09468
2.00000,131.00000,1000.00000,4.45317,17.02115,31.19184,22.55136,0.52568,0.16465,0.07100
3.00000,194.00000,1071.00177,6.26655,15.24958,25.51019,15.35314,0.52801,0.41596,0.26825
4.00000,193.00000,1068.53658,3.74310,17.56327,21.11418,19.52712,0.63749,0.23597,0.30257
5.00000,146.00000,1097.00665,5.58058,15.64562,24.41282,17.76814,0.76956,0.35533,0.09425
6.00000,205.00000,1094.49979,4.65279,16.71391,23.73694,27.04429,0.79407,0.11692,0.04074
7.00000,173.00000,1117.96569,5.07668,16.47164,27.31092,24.82143,0.55567,0.27731,0.22794
8.00000,109.00000,1101.57557,3.43099,17.91549,25.21690,17.87324,0.50070,0.04225,0.01972
9.00000,145.00000,1099.28950,4.82278,16.77426,29.90401,25.46835,0.83755,0.06751,0.04747
10.00000,135.00000,1085.08027,3.95136,17.36892,23.21471,20.16370,0.50890,0.10083,0.04982
11.00000,176.00000,1083.10722,5.18672,16.06642,19.15163,20.15789,0.79073,0.18546,0.08271
12.00000,209.00000,1081.20163,5.11200,16.30720,27.68800,20.88880,0.76520,0.19920,0.05120
13.00000,152.00000,1068.98880,4.42263,16.98408,30.94164,22.13174,0.50000,0.06189,0.04244
14.00000,190.00000,1110.31977,6.31842,15.26687,28.14481,20.97422,0.76232,0.27369,0.06065
15.00000,92.00000,1096.97768,4.99234,16.29862,27.17611,25.75345,0.69602,0.01378,0.00766
16.00000,145.00000,1084.59701,4.36932,17.04205,23.42727,20.45455,0.63352,0.17614,0.06136
17.00000,153.00000,1082.84739,4.55525,16.91829,25.81430,16.38162,0.54178,0.22006,0.02043
18.00000,87.00000,1120.81878,6.64275,15.08034,31.05308,16.10473,0.50000,0.47489,0.15495
19.00000,122.00000,1156.26836,3.91126,17.46189,26.70762,14.28441,0.57509,0.30375,0.10353
20.00000,204.00000,1170.11752,7.62022,14.32723,28.58360,17.27229,0.66919,0.68551,0.19347
21.00000,156.00000,1167.46928,3.64633,17.89913,22.23786,24.51930,0.72914,0.06849,0.05978
22.00000,220.00000,1180.36565,5.50116,16.05741,22.79441,13.88673,0.50000,0.50194,0.44841
23.00000,134.00000,1177.63193,5.13710,16.70161,29.32949,20.57143,0.50000,0.16244,0.04378
24.00000,131.00000,1189.71147,4.19095,17.13135,31.75717,19.11369,0.63079,0.17991,0.06402
25.00000,135.00000,1186.89794,5.18452,16.07024,20.34762,15.98452,0.73333,0.56071,0.07500
26.00000,216.00000,1184.15497,4.99000,16.49500,26.11333,18.49833,0.54583,0.33417,0.20417
27.00000,194.00000,1225.76375,4.92445,16.57256,32.08052,24.59642,0.50000,0.38569,0.32505
28.00000,150.00000,1235.16193,4.96723,16.54963,29.35019,22.88483,0.64139,0.05899,0.00000
29.00000,171.00000,1244.08527,5.25557,16.12585,29.73669,17.84705,0.50000,0.18296,0.03195
30.00000,91.00000,1225.59884,4.36943,17.01274,29.47930,19.51274,0.54697,0.04299,0.04140
31.00000,99.00000,1244.19734,4.26301,16.98734,31.61181,25.93390,0.65260,0.00563,0.00000
32.00000,293.00000,1226.00987,5.51382,16.13442,24.19661,20.57475,0.50000,0.22613,0.21357
33.00000,230.00000,1222.82916,6.13880,15.72713,30.93770,24.10647,0.63722,0.42350,0.15931
34.00000,187.00000,1231.88671,5.97574,15.54779,31.41985,14.64485,0.50000,0.56544,0.18088
35.00000,119.00000,1240.51534,4.95672,16.63812,30.48066,24.41989,0.67403,0.11786,0.01197
36.00000,114.00000,1248.74971,5.07768,16.12288,24.31780,16.47881,0.55226,0.24011,0.13701
37.00000,94.00000,1271.79186,2.94963,18.30410,24.17724,20.73134,0.50000,0.01679,0.00000
38.00000,258.00000,1245.30511,5.03758,16.42438,19.81027,17.46013,0.71907,0.15032,0.07424
39.00000,288.00000,1221.88931,5.32115,16.25674,27.38294,21.73542,0.69104,0.19495,0.08529
40.00000,141.00000,1245.97814,5.85417,15.75417,28.72500,20.90972,0.77292,0.10833,0.04028
41.00000,235.00000,1242.63440,4.78104,16.54882,21.16303,15.98294,0.60995,0.17915,0.03507
42.00000,97.00000,1239.36935,5.60465,15.84131,25.54172,12.62654,0.50000,0.63475,0.12722
43.00000,147.00000,1236.17944,4.41067,16.87200,20.74133,21.28000,0.53200,0.18933,0.02800
44.00000,193.00000,1254.32983,3.90716,17.39969,23.18725,15.39418,0.50000,0.22738,0.20692
45.00000,162.00000,1234.08076,5.44388,16.13776,27.72755,13.50408,0.50000,0.23673,0.13469
46.00000,114.00000,1251.14206,5.01684,16.69819,27.59585,22.52979,0.59067,0.29016,0.15803
47.00000,300.00000,1266.27656,4.78628,16.52375,17.50396,15.29947,0.50165,0.07982,0.10950
48.00000,162.00000,1241.58117,4.10164,17.46304,25.28234,18.56366,0.88193,0.05749,0.02567
49.00000,300.00000,1276.45149,5.73185,15.62784,24.58830,17.12459,0.61755,0.19122,0.07801
50.00000,132.00000,1272.72383,4.79584,16.77893,24.58518,18.67880,0.50000,0.16775,0.15995
51.00000,147.00000,1292.66392,3.76845,17.58430,33.45299,12.94561,0.50000,0.07459,0.03186
52.00000,193.00000,1272.17954,5.43571,16.05643,24.97410,17.87974,0.59528,0.35523,0.20999
53.00000,157.00000,1291.95413,4.36228,16.92719,26.14211,15.89211,0.50000,0.32018,0.18596
54.00000,137.00000,1297.77338,6.34939,15.15297,27.40793,24.21813,0.50000,0.27007,0.06043
55.00000,87.00000,1303.40380,4.13323,17.67555,32.53292,26.42006,0.54075,0.02194,0.00627
56.00000,300.00000,1308.85626,5.33300,16.09729,27.49498,15.83200,0.50000,0.22668,0.15145
57.00000,117.00000,1304.59779,4.76438,16.67123,27.14795,27.81096,0.62808,0.00137,0.00000
58.00000,150.00000,1316.81465,5.41333,16.13333,25.86286,15.91714,0.50000,0.54000,0.14952
59.00000,111.00000,1297.49604,5.94612,15.40476,23.66792,17.71554,0.50000,0.42231,0.01880
60.00000,120.00000,1309.37227,4.02710,17.35501,23.96883,17.17073,0.55488,0.13415,0.02981
61.00000,73.00000,1325.82758,4.32852,17.05054,24.94946,15.67870,0.50000,0.28700,0.16606
62.00000,172.00000,1304.76826,5.76859,15.63979,25.05026,21.62304,0.88482,0.16754,0.00838
63.00000,151.00000,1322.02242,4.91449,16.48793,29.85915,22.50201,0.52113,0.13179,0.18410
64.00000,266.00000,1302.83452,5.52060,15.99813,21.38858,16.08427,0.74860,0.26124,0.03652
65.00000,165.00000,1285.25524,6.37324,15.04930,23.96076,21.64588,0.69215,0.56841,0.30080
66.00000,194.00000,1281.61990,4.75247,16.66765,22.64892,25.38560,0.68540,0.19625,0.10059
67.00000,164.00000,1287.41053,4.68638,16.81431,24.90509,17.88996,0.76616,0.22834,0.11004
68.00000,272.00000,1263.88300,7.27605,14.34292,23.76905,15.94712,0.65513,0.56376,0.01322
69.00000,95.00000,1260.66611,4.95126,16.58992,24.78319,22.01849,0.68739,0.05714,0.09748
70.00000,200.00000,1274.31647,5.37528,16.07285,24.80022,14.43267,0.53422,0.47903,0.14018
71.00000,162.00000,1270.94440,5.00675,16.58727,27.92478,19.93828,0.52025,0.23240,0.19383
72.00000,138.00000,1276.92805,4.28681,17.42967,26.70879,23.30000,0.50000,0.17033,0.11868
73.00000,107.00000,1254.72262,4.01664,17.24214,15.88909,15.47320,0.80591,0.17190,0.07024
74.00000,120.00000,1261.13742,4.86380,16.56989,34.38978,16.25269,0.50000,0.29211,0.03674
75.00000,168.00000,1258.03271,6.06275,15.50000,26.20850,22.79251,0.61387,0.64777,0.34109
76.00000,153.00000,1264.30626,5.30306,16.13020,29.03720,24.45952,0.67724,0.23742,0.09737
77.00000,161.00000,1270.37703,5.81818,15.84405,35.90983,14.34368,0.50000,0.16408,0.04508
78.00000,99.00000,1254.63228,2.72714,18.42090,20.17852,18.15675,0.57039,0.03774,0.00000
79.00000,136.00000,1272.90969,3.97789,17.25878,21.63719,19.98830,0.50000,0.11313,0.02991
80.00000,124.00000,1269.66189,3.74493,17.65793,29.96424,20.89869,0.58045,0.05125,0.03576
81.00000,300.00000,1252.78784,5.43491,16.08145,21.46836,10.98109,0.50582,0.38327,0.03345
82.00000,124.00000,1249.88253,5.55047,15.84859,29.13967,21.63615,0.76174,0.20305,0.00000
83.00000,118.00000,1263.64564,3.49568,17.80518,20.82491,17.92355,0.50247,0.03699,0.01480
84.00000,103.00000,1260.58893,5.65452,15.64238,20.33333,13.29015,0.50000,0.31444,0.07692
85.00000,170.00000,1243.56432,5.17975,16.13813,24.37465,19.18354,0.83775,0.21949,0.09177
86.00000,221.00000,1250.06841,5.26656,16.29653,27.67744,19.63959,0.54535,0.40063,0.09306
87.00000,162.00000,1235.70340,4.27558,17.11348,25.20263,14.25937,0.88501,0.44276,0.05471
88.00000,126.00000,1223.33202,4.75514,16.51126,28.32223,21.74437,0.50000,0.14789,0.09794
89.00000,114.00000,1242.92146,5.19396,16.08783,31.42726,16.77951,0.50000,0.29735,0.04026
90.00000,86.00000,1230.84638,2.94852,18.29485,27.31513,19.04212,0.50000,0.04992,0.00000
91.00000,195.00000,1249.98761,5.66591,15.63106,28.23939,17.76894,0.56364,0.31591,0.17121
92.00000,184.00000,1247.20688,4.69528,16.62747,24.23605,15.09099,0.50000,0.32532,0.17854
93.00000,117.00000,1260.89846,4.67270,16.79526,26.75070,22.86212,0.50000,0.06685,0.00975
94.00000,97.00000,1277.27775,4.64521,16.95215,26.39439,13.63861,0.61469,0.43564,0.23432
95.00000,222.00000,1261.49835,5.22571,16.23156,23.76114,21.18408,0.66180,0.15194,0.07524
96.00000,233.00000,1277.00827,5.07773,16.31659,18.49384,20.73365,0.50000,0.26256,0.47962
97.00000,156.00000,1291.06066,4.45609,16.81964,29.16147,22.07460,0.50000,0.20774,0.18791
