# GameN, gameLength, gameElo, minBase, dinBase
1.0,120.0,1400.0,0.2,0.2
2.0,87.0,1400.0,0.2,0.2
3.0,90.0,1407.6,0.1,0.1
4.0,114.0,1414.3,0.2,0.2
5.0,98.0,1420.2,0.2,0.2
6.0,82.0,1425.7,0.2,0.2
7.0,143.0,1430.8,0.2,0.2
8.0,99.0,1435.5,0.2,0.2
9.0,140.0,1440.0,0.1,0.3
10.0,90.0,1444.3,0.1,0.1
11.0,110.0,1448.3,0.3,0.3
12.0,59.0,1452.2,0.3,0.4
13.0,171.0,1455.9,0.3,0.3
14.0,91.0,1459.4,0.1,0.2
15.0,153.0,1462.9,0.2,0.2
16.0,99.0,1466.2,0.3,0.2
17.0,136.0,1469.4,0.2,0.2
18.0,138.0,1472.5,0.2,0.3
19.0,151.0,1475.5,0.2,0.2
20.0,125.0,1478.4,0.2,0.2
21.0,84.0,1481.2,0.2,0.2
22.0,74.0,1437.3,0.3,0.3
23.0,110.0,1440.7,0.2,0.3
24.0,108.0,1463.3,0.1,0.2
25.0,180.0,1466.2,0.2,0.2
26.0,174.0,1469.1,0.2,0.2
27.0,144.0,1471.9,0.2,0.2
28.0,185.0,1474.6,0.1,0.1
29.0,196.0,1477.3,0.2,0.3
30.0,146.0,1495.0,0.2,0.2
31.0,132.0,1510.5,0.2,0.2
32.0,204.0,1512.6,0.2,0.2
33.0,136.0,1472.6,0.2,0.2
34.0,98.0,1433.5,0.3,0.2
35.0,90.0,1436.6,0.3,0.3
36.0,83.0,1439.7,0.2,0.2
37.0,159.0,1456.7,0.2,0.2
38.0,76.0,1431.2,0.1,0.2
39.0,79.0,1434.3,0.1,0.1
40.0,219.0,1437.4,0.2,0.2
41.0,140.0,1440.3,0.1,0.2
42.0,105.0,1443.2,0.3,0.3
43.0,100.0,1459.9,0.3,0.3
44.0,114.0,1439.4,0.1,0.3
45.0,130.0,1421.4,0.3,0.2
46.0,162.0,1399.4,0.1,0.1
47.0,156.0,1380.0,0.2,0.3
48.0,150.0,1401.0,0.1,0.2
49.0,143.0,1424.3,0.1,0.2
50.0,84.0,1427.3,0.2,0.3
51.0,129.0,1430.3,0.2,0.2
52.0,158.0,1395.8,0.2,0.1
53.0,92.0,1417.7,0.2,0.3
54.0,84.0,1420.8,0.3,0.4
55.0,115.0,1440.1,0.2,0.2
56.0,125.0,1420.5,0.2,0.2
57.0,121.0,1439.6,0.2,0.3
58.0,128.0,1456.7,0.1,0.2
59.0,114.0,1471.5,0.2,0.3
60.0,90.0,1473.8,0.3,0.2
61.0,155.0,1452.1,0.2,0.2
62.0,99.0,1430.5,0.1,0.1
63.0,140.0,1411.1,0.1,0.1
64.0,156.0,1414.2,0.2,0.2
65.0,163.0,1397.3,0.2,0.2
66.0,119.0,1382.2,0.2,0.2
67.0,78.0,1368.7,0.2,0.2
68.0,153.0,1391.4,0.2,0.3
69.0,100.0,1375.5,0.2,0.2
70.0,93.0,1361.2,0.2,0.4
71.0,131.0,1330.5,0.2,0.2
72.0,149.0,1317.6,0.2,0.3
73.0,41.0,1340.3,0.4,0.1
74.0,72.0,1362.7,0.2,0.3
75.0,144.0,1382.1,0.1,0.2
76.0,216.0,1365.5,0.1,0.2
77.0,116.0,1369.2,0.2,0.2
78.0,151.0,1387.9,0.3,0.3
79.0,150.0,1406.8,0.2,0.3
80.0,163.0,1409.7,0.2,0.3
81.0,101.0,1412.6,0.1,0.2
82.0,122.0,1431.2,0.1,0.2
83.0,70.0,1448.0,0.2,0.2
84.0,87.0,1450.3,0.3,0.3
85.0,127.0,1465.0,0.1,0.2
86.0,146.0,1444.9,0.1,0.2
87.0,217.0,1460.7,0.2,0.2
88.0,87.0,1475.0,0.1,0.2
89.0,58.0,1488.6,0.2,0.2
90.0,201.0,1490.5,0.2,0.2
91.0,80.0,1492.3,0.3,0.2
92.0,104.0,1504.1,0.3,0.2
93.0,157.0,1483.6,0.2,0.3
94.0,104.0,1465.0,0.2,0.3
95.0,85.0,1445.3,0.2,0.2
96.0,127.0,1429.4,0.2,0.2
97.0,204.0,1431.9,0.2,0.3
98.0,72.0,1446.6,0.2,0.3
99.0,91.0,1459.9,0.1,0.1
100.0,73.0,1444.2,0.2,0.2
101.0,63.0,1461.6,0.3,0.3
102.0,129.0,1445.8,0.1,0.2
103.0,69.0,1428.1,0.2,0.3
104.0,149.0,1430.6,0.2,0.2
105.0,91.0,1448.3,0.2,0.2
106.0,192.0,1462.0,0.1,0.1
107.0,84.0,1443.2,0.2,0.3
108.0,111.0,1457.3,0.2,0.3
109.0,161.0,1441.2,0.2,0.2
110.0,152.0,1457.6,0.1,0.2
111.0,75.0,1439.5,0.3,0.2
112.0,106.0,1453.7,0.2,0.2
113.0,75.0,1467.6,0.2,0.3
114.0,120.0,1482.6,0.2,0.2
115.0,102.0,1484.3,0.1,0.2
116.0,98.0,1467.4,0.2,0.3
117.0,92.0,1481.6,0.2,0.2
118.0,176.0,1462.9,0.1,0.2
119.0,81.0,1464.9,0.1,0.3
120.0,133.0,1478.0,0.2,0.4
121.0,152.0,1492.4,0.2,0.1
122.0,124.0,1503.8,0.1,0.2
123.0,156.0,1484.1,0.2,0.2
124.0,122.0,1500.0,0.1,0.2
125.0,116.0,1512.7,0.2,0.2
126.0,158.0,1514.2,0.2,0.2
127.0,98.0,1515.7,0.1,0.2
128.0,92.0,1497.4,0.3,0.3
129.0,141.0,1511.9,0.2,0.3
130.0,93.0,1492.9,0.2,0.2
131.0,164.0,1494.6,0.2,0.2
132.0,88.0,1504.5,0.1,0.2
133.0,127.0,1476.5,0.2,0.3
134.0,66.0,1459.9,0.2,0.2
135.0,69.0,1472.3,0.2,0.2
136.0,118.0,1456.8,0.1,0.2
137.0,141.0,1458.8,0.2,0.2
138.0,168.0,1460.7,0.1,0.2
139.0,129.0,1475.8,0.1,0.2
140.0,92.0,1489.7,0.2,0.2
141.0,138.0,1500.2,0.2,0.3
142.0,115.0,1482.9,0.2,0.3
143.0,226.0,1467.0,0.1,0.2
144.0,109.0,1452.6,0.1,0.2
145.0,128.0,1468.3,0.2,0.2
146.0,95.0,1470.1,0.2,0.2
147.0,113.0,1454.7,0.1,0.2
148.0,168.0,1469.4,0.1,0.2
149.0,115.0,1454.2,0.2,0.2
150.0,147.0,1468.3,0.2,0.2
151.0,167.0,1470.1,0.2,0.2
152.0,97.0,1482.9,0.2,0.2
153.0,101.0,1467.7,0.2,0.2
154.0,257.0,1480.1,0.2,0.2
155.0,122.0,1463.0,0.2,0.3
156.0,132.0,1449.3,0.2,0.3
157.0,179.0,1464.9,0.1,0.1
158.0,132.0,1446.8,0.2,0.3
159.0,108.0,1460.1,0.1,0.2
160.0,174.0,1433.8,0.2,0.2
161.0,238.0,1445.9,0.1,0.2
162.0,110.0,1458.6,0.2,0.4
163.0,95.0,1444.9,0.2,0.4
164.0,99.0,1446.9,0.1,0.3
165.0,190.0,1448.9,0.1,0.1
166.0,120.0,1432.3,0.2,0.2
167.0,128.0,1447.5,0.2,0.2
168.0,102.0,1431.7,0.3,0.2
169.0,133.0,1447.0,0.2,0.3
170.0,189.0,1457.9,0.1,0.2
171.0,150.0,1469.5,0.2,0.1
172.0,87.0,1456.1,0.2,0.3
173.0,150.0,1458.0,0.1,0.3
174.0,194.0,1444.2,0.1,0.1
175.0,105.0,1455.8,0.1,0.1
176.0,110.0,1442.7,0.2,0.3
177.0,134.0,1453.3,0.2,0.3
178.0,182.0,1463.1,0.2,0.2
179.0,116.0,1437.5,0.2,0.3
180.0,81.0,1453.2,0.2,0.1
181.0,124.0,1463.9,0.1,0.2
182.0,82.0,1477.1,0.3,0.3
183.0,142.0,1491.0,0.1,0.2
184.0,104.0,1499.1,0.2,0.2
185.0,85.0,1510.3,0.1,0.2
186.0,86.0,1520.7,0.2,0.2
187.0,115.0,1505.5,0.2,0.2
188.0,170.0,1517.7,0.2,0.3
189.0,69.0,1528.6,0.4,0.4
190.0,71.0,1512.5,0.3,0.3
191.0,140.0,1492.6,0.2,0.2
192.0,128.0,1479.2,0.1,0.2
193.0,173.0,1491.1,0.2,0.2
194.0,79.0,1477.1,0.2,0.3
195.0,156.0,1461.4,0.2,0.2
196.0,192.0,1444.0,0.2,0.3
197.0,57.0,1459.1,0.2,0.3
198.0,85.0,1474.3,0.1,0.2
199.0,122.0,1460.9,0.1,0.1
200.0,93.0,1448.6,0.2,0.2
201.0,233.0,1458.8,0.2,0.2
202.0,49.0,1460.5,0.2,0.2
203.0,196.0,1447.8,0.1,0.2
204.0,135.0,1449.7,0.3,0.2
205.0,119.0,1435.1,0.2,0.2
206.0,112.0,1410.7,0.1,0.2
207.0,62.0,1400.5,0.2,0.2
208.0,119.0,1389.6,0.2,0.3
209.0,161.0,1380.6,0.2,0.3
210.0,79.0,1393.3,0.2,0.3
211.0,82.0,1378.8,0.2,0.3
212.0,116.0,1365.4,0.2,0.2
213.0,102.0,1357.1,0.3,0.3
214.0,156.0,1360.0,0.2,0.3
215.0,177.0,1351.7,0.2,0.3
216.0,56.0,1367.6,0.3,0.3
217.0,86.0,1384.5,0.2,0.3
218.0,152.0,1375.2,0.2,0.2
219.0,123.0,1362.5,0.2,0.2
220.0,89.0,1365.4,0.2,0.2
221.0,217.0,1354.7,0.2,0.3
222.0,77.0,1372.6,0.2,0.2
223.0,178.0,1359.1,0.2,0.2
224.0,119.0,1374.8,0.1,0.1
225.0,227.0,1390.0,0.2,0.2
226.0,99.0,1404.1,0.3,0.2
227.0,121.0,1419.7,0.2,0.3
228.0,87.0,1432.4,0.3,0.2
229.0,92.0,1448.0,0.3,0.2
230.0,81.0,1435.7,0.2,0.3
231.0,148.0,1446.2,0.2,0.2
232.0,97.0,1460.7,0.2,0.2
233.0,131.0,1449.3,0.2,0.2
234.0,126.0,1451.1,0.2,0.2
235.0,192.0,1440.5,0.2,0.2
236.0,110.0,1451.7,0.2,0.3
237.0,168.0,1467.0,0.1,0.2
238.0,116.0,1452.1,0.1,0.2
239.0,127.0,1437.5,0.2,0.3
240.0,199.0,1424.1,0.2,0.3
241.0,134.0,1436.5,0.1,0.2
242.0,70.0,1446.8,0.2,0.2
243.0,110.0,1448.6,0.2,0.2
244.0,76.0,1450.4,0.2,0.3
245.0,101.0,1465.1,0.2,0.2
246.0,154.0,1474.9,0.2,0.2
247.0,81.0,1483.5,0.2,0.2
248.0,123.0,1497.2,0.2,0.5
249.0,115.0,1498.5,0.1,0.2
250.0,126.0,1484.4,0.1,0.1
251.0,58.0,1493.1,0.3,0.3
252.0,118.0,1505.9,0.2,0.3
253.0,87.0,1492.3,0.1,0.2
254.0,146.0,1500.3,0.2,0.3
255.0,30.0,1512.5,0.5,0.2
256.0,112.0,1523.8,0.1,0.3
257.0,128.0,1499.9,0.2,0.2
258.0,95.0,1485.6,0.1,0.3
259.0,114.0,1498.3,0.3,0.3
260.0,157.0,1510.3,0.2,0.2
261.0,100.0,1517.9,0.2,0.1
262.0,89.0,1503.9,0.1,0.1
263.0,69.0,1513.5,0.1,0.2
264.0,96.0,1524.7,0.2,0.2
265.0,120.0,1534.9,0.1,0.1
266.0,199.0,1520.1,0.1,0.1
267.0,115.0,1530.8,0.2,0.3
268.0,159.0,1541.0,0.2,0.3
269.0,153.0,1522.5,0.2,0.3
270.0,62.0,1504.6,0.2,0.2
271.0,73.0,1488.8,0.2,0.3
272.0,157.0,1496.7,0.2,0.2
273.0,76.0,1483.9,0.2,0.4
274.0,234.0,1472.3,0.2,0.2
275.0,129.0,1461.5,0.2,0.3
276.0,112.0,1463.1,0.2,0.3
277.0,121.0,1477.6,0.2,0.3
278.0,145.0,1486.2,0.2,0.2
279.0,252.0,1498.7,0.1,0.2
280.0,107.0,1510.4,0.2,0.2
281.0,100.0,1496.8,0.2,0.2
282.0,94.0,1507.4,0.2,0.3
283.0,125.0,1492.6,0.2,0.3
284.0,178.0,1505.3,0.2,0.2
285.0,54.0,1492.7,0.2,0.2
286.0,175.0,1479.7,0.1,0.2
287.0,122.0,1466.9,0.1,0.2
288.0,54.0,1455.4,0.3,0.2
289.0,185.0,1468.7,0.2,0.2
290.0,155.0,1456.8,0.2,0.2
291.0,95.0,1458.5,0.1,0.1
292.0,120.0,1447.4,0.2,0.3
293.0,193.0,1449.1,0.1,0.2
294.0,59.0,1436.7,0.1,0.1
295.0,128.0,1426.2,0.1,0.2
296.0,108.0,1435.7,0.2,0.2
297.0,107.0,1449.1,0.2,0.2
298.0,111.0,1458.5,0.2,0.2
299.0,136.0,1446.5,0.1,0.2
300.0,191.0,1436.7,0.1,0.1
301.0,190.0,1426.6,0.2,0.2
302.0,172.0,1438.1,0.1,0.2
303.0,100.0,1423.5,0.1,0.1
304.0,173.0,1437.1,0.1,0.2
305.0,105.0,1451.2,0.2,0.3
306.0,155.0,1460.2,0.2,0.2
307.0,137.0,1446.2,0.1,0.2
308.0,183.0,1459.9,0.1,0.2
309.0,128.0,1471.3,0.2,0.2
310.0,123.0,1455.5,0.2,0.2
311.0,36.0,1445.2,0.4,0.2
312.0,117.0,1454.8,0.2,0.3
313.0,95.0,1463.7,0.2,0.3
314.0,108.0,1476.2,0.2,0.2
315.0,142.0,1487.3,0.2,0.3
316.0,103.0,1498.3,0.1,0.1
317.0,296.0,1484.9,0.2,0.3
318.0,117.0,1492.1,0.1,0.3
319.0,170.0,1504.5,0.1,0.2
320.0,215.0,1513.9,0.2,0.1
321.0,96.0,1524.8,0.3,0.4
322.0,106.0,1533.8,0.1,0.2
323.0,44.0,1545.2,0.4,0.2
324.0,88.0,1553.5,0.3,0.2
325.0,84.0,1562.1,0.2,0.2
326.0,84.0,1572.2,0.2,0.3
327.0,151.0,1579.4,0.1,0.2
328.0,137.0,1584.1,0.2,0.2
329.0,148.0,1594.1,0.1,0.1
330.0,113.0,1602.0,0.1,0.2
331.0,165.0,1607.9,0.2,0.2
332.0,135.0,1612.5,0.2,0.2
333.0,107.0,1618.5,0.2,0.2
334.0,128.0,1625.4,0.2,0.2
335.0,120.0,1630.8,0.2,0.2
336.0,169.0,1634.8,0.2,0.2
337.0,138.0,1642.5,0.2,0.2
338.0,53.0,1648.8,0.3,0.3
339.0,112.0,1655.8,0.2,0.2
340.0,205.0,1662.4,0.2,0.2
341.0,112.0,1662.9,0.2,0.3
342.0,152.0,1669.3,0.2,0.3
343.0,112.0,1669.8,0.2,0.2
344.0,77.0,1675.2,0.2,0.2
345.0,166.0,1675.7,0.1,0.2
346.0,246.0,1680.9,0.2,0.3
347.0,152.0,1684.9,0.2,0.3
348.0,97.0,1689.1,0.1,0.2
349.0,122.0,1672.4,0.1,0.2
350.0,98.0,1655.2,0.2,0.3
351.0,251.0,1661.6,0.2,0.2
352.0,68.0,1642.8,0.2,0.3
353.0,84.0,1625.7,0.2,0.2
354.0,237.0,1608.2,0.1,0.1
355.0,62.0,1614.1,0.2,0.3
356.0,88.0,1618.3,0.2,0.2
357.0,112.0,1600.9,0.2,0.2
358.0,175.0,1609.3,0.3,0.3
359.0,145.0,1593.6,0.2,0.3
360.0,112.0,1574.7,0.2,0.2
361.0,139.0,1562.1,0.1,0.2
362.0,189.0,1567.8,0.2,0.3
363.0,129.0,1578.8,0.2,0.2
364.0,114.0,1560.7,0.3,0.2
365.0,209.0,1569.9,0.2,0.3
366.0,147.0,1578.5,0.1,0.1
367.0,57.0,1563.8,0.3,0.3
368.0,94.0,1549.1,0.2,0.3
369.0,105.0,1535.4,0.1,0.2
370.0,127.0,1523.0,0.2,0.2
371.0,98.0,1531.8,0.2,0.2
372.0,62.0,1541.6,0.2,0.3
373.0,198.0,1549.1,0.1,0.2
374.0,107.0,1550.1,0.2,0.2
375.0,189.0,1557.1,0.1,0.1
376.0,115.0,1566.4,0.2,0.3
377.0,126.0,1574.2,0.1,0.2
378.0,210.0,1575.0,0.2,0.2
379.0,106.0,1581.6,0.1,0.1
380.0,148.0,1567.3,0.2,0.2
381.0,82.0,1581.8,0.3,0.2
382.0,214.0,1595.5,0.2,0.3
383.0,83.0,1585.7,0.2,0.2
384.0,222.0,1597.3,0.1,0.2
385.0,123.0,1581.4,0.2,0.2
386.0,181.0,1587.6,0.2,0.2
387.0,106.0,1593.5,0.3,0.3
388.0,222.0,1575.7,0.1,0.2
389.0,129.0,1561.1,0.1,0.1
390.0,162.0,1545.3,0.2,0.2
391.0,132.0,1534.0,0.1,0.1
392.0,202.0,1518.1,0.1,0.1
393.0,105.0,1525.6,0.2,0.2
394.0,99.0,1513.1,0.2,0.2
395.0,183.0,1524.0,0.2,0.2
396.0,103.0,1535.0,0.2,0.1
397.0,84.0,1547.3,0.2,0.3
398.0,132.0,1555.2,0.2,0.3
399.0,53.0,1544.9,0.1,0.2
400.0,155.0,1554.6,0.3,0.3
401.0,118.0,1562.1,0.2,0.2
402.0,106.0,1569.6,0.2,0.2
403.0,129.0,1570.5,0.2,0.2
404.0,70.0,1556.7,0.2,0.2
405.0,169.0,1544.0,0.1,0.2
406.0,202.0,1555.5,0.2,0.2
407.0,84.0,1566.6,0.1,0.2
408.0,200.0,1555.6,0.2,0.3
409.0,127.0,1565.0,0.1,0.1
410.0,202.0,1553.2,0.1,0.1
411.0,193.0,1562.1,0.1,0.2
412.0,111.0,1570.1,0.2,0.2
413.0,134.0,1577.7,0.2,0.2
414.0,126.0,1561.1,0.2,0.2
415.0,200.0,1546.6,0.1,0.2
416.0,46.0,1531.3,0.3,0.2
417.0,47.0,1517.3,0.2,0.2
418.0,152.0,1529.2,0.2,0.3
419.0,94.0,1520.2,0.1,0.2
420.0,204.0,1511.7,0.2,0.2
421.0,99.0,1520.0,0.1,0.2
422.0,121.0,1510.0,0.1,0.1
423.0,94.0,1516.8,0.1,0.4
424.0,121.0,1523.2,0.1,0.1
425.0,156.0,1531.4,0.1,0.1
426.0,194.0,1532.4,0.1,0.2
427.0,48.0,1541.3,0.3,0.3
428.0,205.0,1550.8,0.1,0.1
429.0,300.0,1535.4,0.1,0.1
430.0,132.0,1522.5,0.1,0.2
431.0,234.0,1511.1,0.1,0.2
432.0,131.0,1499.6,0.1,0.2
433.0,205.0,1507.5,0.1,0.2
434.0,300.0,1493.9,0.1,0.1
435.0,89.0,1480.8,0.2,0.3
436.0,101.0,1482.1,0.2,0.1
437.0,184.0,1471.3,0.1,0.2
438.0,154.0,1478.7,0.1,0.1
439.0,184.0,1471.7,0.1,0.1
440.0,69.0,1487.8,0.1,0.2
441.0,91.0,1495.8,0.2,0.3
442.0,268.0,1507.4,0.1,0.2
443.0,72.0,1515.5,0.2,0.2
444.0,99.0,1529.5,0.1,0.1
445.0,110.0,1543.6,0.2,0.2
446.0,134.0,1553.8,0.1,0.2
447.0,204.0,1561.6,0.1,0.2
448.0,93.0,1570.7,0.2,0.2
449.0,190.0,1579.6,0.1,0.2
450.0,149.0,1564.5,0.1,0.1
451.0,300.0,1574.3,0.1,0.1
452.0,124.0,1585.4,0.2,0.2
453.0,207.0,1572.2,0.1,0.1
454.0,64.0,1580.4,0.2,0.2
455.0,215.0,1590.7,0.1,0.1
456.0,149.0,1591.4,0.1,0.2
457.0,240.0,1596.4,0.2,0.2
458.0,282.0,1602.9,0.1,0.1
459.0,178.0,1609.1,0.1,0.2
460.0,54.0,1620.3,0.4,0.2
461.0,300.0,1627.4,0.1,0.1
462.0,112.0,1613.5,0.2,0.2
463.0,261.0,1621.5,0.1,0.1
464.0,244.0,1605.6,0.1,0.1
465.0,199.0,1609.5,0.1,0.2
466.0,132.0,1593.6,0.1,0.2
467.0,277.0,1600.8,0.1,0.2
468.0,85.0,1604.8,0.3,0.3
469.0,66.0,1591.3,0.2,0.2
470.0,163.0,1577.7,0.1,0.2
471.0,124.0,1561.4,0.1,0.2
472.0,232.0,1562.2,0.1,0.1
473.0,300.0,1570.8,0.1,0.1
474.0,192.0,1575.5,0.1,0.2
475.0,177.0,1565.9,0.1,0.1
476.0,130.0,1577.8,0.1,0.1
477.0,69.0,1583.6,0.3,0.5
478.0,113.0,1566.4,0.2,0.2
479.0,52.0,1574.8,0.1,0.2
480.0,69.0,1586.1,0.3,0.2
481.0,128.0,1586.8,0.2,0.3
482.0,226.0,1592.1,0.2,0.3
483.0,99.0,1598.5,0.1,0.2
484.0,181.0,1583.4,0.2,0.2
485.0,106.0,1584.1,0.1,0.4
486.0,197.0,1589.6,0.1,0.2
487.0,83.0,1597.1,0.2,0.3
488.0,213.0,1606.9,0.2,0.4
489.0,29.0,1615.9,0.4,0.1
490.0,90.0,1624.8,0.2,0.2
491.0,108.0,1631.7,0.2,0.2
492.0,77.0,1637.4,0.2,0.3
