1293,1660,1344,1318,1315,1331,1416,1480,1471,1555,1585,1732,1722,1802,1740,1711,1808,1869,1809,1889,1834,1849,1842,1927,1900,1921,1964,1867,1933,1953,2020,1919,1972,2027,2000,2012,1974,1952,2008,2035,2050,2050,2092,2051,2121,2005,2023,2094,2130,2047,2101,2034,1994,2116,2110,2115,2168,2160,2147,2158,2168,2149,2120,2116,2118,2111,2127,2118,2124,2086,2101,2130,2081,2137,2104,2178,2216,2182,2193,2206,2205,2155
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
