# GameN, gameLength, gameElo, minBase, dinBase
1.0,172.0,2100.0,3.8,17.4
2.0,92.0,2100.0,4.9,16.3
3.0,131.0,2100.1,3.0,18.3
4.0,207.0,2100.3,5.3,16.2
5.0,154.0,2100.4,6.7,14.8
6.0,124.0,2100.5,5.4,16.1
7.0,106.0,2100.6,5.3,16.0
8.0,105.0,2100.7,5.2,16.3
9.0,128.0,2100.9,4.5,17.0
10.0,134.0,2101.0,4.8,16.6
11.0,135.0,2101.1,5.0,16.3
12.0,146.0,2101.2,4.6,16.9
13.0,172.0,2101.2,5.1,16.3
14.0,150.0,2101.3,5.4,15.8
15.0,128.0,2101.4,3.4,18.0
16.0,152.0,2101.5,5.4,16.0
17.0,127.0,2101.6,4.2,17.0
18.0,132.0,2101.7,3.7,17.6
19.0,128.0,2101.8,3.8,17.6
20.0,98.0,2101.9,3.5,17.8
21.0,111.0,2101.9,3.8,17.6
22.0,229.0,2102.0,4.6,16.8
23.0,109.0,2102.1,5.0,16.3
24.0,300.0,2102.2,6.8,14.8
25.0,156.0,2102.3,5.2,16.2
26.0,130.0,2124.6,6.0,15.6
27.0,99.0,2124.7,5.8,15.8
28.0,131.0,2124.8,6.6,14.7
29.0,131.0,2124.8,5.9,15.4
30.0,105.0,2143.6,3.6,17.7
31.0,300.0,2143.6,6.5,15.1
32.0,93.0,2159.9,3.0,18.2
33.0,99.0,2153.2,3.8,17.6
34.0,300.0,2168.1,5.3,16.1
35.0,140.0,2139.9,4.5,16.9
36.0,120.0,2114.9,4.0,17.3
37.0,189.0,2093.0,5.8,15.9
38.0,108.0,2093.1,3.8,17.5
39.0,119.0,2093.2,3.7,17.6
40.0,130.0,2093.3,3.3,18.1
41.0,159.0,2074.4,4.4,17.0
42.0,196.0,2057.8,5.1,16.3
43.0,81.0,2057.9,3.9,17.4
44.0,138.0,2058.0,3.9,17.4
45.0,108.0,2077.4,3.5,17.8
46.0,143.0,2061.9,4.2,17.2
47.0,111.0,2079.8,5.5,15.9
48.0,300.0,2103.4,4.9,16.5
49.0,76.0,2117.9,4.3,17.0
50.0,107.0,2100.2,4.0,17.4
51.0,149.0,2114.0,4.5,16.7
52.0,139.0,2089.0,5.2,16.2
53.0,107.0,2103.8,5.4,16.1
54.0,300.0,2117.1,6.6,15.0
55.0,144.0,2129.0,4.4,16.9
56.0,119.0,2148.8,5.6,15.9
57.0,109.0,2122.2,3.4,17.8
58.0,132.0,2122.2,4.6,16.9
59.0,148.0,2141.1,4.5,16.8
60.0,170.0,2141.2,5.1,16.3
61.0,113.0,2141.2,7.3,14.3
62.0,153.0,2116.6,4.7,16.7
63.0,132.0,2116.7,4.4,17.0
64.0,115.0,2116.7,3.1,18.2
65.0,95.0,2099.1,4.1,17.2
66.0,165.0,2082.4,3.6,17.8
67.0,300.0,2062.1,4.9,16.6
68.0,97.0,2044.0,4.9,16.4
69.0,200.0,2065.8,4.1,17.2
70.0,125.0,2086.6,3.8,17.5
71.0,86.0,2102.9,2.9,18.3
72.0,70.0,2120.7,3.8,17.7
73.0,80.0,2102.3,4.4,17.0
74.0,153.0,2085.7,4.3,17.2
75.0,133.0,2101.0,4.1,17.3
76.0,136.0,2085.3,4.9,16.5
77.0,114.0,2069.9,4.6,16.7
78.0,151.0,2055.9,3.3,18.0
79.0,113.0,2056.0,4.6,16.9
80.0,137.0,2056.1,4.9,16.7
81.0,104.0,2043.5,3.1,18.2
82.0,150.0,2043.6,6.0,15.4
83.0,92.0,2043.7,4.6,16.9
84.0,74.0,2043.8,3.9,17.3
85.0,184.0,2026.9,3.4,17.8
86.0,102.0,2044.5,3.4,17.9
87.0,98.0,2060.9,6.9,14.9
88.0,300.0,2081.1,7.2,14.3
89.0,98.0,2100.9,3.8,17.6
90.0,74.0,2113.8,3.9,17.6
91.0,143.0,2125.5,4.5,16.8
92.0,144.0,2141.6,4.2,17.2
93.0,145.0,2156.2,4.4,16.8
94.0,111.0,2137.2,4.0,17.4
95.0,300.0,2120.0,5.8,15.6
96.0,300.0,2100.1,5.8,15.8
97.0,121.0,2117.8,3.6,17.7
98.0,149.0,2128.6,4.2,17.2
99.0,169.0,2106.8,3.7,17.8
100.0,260.0,2118.5,6.7,14.6
101.0,94.0,2118.5,5.1,16.4
102.0,103.0,2134.4,2.7,18.6
103.0,300.0,2144.4,6.2,15.4
104.0,300.0,2159.6,6.8,14.9
105.0,94.0,2172.8,4.6,17.0
106.0,174.0,2180.9,3.5,17.8
107.0,300.0,2149.8,5.3,15.9
108.0,148.0,2164.4,5.8,15.6
109.0,115.0,2172.5,5.1,16.5
110.0,107.0,2172.6,2.6,18.6
111.0,86.0,2182.9,3.2,18.0
112.0,91.0,2190.1,4.4,16.9
113.0,134.0,2196.8,4.6,17.1
114.0,144.0,2207.6,3.1,18.4
115.0,130.0,2213.6,4.1,17.4
116.0,126.0,2194.3,3.5,17.7
117.0,90.0,2200.4,3.6,17.7
118.0,101.0,2210.6,3.5,17.9
119.0,120.0,2221.6,4.3,17.1
120.0,132.0,2221.7,3.5,17.9
121.0,102.0,2203.0,3.6,17.7
122.0,77.0,2208.7,5.1,16.4
123.0,124.0,2184.0,4.0,17.4
124.0,300.0,2200.1,6.6,15.0
125.0,103.0,2184.8,4.2,17.4
126.0,102.0,2194.0,4.0,17.4
127.0,112.0,2202.5,4.6,16.7
128.0,113.0,2217.6,4.7,16.8
129.0,73.0,2196.8,2.2,18.9
130.0,123.0,2196.8,4.0,17.3
131.0,75.0,2181.8,3.4,18.1
132.0,132.0,2193.3,4.3,17.2
133.0,54.0,2201.5,3.5,17.8
134.0,190.0,2201.5,5.9,15.8
135.0,188.0,2214.4,3.3,18.0
136.0,134.0,2220.1,4.2,17.2
137.0,300.0,2197.8,4.7,16.7
138.0,97.0,2210.2,3.5,17.8
139.0,95.0,2195.5,3.3,17.9
140.0,116.0,2178.3,5.1,16.4
141.0,118.0,2189.3,4.3,17.1
142.0,187.0,2166.5,4.5,16.8
143.0,123.0,2166.5,4.2,17.1
144.0,162.0,2183.3,3.9,17.3
145.0,100.0,2163.2,4.6,17.2
146.0,98.0,2150.6,2.5,18.7
147.0,116.0,2136.8,4.0,17.3
148.0,158.0,2148.9,4.5,16.8
149.0,300.0,2137.4,7.7,13.8
150.0,300.0,2120.0,5.1,16.4
151.0,135.0,2124.3,4.1,17.3
152.0,84.0,2123.0,3.1,18.1
153.0,191.0,2103.4,5.4,15.9
154.0,110.0,2116.5,3.1,18.2
155.0,135.0,2116.6,4.4,17.2
156.0,166.0,2128.8,3.7,17.7
