# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,157.00000,1000.00000,2.38570,18.88533,15.09903,15.75279,0.28704,0.37007,0.10276
2.00000,300.00000,1000.00000,1.70648,19.33704,9.34464,14.72419,0.58856,0.28138,0.01670
3.00000,300.00000,1042.04482,1.81602,19.25426,11.48527,19.57571,0.93876,0.04186,0.00207
4.00000,295.00000,999.47778,1.75865,19.28806,11.40528,11.74567,0.23508,0.14706,0.12154
5.00000,177.00000,1023.85548,1.99349,19.14053,14.06766,19.43201,0.37996,0.04554,0.03318
6.00000,295.00000,1055.00026,1.97872,19.09518,16.07391,11.78052,0.14856,0.13102,0.04367
7.00000,141.00000,1105.99379,1.89246,19.22214,16.14207,13.70487,0.25039,0.08163,0.05495
8.00000,225.00000,1151.89747,1.60251,19.42499,10.03288,9.48715,0.20323,0.23909,0.30544
9.00000,221.00000,1193.13440,1.74700,19.30534,13.25409,14.81679,0.14995,0.12814,0.05453
10.00000,220.00000,1207.42618,1.87324,19.17335,12.39057,20.77952,0.73889,0.00000,0.00000
11.00000,300.00000,1220.50269,1.85389,19.17187,9.92323,14.00545,0.19539,0.30163,0.15998
12.00000,300.00000,1198.75231,2.18826,18.90135,16.49080,14.32164,0.09361,0.19937,0.00000
13.00000,223.00000,1158.00282,1.69831,19.30730,9.07921,9.15955,0.30225,0.21348,0.08146
14.00000,276.00000,1173.12238,1.66191,19.35187,11.07234,13.15994,0.16609,0.18209,0.31644
15.00000,300.00000,1207.60217,1.72336,19.33431,12.75010,23.56456,0.62662,0.01212,0.00000
16.00000,300.00000,1219.40895,1.86221,19.15611,13.36400,23.35205,0.20211,0.05217,0.13421
17.00000,224.00000,1199.67874,1.90407,19.11575,11.77059,12.10480,0.60089,0.22158,0.04067
18.00000,267.00000,1211.52733,1.84622,19.16652,12.50500,16.46770,0.16424,0.14513,0.17379
19.00000,300.00000,1241.44241,1.69663,19.31931,10.21258,19.75465,0.23361,0.17538,0.33038
20.00000,254.00000,1268.97032,2.00438,19.01631,15.94073,14.85800,0.37192,0.27088,0.00159
21.00000,300.00000,1277.26114,1.52546,19.48714,9.73018,11.59213,0.18031,0.19108,0.22677
22.00000,300.00000,1285.13406,1.80494,19.23169,11.52215,13.54174,0.59306,0.28024,0.11201
23.00000,220.00000,1269.54027,1.56335,19.46702,11.35236,16.50471,0.18586,0.19738,0.16545
24.00000,285.00000,1265.19569,1.90160,19.14320,14.02320,20.64360,0.29480,0.16960,0.08640
25.00000,268.00000,1289.63880,1.80120,19.23130,12.75930,11.41770,0.27148,0.33903,0.10432
26.00000,300.00000,1312.26470,1.94995,19.08530,15.15968,15.38738,0.18699,0.03243,0.03208
27.00000,278.00000,1318.55985,1.84120,19.18012,13.68660,12.55141,0.06398,0.12719,0.03123
28.00000,242.00000,1338.93139,1.85582,19.18725,14.95912,12.21451,0.11648,0.09363,0.06022
29.00000,191.00000,1344.34103,1.79649,19.25398,14.90400,19.09764,0.34339,0.05321,0.03785
30.00000,300.00000,1349.55891,1.65606,19.37475,10.19284,11.61382,0.37475,0.27833,0.32952
31.00000,132.00000,1386.18353,1.55447,19.45793,10.89814,11.74934,0.27768,0.32329,0.13818
32.00000,300.00000,1401.86590,1.95273,19.12260,15.62221,19.14297,0.33666,0.02267,0.00807
33.00000,252.00000,1436.18193,1.66649,19.36991,11.61296,13.58940,0.36643,0.09690,0.08619
34.00000,233.00000,1468.92062,1.80496,19.24464,12.53887,18.23190,0.33378,0.05161,0.09383
35.00000,300.00000,1458.61442,1.90258,19.15049,14.51365,16.94731,0.38362,0.14481,0.11183
36.00000,245.00000,1428.97540,1.84082,19.21334,13.44914,25.30845,0.47523,0.13276,0.13210
37.00000,300.00000,1461.29239,1.56951,19.47907,11.32093,11.93333,0.20672,0.09199,0.09922
38.00000,237.00000,1472.48310,1.71887,19.31038,12.40472,11.93774,0.45283,0.42547,0.13962
39.00000,193.00000,1483.08853,1.65336,19.37970,13.25827,12.92474,0.41277,0.15849,0.05245
40.00000,300.00000,1512.52339,1.93897,19.10867,15.38556,15.87495,0.25456,0.06438,0.03424
41.00000,300.00000,1521.31486,1.61746,19.42484,12.18587,18.20972,0.59946,0.19847,0.05851
42.00000,300.00000,1529.71268,1.94358,19.12003,15.01893,22.95078,0.50000,0.08444,0.11549
43.00000,183.00000,1498.46524,1.82044,19.22445,14.75133,12.90963,0.19226,0.17247,0.03190
44.00000,200.00000,1488.13013,1.81440,19.23200,14.07377,13.65497,0.36109,0.41225,0.15764
45.00000,263.00000,1490.33519,1.96734,19.09717,15.81362,13.88570,0.46933,0.41458,0.02469
46.00000,270.00000,1499.75095,1.80400,19.23238,13.13688,14.14052,0.31378,0.26421,0.07322
47.00000,264.00000,1501.79805,1.65022,19.36333,11.48766,16.09386,0.27818,0.13401,0.16352
48.00000,254.00000,1503.81158,1.62142,19.40354,11.75923,18.20281,0.23843,0.22777,0.29485
49.00000,300.00000,1492.85978,1.88048,19.16339,13.44516,12.55976,0.28744,0.16188,0.10439
50.00000,179.00000,1494.95184,1.61407,19.44074,12.10889,23.12889,0.49444,0.32370,0.24963
51.00000,253.00000,1497.00979,1.92562,19.13113,15.11436,15.23646,0.31814,0.12382,0.06363
52.00000,300.00000,1505.87298,2.01932,19.05593,16.92169,2.82441,0.50000,0.00000,0.00000
53.00000,255.00000,1532.28637,1.70968,19.33138,11.92180,17.29374,0.34482,0.12170,0.17840
54.00000,242.00000,1530.88027,1.62689,19.40030,12.08812,12.68429,0.29079,0.18681,0.12437
55.00000,300.00000,1532.53880,2.06500,19.00767,17.04100,2.77467,0.50000,0.00000,0.00000
56.00000,235.00000,1534.17475,1.59067,19.43420,11.79275,13.69689,0.35751,0.26321,0.20570
57.00000,300.00000,1532.76265,2.10306,18.98061,17.25782,3.06701,0.50000,0.00000,0.00000
58.00000,276.00000,1540.10272,1.76019,19.29244,13.56664,17.74873,0.42360,0.04414,0.05688
59.00000,300.00000,1538.46911,1.67479,19.36581,12.04547,24.02314,0.69752,0.01462,0.00162
60.00000,239.00000,1562.61291,1.70176,19.33826,12.77704,16.51977,0.18461,0.24964,0.11958
61.00000,190.00000,1532.98566,1.66094,19.38004,12.61599,12.49703,0.50000,0.32188,0.20357
62.00000,299.00000,1540.19493,1.50231,19.52352,9.76061,12.48293,0.08764,0.19142,0.22371
63.00000,288.00000,1547.13996,1.51935,19.50514,9.18422,8.22097,0.26801,0.46448,0.32484
64.00000,225.00000,1548.59906,1.83184,19.22006,14.99601,10.80938,0.18588,0.09780,0.07685
65.00000,300.00000,1550.04077,1.98380,19.08592,16.37852,23.28380,0.32799,0.09261,0.04930
66.00000,173.00000,1573.08190,1.72637,19.33576,14.11765,12.28222,0.35823,0.26900,0.06345
67.00000,182.00000,1578.93677,1.80244,19.24195,14.68868,21.98502,0.50000,0.15205,0.04606
68.00000,300.00000,1580.14154,1.81380,19.26316,14.81115,16.06236,0.38479,0.13136,0.01946
69.00000,300.00000,1601.52538,1.44528,19.59775,9.59027,19.42376,0.66768,0.15154,0.06501
70.00000,230.00000,1621.80603,1.57611,19.45032,11.61364,16.35888,0.50000,0.46142,0.21459
71.00000,197.00000,1626.34979,1.43064,19.59829,11.08153,14.63774,0.27975,0.33596,0.22551
72.00000,300.00000,1630.77560,1.99694,19.05544,16.61293,2.70102,0.50000,0.00000,0.00000
73.00000,300.00000,1631.66148,1.38057,19.64547,9.48573,10.57687,0.25088,0.56985,0.49124
74.00000,288.00000,1625.91916,1.57752,19.45861,10.65278,16.51882,0.64049,0.12594,0.01606
75.00000,281.00000,1644.67345,1.73122,19.32182,13.60627,12.52511,0.16794,0.19928,0.10888
76.00000,300.00000,1662.45293,1.73481,19.31823,13.92707,18.08361,0.24899,0.11529,0.09282
77.00000,239.00000,1663.18438,1.76221,19.28800,14.28571,14.62848,0.33409,0.18165,0.08261
78.00000,300.00000,1663.91044,2.07935,18.99742,17.25581,3.25161,0.50000,0.00000,0.00000
79.00000,300.00000,1680.58545,2.06062,19.00719,16.88904,2.72397,0.50000,0.00000,0.00000
80.00000,300.00000,1673.18869,2.02673,19.05050,16.78119,3.51386,0.50000,0.00000,0.00000
81.00000,300.00000,1666.39915,1.41018,19.63289,10.00196,14.24376,0.54846,0.38571,0.25795
82.00000,300.00000,1660.18313,1.81613,19.23336,14.38353,18.27944,0.15508,0.09770,0.08106
83.00000,300.00000,1630.54738,1.20665,19.80886,7.19335,14.16953,0.61662,0.31579,0.19668
84.00000,300.00000,1634.71490,1.99730,19.04459,16.43986,2.85541,0.50000,0.00000,0.00000
85.00000,300.00000,1605.75195,1.44949,19.56208,9.59190,13.02270,0.18224,0.21851,0.29239
86.00000,228.00000,1602.51109,1.29009,19.73273,10.11952,12.15495,0.23604,0.28048,0.29189
87.00000,263.00000,1603.50367,1.52501,19.51881,13.45143,15.02274,0.27015,0.07110,0.06366
88.00000,300.00000,1622.55181,1.57257,19.46613,11.52040,12.74043,0.40871,0.31258,0.21161
89.00000,300.00000,1623.43408,1.18271,19.84737,8.29549,12.59850,0.57444,0.07143,0.10150
90.00000,300.00000,1624.30953,1.55990,19.46984,10.39932,19.24257,0.74724,0.01062,0.00722
91.00000,300.00000,1609.77578,1.12904,19.87807,12.97974,16.27586,0.24884,0.03164,0.04230
92.00000,300.00000,1598.10501,1.51375,19.51164,14.46827,15.88540,0.17895,0.11883,0.06735
93.00000,268.00000,1602.87735,1.46627,19.54740,10.67001,13.58751,0.35506,0.29672,0.10620
94.00000,300.00000,1603.84872,1.91028,19.13140,15.63794,2.73296,0.50000,0.00000,0.00000
95.00000,243.00000,1604.81226,1.67318,19.35196,11.32682,12.49348,0.50000,0.44181,0.16201
96.00000,300.00000,1601.84594,1.59906,19.45229,12.09970,19.14677,0.68122,0.11810,0.01626
97.00000,250.00000,1606.48177,1.41052,19.60390,12.70017,15.01612,0.22031,0.27311,0.08651
98.00000,284.00000,1579.13663,1.43744,19.60731,11.07854,10.93927,0.12215,0.15890,0.14018
99.00000,300.00000,1584.28831,1.66694,19.37283,12.95236,14.09114,0.50000,0.43041,0.22659
100.00000,300.00000,1585.34901,1.49498,19.53031,10.62538,17.12473,0.38072,0.26297,0.27213
101.00000,300.00000,1574.51161,1.81719,19.23542,15.67251,14.18194,0.07058,0.18895,0.01885
102.00000,300.00000,1575.62596,1.39110,19.62055,15.69281,2.24897,0.50000,0.00000,0.00000
103.00000,300.00000,1545.26410,1.46949,19.54966,12.61986,16.75110,0.37754,0.32150,0.18708
104.00000,244.00000,1545.14721,1.16702,19.84352,9.78082,11.70337,0.30717,0.22919,0.24341
105.00000,300.00000,1546.44869,1.77027,19.26316,14.70519,2.40683,0.50000,0.01138,0.00000
