# GameN, gameLength, gameElo, minBase, dinBase
1.0,119.0,1400.0,5.6,15.9
2.0,166.0,1400.0,4.8,16.7
3.0,194.0,1407.6,5.7,15.9
4.0,130.0,1414.3,4.9,16.7
5.0,149.0,1420.2,4.8,16.7
6.0,136.0,1425.7,5.3,16.2
7.0,125.0,1430.8,4.6,16.8
8.0,130.0,1435.5,5.2,16.3
9.0,123.0,1440.0,4.6,17.0
10.0,109.0,1444.3,5.5,15.7
11.0,125.0,1448.3,4.8,16.6
12.0,129.0,1452.2,6.1,15.2
13.0,93.0,1455.9,5.6,15.8
14.0,128.0,1459.4,6.5,14.9
15.0,147.0,1462.9,4.6,16.9
16.0,184.0,1466.2,6.4,15.1
17.0,148.0,1469.4,3.9,17.5
18.0,142.0,1472.5,6.4,14.9
19.0,150.0,1475.5,5.1,16.3
20.0,101.0,1478.4,4.2,17.2
21.0,94.0,1481.2,5.5,16.1
22.0,126.0,1484.0,3.8,17.3
23.0,127.0,1486.7,3.5,18.1
24.0,135.0,1489.3,4.5,16.9
25.0,111.0,1491.8,4.2,17.2
26.0,100.0,1494.3,3.2,18.1
27.0,124.0,1515.8,6.0,15.4
28.0,93.0,1490.5,3.5,17.8
29.0,149.0,1493.0,4.6,16.7
30.0,169.0,1495.3,4.7,16.7
31.0,300.0,1497.7,5.3,16.3
32.0,172.0,1500.0,4.4,16.9
33.0,105.0,1520.2,4.5,17.0
34.0,109.0,1522.2,4.8,16.5
35.0,300.0,1539.7,6.2,15.3
36.0,120.0,1555.1,4.7,16.7
37.0,218.0,1527.8,5.4,15.9
38.0,128.0,1529.7,5.2,16.0
39.0,135.0,1505.7,4.2,17.2
40.0,300.0,1507.7,8.8,12.7
41.0,300.0,1509.8,5.4,16.1
42.0,243.0,1488.7,4.9,16.6
43.0,87.0,1509.3,4.8,16.7
44.0,129.0,1472.3,4.3,17.1
45.0,173.0,1474.7,4.8,16.6
46.0,142.0,1494.7,5.1,16.3
47.0,110.0,1513.5,5.1,16.4
48.0,101.0,1515.4,4.1,17.3
49.0,149.0,1493.8,7.2,14.3
50.0,107.0,1474.6,4.2,17.3
51.0,103.0,1476.9,4.8,16.3
52.0,86.0,1479.2,3.6,17.9
53.0,75.0,1481.4,5.4,15.8
54.0,130.0,1499.2,4.3,17.3
55.0,80.0,1501.2,4.1,17.5
56.0,300.0,1503.2,6.2,15.4
57.0,104.0,1482.1,4.0,17.4
58.0,95.0,1465.3,4.3,17.2
59.0,300.0,1450.3,5.9,15.6
60.0,132.0,1433.4,5.2,16.1
61.0,180.0,1436.2,4.9,16.5
62.0,300.0,1423.5,5.6,15.8
63.0,145.0,1444.5,4.7,16.8
64.0,96.0,1463.3,4.2,17.1
65.0,90.0,1465.6,3.9,17.4
66.0,266.0,1447.0,5.7,15.7
67.0,192.0,1428.2,3.4,17.9
68.0,93.0,1416.8,3.7,17.7
69.0,81.0,1400.6,4.3,17.0
70.0,78.0,1386.5,4.9,16.3
71.0,94.0,1372.7,4.0,17.4
72.0,118.0,1376.3,4.0,17.4
73.0,93.0,1379.8,4.2,17.4
74.0,65.0,1383.3,3.5,17.8
75.0,74.0,1374.4,3.2,18.0
76.0,118.0,1362.4,4.8,16.7
77.0,164.0,1366.1,5.2,16.5
78.0,97.0,1388.8,4.6,16.7
79.0,99.0,1375.9,4.5,17.0
80.0,300.0,1379.4,6.4,15.0
81.0,300.0,1404.6,6.4,15.2
82.0,300.0,1408.4,8.1,13.6
83.0,300.0,1398.1,5.4,16.1
84.0,242.0,1388.7,4.9,16.5
85.0,104.0,1413.0,4.7,16.9
86.0,138.0,1396.3,3.8,17.6
87.0,74.0,1383.3,2.8,18.5
88.0,124.0,1404.1,5.1,16.3
89.0,127.0,1391.4,5.4,16.2
90.0,202.0,1394.5,4.6,16.7
91.0,300.0,1384.8,5.4,16.1
92.0,88.0,1388.0,3.3,18.1
93.0,117.0,1375.1,3.4,17.9
94.0,161.0,1395.7,3.6,17.8
95.0,120.0,1384.0,3.7,17.5
96.0,141.0,1405.4,5.3,16.0
97.0,300.0,1393.0,7.4,14.2
98.0,206.0,1396.0,5.8,15.6
99.0,191.0,1416.4,4.6,16.8
100.0,300.0,1435.0,6.1,15.6
101.0,98.0,1437.4,3.4,17.9
102.0,94.0,1422.3,4.1,17.1
103.0,145.0,1443.7,4.2,17.2
104.0,103.0,1427.1,4.2,17.1
105.0,145.0,1442.6,4.9,16.5
106.0,90.0,1444.8,2.7,18.4
107.0,300.0,1447.1,6.9,14.7
108.0,109.0,1431.3,4.3,17.0
109.0,64.0,1417.0,3.7,17.6
110.0,125.0,1403.3,4.9,16.4
111.0,115.0,1388.0,3.8,17.5
112.0,188.0,1407.1,7.3,14.3
113.0,170.0,1425.2,4.0,17.4
114.0,98.0,1427.7,3.7,17.7
115.0,300.0,1442.7,3.7,17.7
116.0,133.0,1425.9,6.0,15.5
117.0,180.0,1425.8,4.9,16.5
118.0,159.0,1428.2,4.8,16.7
119.0,146.0,1430.6,5.3,16.2
120.0,163.0,1445.4,4.5,16.8
121.0,186.0,1447.6,5.2,16.2
122.0,108.0,1461.0,3.8,17.5
123.0,139.0,1446.3,3.0,18.4
124.0,127.0,1462.8,5.1,16.3
125.0,126.0,1475.0,5.3,16.1
126.0,135.0,1459.4,5.2,16.1
127.0,115.0,1444.8,3.5,17.8
128.0,105.0,1431.2,4.8,16.4
129.0,155.0,1418.5,5.6,16.0
130.0,300.0,1420.9,5.9,15.7
131.0,300.0,1407.5,7.1,14.6
132.0,186.0,1396.1,4.9,16.4
133.0,89.0,1414.9,4.4,16.8
134.0,67.0,1398.9,6.0,15.4
135.0,147.0,1401.5,4.3,17.1
136.0,159.0,1404.2,4.8,16.5
137.0,67.0,1421.4,4.6,16.7
138.0,180.0,1440.5,4.8,16.6
139.0,101.0,1456.5,6.6,14.9
140.0,149.0,1441.8,3.8,17.5
141.0,88.0,1443.9,3.8,17.4
142.0,137.0,1459.4,3.7,17.6
143.0,132.0,1473.9,4.2,17.2
144.0,122.0,1475.7,3.5,17.9
145.0,300.0,1462.3,7.4,14.2
146.0,177.0,1476.2,5.1,16.3
147.0,104.0,1489.9,3.3,17.9
148.0,205.0,1505.2,4.5,16.9
149.0,129.0,1488.4,4.2,17.2
150.0,114.0,1490.0,5.4,16.0
151.0,88.0,1472.1,4.1,17.4
152.0,75.0,1488.0,3.9,17.6
153.0,118.0,1474.3,5.4,15.9
154.0,87.0,1486.9,3.6,17.8
155.0,99.0,1498.5,3.8,17.8
156.0,94.0,1500.0,2.5,18.7
157.0,96.0,1484.3,4.4,17.1
158.0,115.0,1498.1,3.7,17.4
159.0,73.0,1510.3,4.1,17.4
160.0,94.0,1493.7,3.8,17.5
161.0,114.0,1477.5,3.2,18.1
162.0,135.0,1490.6,3.3,18.0
163.0,285.0,1503.5,7.8,13.7
164.0,130.0,1505.0,3.8,17.4
165.0,100.0,1516.5,4.9,16.5
166.0,75.0,1499.2,2.9,18.3
167.0,74.0,1500.7,3.5,17.8
168.0,300.0,1484.7,6.0,15.4
169.0,73.0,1471.3,2.6,18.6
170.0,107.0,1459.0,3.8,17.6
171.0,112.0,1475.0,3.3,18.1
172.0,105.0,1486.3,3.7,17.6
173.0,112.0,1469.1,3.6,17.6
174.0,167.0,1484.0,3.5,17.9
175.0,96.0,1469.5,4.7,16.6
176.0,110.0,1483.0,2.0,19.2
177.0,117.0,1484.6,2.4,18.9
178.0,300.0,1496.9,6.3,15.2
179.0,114.0,1509.9,5.4,16.0
180.0,107.0,1521.2,3.4,18.0
181.0,110.0,1534.9,4.0,17.2
182.0,86.0,1544.1,4.9,16.9
183.0,86.0,1553.0,3.9,17.4
184.0,300.0,1554.0,8.2,13.3
185.0,134.0,1536.1,3.9,17.5
186.0,93.0,1522.8,4.2,16.9
187.0,117.0,1533.8,3.2,18.1
188.0,120.0,1518.3,5.2,16.2
189.0,80.0,1527.6,3.2,18.3
190.0,141.0,1509.4,4.3,17.0
191.0,135.0,1524.7,3.8,17.4
192.0,111.0,1525.9,3.4,17.9
193.0,132.0,1536.3,4.4,17.1
194.0,159.0,1548.2,4.3,17.4
195.0,106.0,1532.4,4.2,17.2
196.0,141.0,1544.9,3.4,17.7
197.0,300.0,1546.0,6.3,15.2
198.0,300.0,1559.2,6.3,15.2
199.0,106.0,1540.7,3.4,17.7
200.0,59.0,1526.9,2.8,18.3
201.0,112.0,1536.9,4.1,17.2
202.0,300.0,1519.5,5.7,16.1
203.0,115.0,1503.1,4.4,17.2
204.0,110.0,1499.5,3.4,17.8
205.0,131.0,1513.5,4.3,17.0
206.0,138.0,1514.8,2.7,18.6
207.0,133.0,1502.7,3.8,17.4
208.0,98.0,1517.8,5.6,15.7
209.0,158.0,1505.5,3.6,17.7
210.0,108.0,1517.2,3.4,17.9
211.0,80.0,1527.3,3.2,18.1
212.0,67.0,1511.3,5.1,16.2
213.0,155.0,1496.1,3.2,18.1
214.0,72.0,1506.1,2.6,18.5
215.0,142.0,1520.9,3.5,17.8
216.0,147.0,1503.5,4.1,17.2
217.0,92.0,1516.3,3.7,17.6
218.0,174.0,1528.4,3.5,17.8
219.0,300.0,1513.1,5.9,15.4
220.0,170.0,1527.0,4.9,16.5
221.0,185.0,1536.9,5.5,15.9
222.0,300.0,1520.2,6.2,15.3
223.0,300.0,1531.3,6.3,15.2
224.0,300.0,1542.5,5.9,15.5
225.0,84.0,1525.3,4.0,17.4
226.0,89.0,1522.9,3.1,18.1
227.0,89.0,1533.6,4.8,16.6
228.0,160.0,1543.1,5.4,16.0
229.0,95.0,1525.9,5.2,16.0
230.0,300.0,1512.1,6.9,14.4
231.0,113.0,1522.7,2.7,18.6
232.0,240.0,1522.6,5.5,15.8
233.0,300.0,1523.8,4.6,16.8
234.0,182.0,1525.0,4.4,16.9
235.0,300.0,1536.3,6.4,15.0
236.0,99.0,1548.6,3.2,18.2
237.0,74.0,1560.1,2.4,18.8
238.0,300.0,1568.4,4.2,17.2
239.0,300.0,1552.2,6.4,15.0
240.0,142.0,1561.4,5.2,16.3
241.0,165.0,1546.8,5.2,16.2
242.0,112.0,1555.8,3.5,17.7
243.0,117.0,1541.2,4.8,16.4
244.0,300.0,1526.7,5.2,16.3
245.0,300.0,1513.8,5.2,16.3
246.0,182.0,1498.5,7.0,14.6
247.0,71.0,1509.6,3.3,18.1
248.0,131.0,1510.9,3.8,17.4
249.0,128.0,1525.1,4.3,17.1
250.0,62.0,1512.8,3.8,17.3
251.0,101.0,1522.7,4.5,16.9
252.0,126.0,1508.5,3.9,17.4
253.0,96.0,1521.7,4.4,17.0
254.0,103.0,1509.9,2.9,18.4
255.0,147.0,1497.6,4.6,16.9
256.0,219.0,1482.6,5.8,16.0
257.0,192.0,1468.6,4.7,16.8
258.0,116.0,1482.0,4.7,16.7
259.0,300.0,1495.2,5.1,16.2
260.0,109.0,1484.5,2.4,18.8
261.0,129.0,1494.9,3.3,18.1
262.0,215.0,1481.6,4.3,17.0
263.0,217.0,1467.8,6.8,14.8
264.0,300.0,1453.5,5.8,15.7
265.0,139.0,1443.8,3.2,18.1
266.0,120.0,1433.6,3.6,17.7
267.0,158.0,1421.0,4.7,16.8
268.0,156.0,1437.5,4.8,16.8
269.0,148.0,1426.6,5.9,15.5
270.0,93.0,1418.7,3.3,18.0
271.0,101.0,1431.5,4.0,17.3
272.0,140.0,1446.8,4.6,16.8
273.0,300.0,1461.8,6.3,15.3
274.0,130.0,1451.1,4.1,17.3
275.0,103.0,1463.7,4.1,17.1
276.0,300.0,1474.4,5.0,16.5
277.0,179.0,1464.9,4.7,16.6
278.0,105.0,1478.0,4.1,17.4
279.0,105.0,1490.2,3.8,17.4
280.0,300.0,1478.4,6.3,15.2
281.0,111.0,1466.3,5.2,16.3
282.0,94.0,1480.3,6.0,15.4
283.0,99.0,1468.3,5.1,16.3
284.0,159.0,1483.7,4.5,16.8
285.0,300.0,1494.9,6.0,15.4
286.0,130.0,1508.9,3.5,17.7
287.0,49.0,1495.7,2.7,18.5
288.0,148.0,1506.1,3.3,18.2
289.0,123.0,1493.6,4.8,16.3
290.0,118.0,1503.7,4.2,17.1
291.0,300.0,1515.9,6.3,15.2
292.0,103.0,1504.4,3.6,17.8
293.0,105.0,1516.1,4.8,16.8
294.0,103.0,1505.0,4.5,17.0
295.0,106.0,1516.7,4.1,17.4
296.0,162.0,1528.6,4.0,17.3
297.0,93.0,1539.3,4.8,16.9
298.0,167.0,1540.3,4.8,16.6
299.0,300.0,1548.5,5.9,15.6
300.0,83.0,1559.3,4.0,17.3
301.0,108.0,1557.5,5.8,15.8
302.0,123.0,1540.9,2.9,18.3
303.0,97.0,1551.5,2.8,18.4
304.0,132.0,1563.2,4.4,17.1
305.0,75.0,1572.3,3.8,17.5
306.0,300.0,1580.1,6.0,15.4
307.0,300.0,1565.2,4.9,16.5
308.0,163.0,1573.0,4.5,16.9
309.0,150.0,1557.6,4.7,16.6
310.0,300.0,1544.0,6.2,15.2
311.0,125.0,1528.4,3.0,18.3
312.0,104.0,1539.4,4.7,16.8
313.0,149.0,1552.1,4.5,16.7
314.0,72.0,1564.1,3.3,17.9
315.0,124.0,1549.5,3.4,17.9
316.0,107.0,1534.0,3.7,17.6
317.0,121.0,1545.5,4.0,17.3
318.0,300.0,1556.1,6.4,15.1
319.0,300.0,1564.9,5.7,16.0
320.0,158.0,1574.5,5.6,15.7
321.0,162.0,1583.3,4.9,16.5
322.0,127.0,1591.0,3.6,17.7
323.0,166.0,1599.1,5.7,15.7
324.0,97.0,1610.6,2.8,18.4
325.0,145.0,1593.9,5.1,16.1
326.0,300.0,1601.0,5.8,15.8
327.0,107.0,1608.5,3.6,17.9
328.0,300.0,1594.6,6.4,15.3
329.0,119.0,1579.3,3.8,17.5
330.0,217.0,1587.5,4.0,17.5
331.0,113.0,1594.3,2.7,18.6
332.0,300.0,1582.1,5.5,16.0
333.0,122.0,1566.5,4.0,17.5
334.0,180.0,1554.3,4.2,17.4
335.0,138.0,1540.2,4.5,17.0
336.0,168.0,1541.2,4.0,17.4
337.0,86.0,1528.2,3.4,18.0
338.0,198.0,1537.7,4.4,16.9
339.0,127.0,1548.4,5.7,15.6
340.0,300.0,1557.8,6.5,15.0
341.0,114.0,1558.7,4.5,16.7
342.0,98.0,1547.0,2.8,18.6
343.0,96.0,1533.9,4.9,16.9
344.0,300.0,1544.8,4.5,17.0
345.0,177.0,1558.0,4.0,17.3
346.0,138.0,1566.2,4.7,16.6
347.0,95.0,1553.3,2.5,18.7
348.0,228.0,1540.1,4.8,16.5
349.0,203.0,1527.2,5.3,16.3
350.0,120.0,1538.3,4.3,17.2
351.0,300.0,1546.1,5.2,16.4
352.0,119.0,1533.1,7.0,14.5
353.0,127.0,1534.1,3.4,17.8
354.0,145.0,1535.1,4.3,17.0
355.0,92.0,1520.6,3.8,17.6
356.0,110.0,1531.9,3.6,17.8
357.0,142.0,1520.9,4.0,17.5
358.0,96.0,1531.4,3.9,17.7
359.0,157.0,1517.1,5.2,16.5
360.0,91.0,1528.5,4.5,16.9
361.0,300.0,1537.4,5.3,16.4
362.0,78.0,1546.2,3.4,17.9
363.0,101.0,1542.1,4.3,17.0
364.0,124.0,1528.3,4.6,16.8
365.0,118.0,1541.4,4.5,16.8
366.0,95.0,1553.0,2.7,18.4
367.0,300.0,1564.6,4.5,17.0
368.0,100.0,1550.8,4.2,17.2
369.0,78.0,1540.0,3.4,18.0
370.0,102.0,1547.6,3.7,17.7
371.0,130.0,1536.7,3.5,17.9
372.0,154.0,1526.7,2.9,18.4
373.0,133.0,1534.5,5.6,15.9
374.0,300.0,1546.1,4.9,16.6
375.0,88.0,1558.9,4.9,16.5
376.0,85.0,1559.1,4.2,17.5
377.0,155.0,1570.1,4.7,16.8
378.0,162.0,1576.4,5.8,15.8
379.0,140.0,1587.4,5.0,16.4
380.0,300.0,1598.4,7.0,14.5
381.0,131.0,1599.1,3.6,17.8
382.0,106.0,1584.0,4.0,17.4
383.0,300.0,1594.8,4.7,16.7
384.0,179.0,1604.8,4.2,17.3
385.0,159.0,1599.8,4.6,16.8
386.0,300.0,1585.5,6.0,15.5
387.0,82.0,1594.6,4.1,17.3
388.0,123.0,1579.8,4.3,17.2
389.0,89.0,1587.3,3.9,17.3
390.0,87.0,1575.6,3.3,18.0
391.0,197.0,1587.2,5.7,15.8
392.0,154.0,1573.0,4.2,17.2
393.0,300.0,1573.8,5.2,16.2
394.0,184.0,1585.4,3.8,17.3
395.0,116.0,1568.7,3.7,17.7
396.0,156.0,1580.0,4.0,17.4
397.0,157.0,1588.8,3.7,17.6
398.0,218.0,1575.2,4.7,16.6
399.0,104.0,1561.8,4.3,16.9
400.0,119.0,1548.4,3.4,17.8
401.0,300.0,1558.9,6.1,15.4
