# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,147.00000,1000.00000,4.18182,17.40510,23.57895,20.32057,0.61085,0.25997,0.17384
2.00000,184.00000,1000.00000,6.61204,15.05462,27.05042,24.58894,0.58824,0.12885,0.02031
3.00000,181.00000,998.16717,6.55014,14.70478,19.95314,17.87535,0.50000,0.73852,0.47048
4.00000,114.00000,1072.51160,4.69335,16.69637,26.47734,18.45619,0.50000,0.08308,0.02115
5.00000,69.00000,1100.59340,2.38889,18.76455,14.74868,13.63228,0.67196,0.03968,0.01058
6.00000,113.00000,1098.03623,4.63982,16.61493,20.72328,18.08785,0.87482,0.14934,0.07028
7.00000,150.00000,1095.62737,6.19139,15.25934,29.46999,22.72254,0.50000,0.22424,0.20159
8.00000,180.00000,1142.21474,4.41962,16.96785,26.61830,10.90684,0.63232,0.28195,0.07337
9.00000,152.00000,1184.14842,5.99164,15.43361,27.35655,14.49304,0.50000,0.30084,0.24884
10.00000,88.00000,1180.65951,4.71192,16.60784,27.47210,12.71946,0.50000,0.36652,0.24284
11.00000,161.00000,1217.61933,5.55895,16.00437,24.37773,23.11463,0.69651,0.03275,0.00764
12.00000,107.00000,1250.99663,5.15367,16.23385,34.26281,19.17038,0.50000,0.10913,0.03007
13.00000,126.00000,1227.42232,3.51441,17.68736,27.26164,16.56098,0.50000,0.15965,0.11530
14.00000,107.00000,1258.72183,4.69051,16.65985,29.48613,25.11095,0.51533,0.08905,0.01752
15.00000,84.00000,1287.16847,3.56497,17.82486,27.48023,12.77401,0.70339,0.22599,0.05085
16.00000,136.00000,1281.87138,5.85857,15.47410,34.22809,20.60558,0.79681,0.19622,0.01195
17.00000,300.00000,1326.79973,5.38395,15.91117,19.18696,16.50501,0.71633,0.11819,0.07235
18.00000,180.00000,1299.84117,6.48371,15.15784,26.86762,19.53462,0.50000,0.28208,0.10794
19.00000,290.00000,1323.69093,5.78989,15.67021,27.61503,20.00731,0.50033,0.29255,0.31449
20.00000,300.00000,1330.12437,4.94640,16.58480,24.99040,18.05040,0.84200,0.24400,0.16320
21.00000,130.00000,1323.99135,6.57495,15.12313,30.37473,24.75803,0.57495,0.07709,0.00000
22.00000,89.00000,1318.11643,3.86267,17.45841,23.28046,12.51451,0.50000,0.24371,0.05222
23.00000,158.00000,1293.41378,6.01543,15.29938,25.29938,13.18673,0.50000,0.18133,0.11420
24.00000,238.00000,1288.49806,5.87717,15.56895,25.12133,19.37905,0.86925,0.24943,0.02638
25.00000,150.00000,1311.43021,6.83652,14.55839,27.01274,12.49682,0.86093,0.62314,0.16030
26.00000,82.00000,1332.65463,5.09077,16.57385,30.29846,13.62462,0.50000,0.36769,0.17077
27.00000,142.00000,1371.12278,6.72479,14.85504,32.21113,26.07773,0.57773,0.33508,0.15126
28.00000,76.00000,1388.25237,3.04966,18.13185,26.42637,23.36473,0.50000,0.08390,0.02911
29.00000,150.00000,1404.21841,5.48569,16.06765,32.26539,21.09540,0.85473,0.23591,0.09627
30.00000,125.00000,1396.20913,4.49941,16.93341,33.55886,24.36623,0.75862,0.02735,0.00713
31.00000,96.00000,1431.28993,3.87869,17.41967,18.94918,15.95574,0.87869,0.10820,0.06721
32.00000,231.00000,1402.12439,5.70387,15.60592,19.43280,21.75285,0.80296,0.41458,0.25513
33.00000,300.00000,1394.38620,5.22935,16.28370,22.11739,17.56413,0.50000,0.10109,0.03696
34.00000,157.00000,1356.56947,6.98325,14.43301,21.30981,19.55383,0.50000,0.60526,0.58254
35.00000,119.00000,1371.15202,5.10496,16.59170,33.48212,28.49712,0.50000,0.22837,0.13956
36.00000,149.00000,1375.49348,6.26142,15.32306,23.40064,15.31881,0.50000,0.44740,0.24336
37.00000,155.00000,1350.36575,4.48593,16.93095,22.40537,17.14834,0.52941,0.19693,0.13171
