1293,1660,1060,1732,1708,1748,1737,1752,1713,1741,1700,1526,1469,1581,1461,1488,1570,1585,1515,1653,1789,1667,1718,1724,1758,1760,1755,1689,1744,1710,1720,1744,1734,1737,1735,1776,1748,1773,1747,1737,1762,1752,1750,1751,1753,1755,1746,1741,1735,1737,1740,1750,1724,1741,1736,1756,1730,1740,1743,1742,1718,1724,1741,1732,1744,1737,1754,1746,1744,1760,1755,1740,1744,1741,1745,1746,1731,1732,1725,1735,1743,1753
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
