# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,196.00000,1000.00000,3.03190,18.34397,24.33148,17.26144,0.41713,0.10194,0.08322
2.00000,274.00000,1000.00000,3.45556,17.72917,18.61389,20.80000,0.82743,0.30486,0.07986
3.00000,72.00000,1042.04482,3.28933,17.85112,16.06461,12.17416,0.50000,0.38202,0.26124
4.00000,300.00000,1027.59600,4.83250,16.55065,13.61484,22.74925,0.61585,0.28887,0.26279
5.00000,172.00000,1025.79618,4.71242,16.78954,17.75948,19.86144,0.61961,0.50719,0.47320
6.00000,153.00000,989.88111,5.48811,16.72423,24.05022,16.37797,0.44978,0.31718,0.18238
7.00000,186.00000,1044.31014,5.51887,17.08302,19.36509,25.94057,0.17736,0.26792,0.61981
8.00000,262.00000,1104.07050,7.11214,15.45137,34.96302,28.08119,0.06310,0.10129,0.01728
9.00000,300.00000,1125.15245,4.54314,17.44214,39.76455,28.67960,0.18729,0.00401,0.00000
10.00000,117.00000,1167.02395,5.18794,17.10047,29.26241,17.13002,0.12707,0.33097,0.21986
11.00000,300.00000,1220.16131,5.25274,16.93331,41.50308,23.98290,0.27514,0.04993,0.03044
12.00000,300.00000,1232.22566,2.45124,18.92086,28.09152,16.35071,0.21699,0.03938,0.03938
13.00000,255.00000,1263.79870,2.46433,18.66680,20.97113,20.84660,0.25464,0.05856,0.06351
14.00000,300.00000,1311.59995,1.58568,19.49275,13.30051,15.97570,0.15090,0.06564,0.09335
15.00000,300.00000,1318.97292,0.91769,20.13646,13.08845,18.50939,0.22383,0.01733,0.01264
16.00000,300.00000,1342.53906,0.71211,20.29244,11.04349,15.69393,0.06491,0.02921,0.00649
17.00000,300.00000,1385.64007,1.88780,19.18407,15.66712,29.03017,0.50000,0.00000,0.00000
18.00000,300.00000,1390.46517,1.24447,19.76291,14.53355,14.80347,0.13920,0.04757,0.04572
19.00000,178.00000,1383.87783,1.00766,20.00383,11.17944,14.48723,0.03512,0.05109,0.07982
20.00000,300.00000,1423.69046,2.16011,19.00801,19.21214,25.18379,0.50000,0.00000,0.00000
21.00000,225.00000,1427.48524,0.83862,20.26466,13.07961,25.53685,0.30554,0.01990,0.01721
22.00000,300.00000,1418.91446,1.58982,19.77586,20.02085,14.66279,0.20008,0.10826,0.13512
23.00000,300.00000,1409.72563,1.35577,19.74846,12.18917,13.38326,0.22097,0.01600,0.03324
24.00000,244.00000,1413.67036,1.51200,19.91094,24.61163,15.61936,0.14132,0.03091,0.00366
25.00000,300.00000,1406.16934,1.27609,19.82828,14.64064,16.84900,0.24241,0.15063,0.09067
26.00000,300.00000,1442.50238,0.97396,20.09396,12.67774,19.56340,0.12547,0.02000,0.03057
27.00000,215.00000,1445.71799,0.92187,20.11162,11.47692,13.29427,0.41933,0.19330,0.09437
28.00000,300.00000,1458.62731,1.66252,19.40299,11.51410,16.39635,0.30182,0.38350,0.22264
29.00000,300.00000,1491.75492,1.55961,19.49216,14.21804,17.57961,0.21588,0.09804,0.10000
30.00000,300.00000,1494.15447,2.03953,19.09797,17.67996,29.28051,0.50000,0.10760,0.03094
31.00000,248.00000,1483.03812,1.47230,19.56610,11.90016,16.47724,0.26440,0.15414,0.25233
32.00000,300.00000,1493.02423,2.05663,19.10095,17.47274,30.46500,0.50000,0.05417,0.06472
33.00000,276.00000,1495.34935,1.65198,19.38278,14.10065,9.38157,0.17967,0.16694,0.12854
34.00000,250.00000,1484.44252,1.79818,19.24175,16.77344,11.77778,0.14779,0.16319,0.02995
35.00000,197.00000,1514.84162,1.66066,19.40721,14.05992,13.65005,0.17471,0.10710,0.02757
36.00000,250.00000,1516.86006,1.34828,19.88270,17.20426,27.61051,0.48392,0.01676,0.00951
37.00000,300.00000,1525.71190,1.69310,19.42837,18.25616,15.81136,0.13023,0.11290,0.04073
38.00000,247.00000,1512.94772,1.45229,19.71649,16.68781,27.61169,0.28240,0.12024,0.11804
39.00000,238.00000,1514.94569,0.91240,20.41794,14.79050,16.35620,0.35383,0.03588,0.07652
40.00000,300.00000,1483.68125,0.98050,20.30442,13.86470,21.65380,0.26045,0.01393,0.00756
41.00000,300.00000,1512.90398,0.81525,20.33067,12.86461,16.66316,0.10635,0.02287,0.01851
42.00000,209.00000,1514.86482,0.96131,20.06369,11.58095,12.45417,0.06548,0.07024,0.02798
43.00000,292.00000,1523.45888,1.07003,20.01681,15.46779,17.09734,0.12518,0.07948,0.02241
44.00000,300.00000,1511.27434,1.11674,19.96264,17.93796,21.47298,0.27235,0.01534,0.00267
45.00000,300.00000,1513.21812,1.03474,20.07052,14.59684,16.35569,0.30874,0.03681,0.02477
46.00000,300.00000,1521.72793,0.84179,20.17020,9.82301,13.38514,0.27887,0.01039,0.00000
47.00000,275.00000,1548.22726,1.56351,19.53795,18.90995,13.23162,0.20468,0.07786,0.08573
48.00000,300.00000,1511.59558,1.69023,19.48055,18.23435,24.96869,0.39279,0.00095,0.00190
49.00000,277.00000,1520.03032,1.82227,19.31538,22.22632,14.91053,0.21012,0.09433,0.08462
50.00000,210.00000,1508.39678,1.60894,19.50056,20.91453,16.46816,0.37709,0.10894,0.13128
51.00000,300.00000,1510.30927,1.17513,19.97409,17.47910,22.85043,0.24922,0.01969,0.01140
52.00000,300.00000,1518.66510,1.24673,19.95261,21.03595,4.87353,0.50000,0.00000,0.00000
53.00000,221.00000,1544.50446,0.94208,20.16358,16.62790,15.86145,0.12048,0.02873,0.00232
54.00000,300.00000,1543.12881,0.82177,20.26963,10.22808,20.84254,0.50000,0.36602,0.26091
55.00000,239.00000,1544.67917,1.00616,20.11082,16.75066,13.97142,0.11566,0.01935,0.00000
56.00000,300.00000,1533.32752,0.78265,20.25544,14.04966,1.54048,0.50000,0.00000,0.00000
57.00000,300.00000,1558.02669,1.00304,20.06444,16.45918,18.60999,0.19231,0.02969,0.00675
58.00000,300.00000,1556.04505,0.92482,20.16576,12.66304,19.16984,0.08152,0.29393,0.21739
59.00000,244.00000,1557.46311,1.57811,19.75072,24.09209,9.33173,0.11427,0.03423,0.01977
60.00000,300.00000,1563.94903,2.33259,19.07184,36.58449,11.82342,0.50000,0.00000,0.00000
