# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,205.00000,1000.00000,1.98617,19.07493,14.46513,18.71239,0.25476,0.12853,0.15735
2.00000,281.00000,1000.00000,2.00381,18.99619,14.93249,15.74752,0.24847,0.06369,0.03280
3.00000,266.00000,1042.04482,1.74900,19.26934,12.17593,28.45501,0.41490,0.15931,0.13352
4.00000,193.00000,1103.57957,1.71457,19.29338,11.50596,18.55497,0.23808,0.10132,0.13907
5.00000,300.00000,1100.83064,2.18586,18.81875,17.70559,30.03224,0.50000,0.00000,0.00000
6.00000,300.00000,1124.82732,1.96157,19.04582,13.84109,13.49039,0.22524,0.10569,0.08684
7.00000,219.00000,1139.24242,1.90922,19.09666,14.87046,18.10942,0.11776,0.07998,0.03582
8.00000,300.00000,1197.81233,1.71422,19.28578,9.73126,28.85945,0.63522,0.01405,0.00554
9.00000,182.00000,1212.23499,1.59218,19.42272,10.28957,10.83333,0.31844,0.51955,0.53445
10.00000,300.00000,1247.75456,1.54505,19.45582,9.23560,17.45055,0.26022,0.30462,0.28308
11.00000,182.00000,1299.21545,2.00736,18.99491,14.56763,17.84776,0.46208,0.18336,0.03169
12.00000,180.00000,1307.53758,1.70332,19.30584,12.02520,17.62428,0.47824,0.06758,0.10653
13.00000,300.00000,1333.33708,1.93017,19.08894,14.39103,19.06983,0.33333,0.10180,0.08232
14.00000,207.00000,1326.39600,1.76866,19.25413,12.55670,13.86382,0.22023,0.15385,0.11738
15.00000,266.00000,1333.24677,1.79574,19.22291,12.95204,20.52265,0.41385,0.07993,0.02487
16.00000,255.00000,1355.77826,1.92887,19.09975,14.91540,9.91456,0.08733,0.12837,0.04040
17.00000,300.00000,1398.41341,1.91251,19.12844,15.04617,23.88421,0.19173,0.08340,0.08526
18.00000,288.00000,1402.92781,1.81385,19.23160,11.91558,17.16396,0.32468,0.12500,0.13907
19.00000,233.00000,1419.81655,1.74558,19.27461,12.04846,11.27007,0.24028,0.31095,0.13226
20.00000,300.00000,1458.14236,1.99714,19.03791,15.62804,14.40093,0.50000,0.27575,0.05508
21.00000,300.00000,1461.30006,1.64863,19.38672,10.98554,13.08784,0.33717,0.15747,0.16872
22.00000,179.00000,1450.83573,1.89358,19.13823,13.96147,12.33761,0.07492,0.20979,0.06177
23.00000,300.00000,1440.21951,1.74045,19.30304,11.49589,18.40744,0.49517,0.16240,0.17303
24.00000,251.00000,1443.57583,1.94115,19.10076,14.66340,21.36603,0.50000,0.24387,0.10611
25.00000,275.00000,1456.98692,1.85241,19.17952,13.51324,15.44276,0.15576,0.19393,0.09735
26.00000,300.00000,1491.14292,1.62790,19.41935,10.70786,22.09632,0.70990,0.07133,0.02862
27.00000,263.00000,1493.61710,1.41824,19.61040,8.93745,17.38583,0.63527,0.10399,0.07611
28.00000,300.00000,1460.29425,1.89633,19.16571,14.61224,16.60327,0.25857,0.11878,0.04408
29.00000,300.00000,1449.87395,1.74350,19.31034,11.73642,22.38403,0.45725,0.02834,0.01464
30.00000,160.00000,1452.88203,1.91944,19.12317,14.70240,17.27230,0.43109,0.23635,0.05726
31.00000,300.00000,1465.09294,1.85104,19.17719,13.38181,13.21482,0.42787,0.32066,0.09055
32.00000,300.00000,1497.09942,1.43602,19.59752,9.82919,21.90373,0.64845,0.12981,0.00186
33.00000,244.00000,1478.35114,1.88481,19.16628,14.53553,12.13702,0.34464,0.25546,0.08639
34.00000,300.00000,1447.34349,1.69076,19.33120,10.08371,14.77539,0.24954,0.21455,0.22827
35.00000,300.00000,1479.38097,2.06745,19.00821,16.62206,21.13990,0.34475,0.05139,0.01820
36.00000,300.00000,1481.82928,1.76278,19.28663,12.99830,21.91099,0.58305,0.08859,0.06687
37.00000,300.00000,1492.15844,1.42780,19.58600,8.21686,12.28980,0.12371,0.29078,0.38640
38.00000,294.00000,1481.02032,1.89345,19.17601,15.17324,19.71744,0.41456,0.09669,0.09826
39.00000,264.00000,1483.39761,1.68981,19.36398,11.52470,8.51220,0.44215,0.26892,0.04753
40.00000,243.00000,1493.45400,1.68655,19.36159,12.72004,9.59498,0.08242,0.12664,0.22763
41.00000,229.00000,1482.47168,1.99607,19.09818,16.22582,14.82523,0.26411,0.10113,0.05351
42.00000,300.00000,1484.78597,1.99201,19.07121,15.63008,24.66342,0.50000,0.09552,0.05314
43.00000,212.00000,1494.59881,1.86111,19.21296,13.82118,15.62384,0.48322,0.22975,0.13600
44.00000,300.00000,1503.28728,1.68973,19.35379,11.48346,14.72150,0.43364,0.17363,0.05091
45.00000,213.00000,1505.31773,1.70769,19.38107,13.37041,15.02426,0.28876,0.17219,0.14320
46.00000,195.00000,1514.13309,1.77356,19.28210,13.86085,18.20620,0.37571,0.35041,0.15370
47.00000,300.00000,1540.98841,1.56008,19.50711,9.79070,15.31912,0.62952,0.18152,0.09561
48.00000,300.00000,1542.61258,1.98510,19.08470,16.24827,18.01781,0.30916,0.02545,0.03526
49.00000,210.00000,1511.94211,1.61840,19.42135,11.96366,10.10392,0.17376,0.18171,0.15219
50.00000,297.00000,1538.47656,1.95779,19.12483,15.51863,15.98608,0.49394,0.22811,0.04850
51.00000,173.00000,1540.09808,1.75698,19.29174,14.49317,15.51575,0.23232,0.19964,0.04456
52.00000,300.00000,1509.97359,2.06829,18.98397,16.70000,3.83136,0.50000,0.00000,0.00000
53.00000,276.00000,1536.20483,1.64345,19.42574,12.40221,20.40406,0.42228,0.29982,0.26015
54.00000,211.00000,1534.80840,1.68079,19.35984,11.83517,11.51712,0.53918,0.18862,0.08358
55.00000,300.00000,1536.43147,2.00599,19.07928,16.08245,14.48027,0.50000,0.26039,0.04898
56.00000,300.00000,1543.71330,2.08111,19.03290,17.42215,3.77818,0.50000,0.00000,0.00000
57.00000,300.00000,1549.65084,1.46703,19.57091,9.02394,12.93722,0.20438,0.27326,0.35411
58.00000,300.00000,1547.65394,1.90212,19.17901,15.12988,22.01526,0.50000,0.20841,0.12579
59.00000,300.00000,1549.13930,1.57563,19.48747,12.68280,7.96067,0.32800,0.21348,0.09378
60.00000,300.00000,1537.84321,1.81259,19.23566,17.05769,3.56748,0.50000,0.00000,0.00000
61.00000,260.00000,1525.98400,1.01166,20.00583,9.90136,9.66812,0.26603,0.15306,0.19096
62.00000,300.00000,1525.33457,1.43973,19.60781,12.70289,14.45034,0.35059,0.21350,0.19312
63.00000,247.00000,1526.98636,1.17903,19.82916,15.69821,21.42404,0.35601,0.06240,0.07161
64.00000,300.00000,1534.33697,0.81009,20.19965,14.58783,2.91061,0.50000,0.00035,0.00000
65.00000,300.00000,1522.82481,0.80871,20.20829,12.72724,14.11973,0.09068,0.13248,0.05278
