# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,69.00000,1000.00000,3.58058,17.57864,20.97282,13.95340,0.42913,0.34951,0.07767
2.00000,242.00000,1000.00000,5.75053,15.92081,25.76244,21.46041,0.21864,0.31114,0.19552
3.00000,138.00000,1082.25681,5.09297,16.74136,28.20858,21.74613,0.63707,0.17044,0.04172
4.00000,139.00000,1111.41826,5.28479,16.33940,19.57737,17.09623,0.46619,0.27828,0.18596
5.00000,90.00000,1108.54760,4.48084,16.95819,27.92509,21.59408,0.67422,0.06272,0.01045
6.00000,81.00000,1131.86518,4.03383,17.35318,31.70365,15.96076,0.50000,0.28552,0.02842
7.00000,106.00000,1128.96196,3.63648,17.68309,28.23968,20.01198,0.64181,0.03063,0.01598
8.00000,239.00000,1173.27862,5.67152,15.87910,23.56082,19.71231,0.22323,0.20685,0.23161
9.00000,76.00000,1169.89097,4.15589,17.27376,30.80798,24.08175,0.50285,0.04753,0.00380
10.00000,106.00000,1185.66964,4.24123,17.22076,31.48246,18.91959,0.55629,0.05117,0.01608
11.00000,97.00000,1166.02835,4.30189,16.94070,26.64555,14.79515,0.55323,0.17925,0.04043
12.00000,150.00000,1163.02082,4.02808,17.39525,27.60799,15.48380,0.30454,0.14903,0.08747
13.00000,97.00000,1213.85429,3.42574,17.92739,22.61881,21.46205,0.64851,0.04785,0.00000
14.00000,165.00000,1210.12040,5.02906,16.41404,24.03269,25.12107,0.75424,0.15254,0.02785
15.00000,124.00000,1206.52757,6.16212,15.06743,20.97848,25.63845,0.46198,0.29699,0.08608
16.00000,128.00000,1203.06354,4.37109,16.98987,33.65746,17.52210,0.21547,0.14641,0.02394
17.00000,159.00000,1164.91598,5.48085,16.18246,28.92742,18.38306,0.80544,0.14516,0.04032
18.00000,125.00000,1162.23486,3.67953,17.60906,22.36577,23.22483,0.50671,0.06208,0.01342
19.00000,140.00000,1146.73447,4.39008,17.13754,26.94927,18.68320,0.48365,0.16460,0.04171
20.00000,108.00000,1113.23275,3.58525,17.69739,23.38710,19.05530,0.54839,0.25499,0.08141
21.00000,206.00000,1148.16349,5.80788,15.56791,28.46094,23.11400,0.31457,0.40183,0.19001
22.00000,168.00000,1115.40896,6.99922,14.57936,30.41360,15.19156,0.17357,0.48163,0.00469
23.00000,115.00000,1131.09710,3.58924,17.60391,25.35697,17.65770,0.58313,0.10269,0.02445
24.00000,100.00000,1145.70060,3.71374,17.59160,19.24809,20.98092,0.64408,0.03626,0.01145
25.00000,135.00000,1143.48587,4.62289,16.55060,23.25783,18.40120,0.35542,0.25301,0.15542
26.00000,84.00000,1141.32006,3.74873,17.52632,24.93718,14.43633,0.78947,0.12903,0.04244
27.00000,167.00000,1154.92195,5.36957,16.06377,35.96232,20.88551,0.27609,0.17029,0.06522
28.00000,194.00000,1152.66029,4.81864,16.73216,25.85558,21.58186,0.73216,0.21746,0.06633
29.00000,144.00000,1165.41631,3.49116,17.72348,21.16540,21.85227,0.52778,0.31566,0.31944
30.00000,113.00000,1151.48603,5.54023,15.87101,28.90421,16.45466,0.44189,0.42018,0.22095
31.00000,147.00000,1121.35518,4.85255,16.62588,32.40157,14.14667,0.40863,0.31216,0.05020
32.00000,167.00000,1161.91760,4.62515,16.84910,23.40838,26.03832,0.67425,0.12934,0.06946
33.00000,183.00000,1173.79545,4.20695,17.11722,17.37771,15.30825,0.36614,0.44428,0.69465
34.00000,134.00000,1159.86402,5.22584,16.26077,23.40279,22.15949,0.58440,0.12689,0.02095
35.00000,114.00000,1130.25030,4.86951,16.62145,27.48837,23.40698,0.53876,0.07494,0.05426
36.00000,133.00000,1128.39870,4.63605,16.96785,32.13777,26.56257,0.57750,0.01952,0.00000
37.00000,139.00000,1117.02884,4.36411,16.91157,19.47334,22.23277,0.61769,0.08973,0.03381
38.00000,300.00000,1115.33101,4.71031,16.62210,20.92851,14.69452,0.47911,0.88858,0.97493
39.00000,171.00000,1113.66018,4.36503,17.06120,24.90383,13.65027,0.55847,0.32787,0.15191
40.00000,178.00000,1152.03142,4.50917,17.00647,24.89644,22.72708,0.66073,0.12945,0.04531
41.00000,136.00000,1150.01354,3.92683,17.39246,25.24058,20.21508,0.80599,0.05765,0.00998
42.00000,159.00000,1148.03008,4.35463,17.04153,31.09904,18.19489,0.32668,0.33466,0.07987
43.00000,143.00000,1136.17616,5.24134,16.32550,28.03837,21.80693,0.55446,0.08787,0.07921
44.00000,59.00000,1148.41794,5.01245,16.29876,31.02282,19.98963,0.50000,0.17012,0.05602
45.00000,99.00000,1136.68281,5.89219,15.67534,38.22181,20.78067,0.50000,0.23668,0.07559
46.00000,135.00000,1164.16575,3.73622,17.80709,22.51444,17.70079,0.85630,0.06955,0.01312
47.00000,69.00000,1174.91296,4.65410,16.73607,34.45738,12.25574,0.50000,0.35082,0.02951
48.00000,111.00000,1172.71764,4.52810,16.93560,28.25176,19.63349,0.62646,0.22131,0.07026
49.00000,126.00000,1182.97827,5.10484,16.34677,32.73790,17.88710,0.31905,0.34577,0.14113
50.00000,152.00000,1207.70606,4.31001,17.11218,24.15802,15.59349,0.51628,0.29916,0.25090
51.00000,125.00000,1216.44004,5.65737,15.76096,33.32072,15.14940,0.50000,0.44622,0.11255
52.00000,154.00000,1213.75000,5.14411,16.25969,34.20995,17.18873,0.62985,0.21141,0.00439
53.00000,239.00000,1222.16990,4.24324,17.05144,20.00872,17.49956,0.40366,0.13339,0.10375
54.00000,169.00000,1244.46624,5.14300,16.38580,29.44547,27.91255,0.73354,0.07613,0.00617
55.00000,300.00000,1241.38883,6.52689,15.30827,26.55813,21.25275,0.59254,0.23424,0.11567
56.00000,89.00000,1225.77533,3.56098,17.76423,24.82927,28.34756,0.64431,0.00407,0.00000
57.00000,96.00000,1233.60630,4.36000,16.95040,23.57440,27.52000,0.75840,0.03680,0.00160
58.00000,212.00000,1204.73595,5.77089,15.75741,22.02246,17.48158,0.78077,0.33064,0.01348
59.00000,120.00000,1202.28930,4.19562,17.12363,21.33959,17.41471,0.62754,0.11737,0.04851
60.00000,139.00000,1224.97305,4.12695,17.37194,24.67817,22.44209,0.47272,0.09800,0.09243
61.00000,129.00000,1222.26986,4.40118,17.15030,28.28521,18.11598,0.75858,0.16450,0.08521
62.00000,147.00000,1219.61630,4.45491,16.95358,21.94695,16.29178,0.62202,0.20292,0.18435
63.00000,296.00000,1217.01064,6.70024,14.78067,18.93826,16.84565,0.29245,0.28838,0.20877
64.00000,137.00000,1214.45123,5.67705,15.68772,30.19662,16.27046,0.85409,0.49377,0.02580
65.00000,127.00000,1222.42026,4.42483,17.21241,27.36690,21.81379,0.56828,0.16690,0.09517
66.00000,218.00000,1230.07995,5.41282,15.99640,22.98487,20.57853,0.28746,0.21974,0.23703
67.00000,300.00000,1227.36775,6.14667,15.34074,20.16593,22.11333,0.41926,0.27630,0.09185
68.00000,119.00000,1234.80157,5.28272,16.00000,23.01963,19.84817,0.70419,0.13743,0.03796
69.00000,248.00000,1241.96144,4.80800,16.71360,20.30880,15.62000,0.22120,0.19520,0.41360
70.00000,93.00000,1227.18055,4.03246,17.18083,28.82071,21.22875,0.72952,0.19320,0.03091
71.00000,285.00000,1234.53965,5.80267,15.70933,19.63822,23.89867,0.26711,0.23556,0.17333
72.00000,75.00000,1231.81274,3.89641,17.58140,28.34038,19.96829,0.50000,0.09091,0.08457
73.00000,131.00000,1204.63854,4.04478,17.49254,27.91418,15.11940,0.32649,0.10168,0.02519
74.00000,165.00000,1202.32982,4.89912,16.76096,28.48246,27.87390,0.74890,0.08224,0.01535
75.00000,181.00000,1223.76279,5.90084,15.56329,23.23523,22.22679,0.48470,0.35127,0.05696
76.00000,247.00000,1210.14981,5.59279,15.73895,21.54793,14.13324,0.19477,0.27056,0.29844
77.00000,67.00000,1184.06258,4.75752,16.46053,31.53383,21.32519,0.44925,0.29699,0.10714
78.00000,136.00000,1192.75175,4.15521,17.17485,28.89489,10.72790,0.54912,0.41945,0.11395
79.00000,114.00000,1201.09515,4.44292,16.88721,22.88721,19.79780,0.44360,0.08941,0.04814
80.00000,187.00000,1222.23624,5.07487,16.36919,24.50344,18.39501,0.74182,0.22892,0.01893
81.00000,281.00000,1253.19406,4.76592,16.82692,27.72149,19.81830,0.73011,0.24469,0.08687
82.00000,162.00000,1271.79790,4.24278,17.07131,26.85144,20.53141,0.45925,0.19694,0.10696
83.00000,183.00000,1256.23119,3.66634,17.55941,22.52574,17.16634,0.42376,0.32574,0.28515
84.00000,185.00000,1274.57894,5.53855,15.87415,19.37642,12.70975,0.47732,0.86735,0.64626
85.00000,134.00000,1280.21777,4.67770,16.82878,20.33237,21.22446,0.55108,0.16115,0.11511
86.00000,134.00000,1285.69022,3.82704,17.50000,22.86792,14.75262,0.34801,0.24423,0.16038
87.00000,156.00000,1282.29300,5.88844,15.70928,34.54072,17.50733,0.15269,0.21661,0.06759
