# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,151.00000,1000.00000,5.10102,17.11122,32.93367,20.92551,0.20051,0.12245,0.14898
2.00000,147.00000,1000.00000,1.83401,19.64575,21.07895,11.37146,0.50607,0.34211,0.20547
3.00000,233.00000,998.16717,2.22894,18.79782,17.52081,12.20515,0.12760,0.20119,0.12636
4.00000,300.00000,996.52803,2.11439,18.88912,16.67649,28.85614,0.49298,0.04105,0.01579
5.00000,266.00000,1032.23667,2.12000,18.88897,16.51028,13.44748,0.08224,0.15664,0.00449
6.00000,300.00000,1086.96543,2.12330,18.89169,16.51635,26.23161,0.33140,0.00136,0.00136
7.00000,233.00000,1111.07892,1.93253,19.09639,14.18699,14.99277,0.32916,0.18940,0.09735
8.00000,274.00000,1156.63973,1.76849,19.25395,13.33707,28.18052,0.39852,0.07343,0.11372
9.00000,212.00000,1213.00575,1.91934,19.08687,14.61065,16.08170,0.36918,0.14529,0.03257
10.00000,248.00000,1266.66589,1.77546,19.24491,13.27083,15.76806,0.14282,0.09815,0.10231
11.00000,270.00000,1276.63371,1.92477,19.09954,14.18123,15.60144,0.21695,0.08929,0.04901
12.00000,220.00000,1285.91581,1.60479,19.40922,10.46643,13.78634,0.19352,0.26912,0.22358
13.00000,233.00000,1334.07940,1.82227,19.22591,12.67253,20.74414,0.45768,0.17643,0.10026
14.00000,300.00000,1340.79483,1.94823,19.10354,14.27306,15.16734,0.14017,0.05869,0.09442
15.00000,285.00000,1333.72316,1.83693,19.19367,14.88074,11.44784,0.12378,0.13039,0.01634
16.00000,300.00000,1377.82636,1.74077,19.27788,12.37113,12.83737,0.17195,0.08392,0.10556
17.00000,300.00000,1396.89264,1.88057,19.13753,14.57277,17.84575,0.18663,0.01428,0.01845
18.00000,179.00000,1437.29728,1.94757,19.07537,15.38230,14.61824,0.22911,0.08575,0.01092
19.00000,300.00000,1475.33984,1.79802,19.21187,12.10923,15.30462,0.14035,0.14839,0.04411
