1015,1041,1230,1262,1370,1343,1539,1491,1427,1510,1531,1548,1570,1666,1578,1655,1545,1539,1573,1564,1529,1582,1508,1566,1593,1613,1630,1603,1618,1651,1613,1575,1605,1598,1571,1595,1555,1606,1618,1597,1611,1672,1638,1596,1575,1611,1542,1566,1572,1513
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
