# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,115.00000,1000.00000,4.94784,16.32042,27.45156,16.71684,0.60358,0.24888,0.05365
2.00000,164.00000,1000.00000,5.77461,15.57382,25.94094,14.75886,0.50000,0.37992,0.12992
3.00000,132.00000,998.16717,4.15836,17.14286,26.95903,20.82835,0.50000,0.20044,0.19048
4.00000,102.00000,1036.35937,4.76344,16.57634,13.46452,13.08172,0.50108,0.46667,0.40000
5.00000,87.00000,1093.97668,4.95584,16.43377,32.90779,11.45584,0.50000,0.19351,0.03766
6.00000,183.00000,1091.51156,5.83273,15.84901,27.45208,19.26944,0.50000,0.38608,0.29566
7.00000,98.00000,1140.20551,4.18655,17.29822,30.80457,17.20178,0.77030,0.33883,0.09137
8.00000,87.00000,1159.17243,4.18411,17.12984,25.66667,20.15698,0.64826,0.28295,0.18992
9.00000,191.00000,1215.49541,5.46066,16.25024,27.79716,13.99905,0.51706,0.14123,0.04645
10.00000,131.00000,1211.36590,6.30108,15.20161,26.36425,28.56183,0.56720,0.14785,0.04704
11.00000,133.00000,1207.43162,4.90962,16.62391,26.14431,17.76239,0.66035,0.16764,0.05977
12.00000,82.00000,1203.67011,5.12381,16.46667,29.08190,18.49333,0.50000,0.20000,0.04571
13.00000,129.00000,1200.06309,4.28806,17.09701,23.71194,16.88657,0.67239,0.08358,0.03433
14.00000,231.00000,1196.59540,6.68542,14.81181,26.61181,19.04722,0.67014,0.37639,0.08056
15.00000,124.00000,1177.79289,5.45502,16.01173,22.20860,23.02999,0.50391,0.39765,0.34029
16.00000,85.00000,1211.37826,4.49750,16.83527,24.24459,15.89351,0.50000,0.34942,0.15973
17.00000,171.00000,1222.80334,4.92068,16.45738,31.96371,17.62447,0.56245,0.13249,0.01603
18.00000,200.00000,1252.38747,5.08417,16.38345,28.97842,20.19856,0.75288,0.12302,0.05108
19.00000,197.00000,1248.16484,5.13759,16.22331,25.03759,18.46165,0.50000,0.50827,0.42030
20.00000,215.00000,1275.23847,5.36660,15.96075,25.77512,12.33267,0.60446,0.27944,0.06587
21.00000,187.00000,1283.28546,6.12678,15.36848,21.80332,18.82938,0.81931,0.22986,0.00592
22.00000,146.00000,1307.34632,4.62747,16.68281,30.13538,16.78458,0.50000,0.30929,0.09486
23.00000,121.00000,1283.35714,5.35508,16.25241,27.22139,18.03422,0.50000,0.34759,0.24599
24.00000,183.00000,1290.83110,4.85604,16.38538,20.34330,15.68439,0.52049,0.23588,0.31451
25.00000,220.00000,1297.96370,4.87352,16.45769,17.67789,21.66606,0.50000,0.34213,0.38581
