# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,117.00000,1000.00000,4.25569,17.07356,18.81786,20.86340,0.87040,0.08757,0.00000
2.00000,188.00000,1000.00000,6.03627,15.34301,21.21762,21.80725,0.79585,0.14093,0.02694
3.00000,213.00000,998.16717,8.14987,13.47239,22.19632,14.58720,0.49167,0.75285,0.37949
4.00000,182.00000,986.44591,4.96464,16.67845,24.46740,21.62762,0.76022,0.10387,0.07293
5.00000,146.00000,1023.17983,5.54681,15.92913,25.23885,15.33596,0.78215,0.44007,0.15748
6.00000,163.00000,1021.51933,5.59016,16.03689,34.61373,19.86066,0.80123,0.29816,0.08607
7.00000,169.00000,1051.49028,3.58210,17.66513,24.56827,15.82288,0.30535,0.08210,0.05535
8.00000,149.00000,1039.27618,4.15393,17.15836,27.00886,19.37763,0.32890,0.08527,0.01440
9.00000,169.00000,1037.66032,5.38321,16.02372,25.77372,25.82664,0.77874,0.15967,0.09580
10.00000,110.00000,1036.10549,5.04832,16.26309,27.93960,15.53020,0.70336,0.26577,0.11409
11.00000,169.00000,1081.93924,3.66025,17.65499,24.62522,17.65937,0.32268,0.12609,0.06567
12.00000,165.00000,1103.03671,5.55882,15.97529,21.19412,15.55765,0.48471,0.24706,0.20824
13.00000,177.00000,1143.32582,3.99140,17.22973,24.20270,19.20762,0.67629,0.05405,0.02088
14.00000,98.00000,1140.77758,4.53431,16.96788,31.25109,24.22482,0.66934,0.07299,0.00000
15.00000,166.00000,1138.31081,5.32294,16.13380,26.27163,23.67203,0.39688,0.26258,0.23340
16.00000,196.00000,1135.91880,4.78114,16.74634,25.83150,23.27656,0.43864,0.17308,0.16667
17.00000,253.00000,1151.60882,6.25285,15.24959,24.56525,18.06525,0.50693,0.33687,0.11746
18.00000,143.00000,1185.78061,5.65058,15.73745,28.93436,16.76351,0.48069,0.31274,0.05598
19.00000,185.00000,1198.18539,4.28121,17.02917,18.10735,22.21004,0.30280,0.28588,0.49825
20.00000,116.00000,1195.06326,4.23172,17.19034,23.83172,18.97103,0.83448,0.07172,0.00690
21.00000,149.00000,1206.67122,4.01559,17.38753,25.47327,24.67261,0.45657,0.12584,0.05568
22.00000,219.00000,1189.04939,5.30943,16.29245,25.28302,24.63962,0.87358,0.33396,0.09717
23.00000,96.00000,1218.89088,3.32695,17.83573,24.14833,15.05582,0.24721,0.14673,0.10367
24.00000,121.00000,1200.90444,4.41220,16.95392,24.71731,19.03362,0.67684,0.19552,0.02117
25.00000,183.00000,1229.39215,4.62278,16.89551,26.36886,20.98433,0.46917,0.13480,0.04180
26.00000,138.00000,1225.94757,5.06659,16.33952,33.09825,25.24345,0.70633,0.10044,0.07424
27.00000,110.00000,1222.59850,5.32552,16.08333,27.54297,19.90104,0.43294,0.46484,0.26042
28.00000,99.00000,1219.33953,5.98860,15.68376,27.73219,21.88889,0.67023,0.21937,0.10969
29.00000,109.00000,1228.92613,4.16818,17.10909,28.09205,14.52841,0.39886,0.34773,0.23636
30.00000,151.00000,1254.44696,4.60397,16.96556,27.94570,16.57616,0.34305,0.07947,0.04371
31.00000,157.00000,1262.46916,5.54839,15.93978,23.82151,19.27419,0.36075,0.37419,0.21613
32.00000,164.00000,1258.58307,4.47629,17.08247,24.29691,22.18144,0.72784,0.06392,0.04124
33.00000,93.00000,1266.32534,2.67633,18.46216,17.83414,23.79066,0.56280,0.00000,0.00000
34.00000,117.00000,1247.10790,5.70769,15.59763,26.50178,22.88639,0.62367,0.11124,0.02485
35.00000,184.00000,1229.16545,6.30196,15.11375,20.29886,26.08687,0.72337,0.16546,0.11375
36.00000,136.00000,1212.38719,4.67774,16.88704,23.99779,16.72979,0.39147,0.23588,0.15836
37.00000,146.00000,1196.67003,5.44312,16.22581,31.18336,14.81409,0.49406,0.21902,0.02801
38.00000,162.00000,1206.55393,5.30530,16.11175,20.66475,24.38479,0.88364,0.09562,0.01267
39.00000,152.00000,1215.95590,5.98454,15.46289,31.07216,27.63814,0.64639,0.04021,0.02165
40.00000,228.00000,1200.35503,4.15267,17.35454,28.23240,24.05089,0.43681,0.15691,0.10178
