# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,113.00000,1000.00000,3.88302,17.51355,25.54208,20.18260,0.64693,0.07989,0.13409
2.00000,155.00000,1000.00000,4.15385,17.20118,27.42012,24.47101,0.84497,0.05917,0.03550
3.00000,104.00000,998.16717,3.46229,17.87849,28.06704,16.26676,0.52235,0.21229,0.13408
4.00000,146.00000,996.52803,4.49211,16.82334,23.36120,21.35647,0.50000,0.27287,0.17666
5.00000,149.00000,995.01666,4.99712,16.45245,27.13064,16.60038,0.55620,0.20749,0.08069
6.00000,159.00000,962.05920,4.05083,17.30394,26.78216,17.00830,0.51400,0.14730,0.04772
7.00000,129.00000,1017.70823,4.23037,17.09653,26.65894,17.61647,0.72523,0.14286,0.05663
8.00000,257.00000,1016.22789,5.12631,16.44338,23.79443,17.67247,0.73998,0.10889,0.02091
9.00000,89.00000,1006.21971,4.73124,16.46422,23.63874,21.05061,0.82984,0.03665,0.01396
10.00000,142.00000,996.95870,6.05218,15.35769,30.25996,22.26091,0.50000,0.16129,0.01044
11.00000,127.00000,995.75383,5.42635,15.87656,26.89315,14.61411,0.69087,0.46266,0.08610
12.00000,84.00000,1023.54438,5.44379,16.08580,29.14793,18.65385,0.50000,0.34320,0.04438
13.00000,106.00000,1048.59092,6.33675,14.91933,26.46223,18.66965,0.67286,0.45583,0.17542
14.00000,281.00000,1071.26408,6.33887,15.42269,27.98844,15.87861,0.55744,0.36922,0.06214
15.00000,132.00000,1121.28169,7.23113,14.35000,33.57358,16.61038,0.81840,0.45755,0.03396
16.00000,124.00000,1158.35777,4.29851,16.97413,30.49154,17.89254,0.50000,0.25174,0.09950
17.00000,210.00000,1205.73125,5.26013,16.08023,25.21880,21.48541,0.72326,0.20746,0.08914
18.00000,125.00000,1217.26919,5.67431,15.61223,24.83095,19.66285,0.50000,0.30277,0.17670
19.00000,165.00000,1246.80333,4.58732,16.71622,19.80665,16.17256,0.50000,0.27755,0.11435
20.00000,117.00000,1273.96916,4.38095,17.15646,18.53061,17.39116,0.63946,0.39286,0.28061
21.00000,104.00000,1282.06506,4.41818,17.09091,22.22020,19.75960,0.61010,0.01414,0.00606
