# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,115.00000,1000.00000,4.26707,16.99878,25.34878,21.19512,0.68110,0.25610,0.15976
2.00000,142.00000,1000.00000,5.75125,15.68631,27.20080,18.82617,0.50000,0.37463,0.28172
3.00000,117.00000,1042.04482,5.15971,16.37474,32.27766,22.06576,0.50000,0.16493,0.09916
4.00000,300.00000,1075.46135,5.82940,15.63197,19.66094,15.82940,0.65343,0.13519,0.08262
5.00000,111.00000,1130.50573,4.38222,17.00156,27.51794,25.39782,0.67863,0.17629,0.00780
6.00000,162.00000,1194.36377,6.14475,15.27709,28.76510,19.74855,0.50000,0.42018,0.19686
7.00000,96.00000,1190.28373,2.97005,18.23627,21.34942,24.57737,0.52829,0.07820,0.04160
8.00000,183.00000,1205.69094,6.23019,15.12453,16.69182,19.18616,0.67484,0.72579,0.19371
9.00000,141.00000,1201.65558,4.79883,16.59180,29.31445,25.20117,0.84180,0.03320,0.00781
10.00000,147.00000,1215.42641,4.71429,16.61743,28.19007,25.75424,0.64709,0.05327,0.04358
11.00000,89.00000,1193.54340,3.39783,17.84087,26.46293,19.72875,0.52532,0.06691,0.00000
12.00000,108.00000,1190.05253,3.92197,17.54335,29.67486,26.84104,0.72254,0.13439,0.00000
13.00000,133.00000,1186.70050,5.18903,16.38312,36.43038,14.62869,0.50000,0.35527,0.04810
14.00000,135.00000,1183.47381,3.90000,17.42958,24.65493,17.80986,0.58662,0.05775,0.00423
15.00000,242.00000,1196.81399,5.17781,16.41272,26.71207,27.91028,0.81036,0.06281,0.02529
16.00000,163.00000,1193.52615,5.97242,15.59854,31.65693,13.53771,0.50000,0.38200,0.10543
17.00000,152.00000,1175.54490,5.88889,15.51249,32.40913,13.88028,0.50000,0.19466,0.02584
18.00000,166.00000,1188.68811,6.22897,15.44626,30.58294,29.17407,0.54848,0.04439,0.01051
19.00000,218.00000,1220.08794,4.73601,16.79337,27.44022,14.19212,0.54077,0.18728,0.06496
20.00000,118.00000,1216.57703,4.83207,16.59455,25.17398,24.80030,0.58623,0.15129,0.03480
21.00000,165.00000,1213.17521,4.13749,17.16652,27.98292,18.78822,0.62212,0.13066,0.06832
22.00000,168.00000,1209.87519,5.40020,16.00102,26.31730,22.14739,0.94882,0.25691,0.14227
23.00000,225.00000,1238.43026,6.68262,14.68262,24.27512,12.57895,0.74522,0.53349,0.27193
24.00000,96.00000,1234.74047,4.78327,16.62426,29.51001,16.26031,0.60188,0.26973,0.06714
25.00000,174.00000,1261.13145,5.90302,15.69952,30.51510,21.10493,0.58426,0.21860,0.03577
