# GameN, gameLength, gameElo, minBase, dinBase
1.0,76.0,1000.0,5.7,15.9
2.0,149.0,1000.0,4.8,16.8
3.0,114.0,998.2,2.2,18.9
4.0,103.0,1036.4,3.5,17.9
5.0,282.0,1105.2,1.6,19.4
6.0,275.0,1155.2,2.0,19.1
7.0,203.0,1215.8,1.9,19.2
8.0,219.0,1229.5,2.4,18.7
9.0,248.0,1225.0,2.0,19.1
10.0,215.0,1278.4,2.9,18.3
11.0,231.0,1329.0,2.3,18.8
12.0,224.0,1321.9,1.4,19.6
13.0,300.0,1329.2,1.8,19.3
14.0,268.0,1336.1,1.8,19.3
15.0,243.0,1358.8,1.5,19.6
16.0,300.0,1379.5,1.3,19.8
17.0,196.0,1421.2,1.5,19.6
18.0,300.0,1376.0,1.4,19.6
19.0,281.0,1381.0,1.8,19.3
20.0,243.0,1373.0,1.9,19.2
21.0,300.0,1391.4,1.9,19.2
22.0,300.0,1408.3,1.9,19.2
23.0,228.0,1412.3,1.8,19.3
24.0,176.0,1427.7,1.7,19.3
25.0,237.0,1418.3,1.6,19.5
26.0,248.0,1433.0,2.4,18.9
27.0,273.0,1423.6,1.6,19.5
28.0,221.0,1427.1,1.7,19.4
29.0,229.0,1430.5,1.6,19.5
30.0,300.0,1433.9,1.4,19.6
31.0,221.0,1437.1,1.4,19.7
32.0,201.0,1440.3,1.2,19.9
33.0,300.0,1431.1,1.3,19.7
34.0,217.0,1422.3,1.4,19.7
35.0,195.0,1435.7,1.2,19.9
36.0,300.0,1438.8,1.9,19.3
37.0,227.0,1451.1,1.5,19.6
38.0,161.0,1433.6,1.4,19.7
39.0,268.0,1446.1,1.6,19.5
40.0,207.0,1457.8,2.0,19.1
41.0,161.0,1469.0,1.1,19.9
42.0,172.0,1440.0,1.2,19.8
43.0,120.0,1431.4,1.0,20.0
44.0,187.0,1462.2,1.2,19.8
45.0,238.0,1472.9,1.5,19.6
46.0,165.0,1463.1,1.2,19.8
47.0,211.0,1465.6,1.3,19.7
48.0,237.0,1494.5,1.0,20.0
49.0,285.0,1503.6,1.4,19.6
50.0,165.0,1492.7,0.9,20.1
51.0,177.0,1494.8,1.4,19.6
52.0,265.0,1484.4,1.2,19.9
53.0,168.0,1511.7,1.4,19.7
54.0,152.0,1513.6,1.0,20.1
55.0,153.0,1521.7,1.5,19.5
56.0,266.0,1510.3,1.4,19.7
57.0,251.0,1512.1,1.6,19.5
58.0,276.0,1501.3,1.7,19.5
59.0,116.0,1490.9,1.4,19.7
60.0,130.0,1463.6,2.0,19.3
61.0,116.0,1490.8,1.3,19.8
62.0,190.0,1516.8,1.5,19.7
63.0,300.0,1541.6,1.1,20.0
64.0,193.0,1565.3,1.5,19.6
65.0,211.0,1552.3,1.1,19.9
66.0,218.0,1553.7,1.5,19.6
67.0,300.0,1560.1,1.4,19.7
68.0,224.0,1547.6,1.3,19.7
69.0,208.0,1570.5,1.2,19.8
70.0,201.0,1571.7,1.2,20.0
71.0,173.0,1577.5,1.3,19.7
72.0,202.0,1598.8,1.2,19.9
73.0,300.0,1603.9,1.5,19.5
74.0,213.0,1623.8,1.9,19.3
75.0,300.0,1642.6,1.5,19.5
76.0,300.0,1660.5,1.3,19.7
77.0,220.0,1661.2,1.3,19.8
78.0,300.0,1662.0,1.2,19.9
79.0,139.0,1662.7,1.3,19.7
80.0,211.0,1663.4,1.0,20.1
81.0,224.0,1646.6,1.4,19.7
82.0,272.0,1650.4,1.4,19.6
83.0,215.0,1651.2,1.8,19.4
84.0,123.0,1652.0,1.1,19.9
85.0,250.0,1652.7,1.4,19.7
86.0,212.0,1669.6,1.2,19.8
87.0,180.0,1670.3,1.4,19.7
88.0,300.0,1673.6,1.2,19.8
89.0,214.0,1689.4,1.6,19.4
90.0,298.0,1704.3,2.1,19.0
91.0,258.0,1704.9,1.2,19.8
92.0,162.0,1707.6,1.5,19.6
93.0,171.0,1689.3,1.0,20.1
94.0,300.0,1689.9,0.9,20.1
95.0,127.0,1692.9,1.6,19.5
96.0,184.0,1675.4,1.4,19.7
97.0,163.0,1676.1,0.9,20.1
98.0,213.0,1679.2,1.2,19.9
99.0,300.0,1682.3,1.3,19.8
100.0,85.0,1685.4,1.3,19.7
101.0,300.0,1656.8,1.3,19.8
102.0,250.0,1641.2,1.6,19.4
103.0,197.0,1613.5,1.4,19.7
104.0,300.0,1614.4,1.4,19.6
105.0,140.0,1632.1,1.9,19.2
106.0,176.0,1617.3,1.1,19.9
107.0,211.0,1634.8,1.3,19.7
108.0,199.0,1635.6,1.2,19.9
109.0,177.0,1621.2,1.0,20.0
110.0,125.0,1638.4,1.0,20.0
111.0,152.0,1654.9,0.9,20.1
112.0,300.0,1655.6,1.3,19.7
113.0,149.0,1656.3,1.9,19.1
114.0,300.0,1644.3,1.2,19.9
115.0,300.0,1645.0,1.9,19.1
116.0,123.0,1661.0,1.8,19.3
117.0,240.0,1664.3,1.6,19.5
118.0,295.0,1667.5,1.7,19.3
119.0,130.0,1670.7,1.0,20.0
120.0,184.0,1643.5,1.6,19.5
121.0,169.0,1659.4,0.9,20.1
122.0,200.0,1660.0,1.3,19.7
123.0,211.0,1660.7,1.5,19.5
124.0,210.0,1661.3,1.6,19.5
125.0,245.0,1662.0,1.7,19.4
126.0,159.0,1662.6,1.2,19.8
127.0,173.0,1663.3,0.9,20.2
128.0,230.0,1678.1,2.0,19.1
129.0,181.0,1692.2,1.6,19.4
130.0,103.0,1705.7,2.2,18.9
131.0,194.0,1708.2,1.7,19.4
132.0,221.0,1721.0,1.4,19.6
133.0,183.0,1733.2,1.1,19.9
134.0,139.0,1735.4,1.1,19.9
135.0,300.0,1747.0,1.6,19.5
136.0,199.0,1758.1,1.5,19.6
137.0,197.0,1730.7,2.3,18.8
138.0,300.0,1732.9,1.2,19.8
139.0,280.0,1744.5,1.4,19.6
140.0,222.0,1715.8,2.1,19.0
141.0,182.0,1716.2,1.8,19.3
142.0,278.0,1728.4,1.5,19.5
143.0,123.0,1740.1,1.2,19.9
144.0,150.0,1722.4,1.6,19.5
145.0,181.0,1722.9,1.7,19.4
146.0,125.0,1725.1,2.7,18.3
147.0,202.0,1725.6,1.7,19.3
148.0,166.0,1727.8,1.2,19.8
149.0,160.0,1728.2,1.2,19.8
150.0,141.0,1728.6,1.3,19.7
151.0,168.0,1730.8,1.4,19.7
152.0,146.0,1742.2,1.6,19.5
153.0,237.0,1753.2,1.6,19.4
154.0,120.0,1753.5,1.5,19.5
155.0,153.0,1753.9,1.3,19.7
156.0,228.0,1736.0,1.4,19.6
157.0,134.0,1747.2,1.6,19.5
158.0,233.0,1729.6,1.8,19.2
159.0,99.0,1703.5,1.8,19.2
160.0,300.0,1704.0,1.4,19.6
161.0,203.0,1704.5,1.7,19.4
162.0,188.0,1705.0,1.3,19.7
163.0,300.0,1705.4,1.3,19.8
164.0,294.0,1679.8,2.0,19.1
165.0,138.0,1654.6,3.4,17.8
166.0,152.0,1629.8,2.9,18.2
167.0,127.0,1630.6,1.9,19.1
168.0,209.0,1631.3,1.7,19.4
169.0,198.0,1632.0,1.6,19.5
170.0,180.0,1607.7,1.9,19.1
171.0,134.0,1608.5,1.8,19.2
172.0,223.0,1612.4,2.2,18.9
173.0,127.0,1600.5,2.6,18.4
174.0,162.0,1589.1,2.2,18.8
175.0,113.0,1590.0,2.6,18.4
176.0,101.0,1594.2,1.8,19.4
177.0,210.0,1598.4,1.7,19.4
178.0,141.0,1587.1,2.0,19.1
179.0,134.0,1603.6,1.8,19.2
180.0,205.0,1604.5,2.2,18.9
181.0,167.0,1605.3,1.8,19.3
182.0,300.0,1606.1,3.2,18.0
183.0,82.0,1594.6,2.7,18.3
184.0,163.0,1571.5,3.0,18.3
185.0,134.0,1572.5,3.0,18.0
186.0,65.0,1549.9,4.7,16.5
187.0,132.0,1540.5,2.8,18.4
188.0,117.0,1545.8,4.3,17.0
189.0,151.0,1536.6,2.5,18.7
190.0,278.0,1542.0,3.2,17.9
191.0,140.0,1547.2,2.9,18.2
192.0,209.0,1552.2,1.7,19.4
193.0,296.0,1553.3,2.5,18.6
194.0,127.0,1558.2,3.0,18.1
195.0,116.0,1548.7,1.8,19.2
196.0,89.0,1549.8,1.7,19.3
197.0,259.0,1567.3,1.4,19.6
198.0,155.0,1568.2,2.6,18.4
199.0,278.0,1558.4,2.2,18.8
200.0,117.0,1559.4,3.8,17.2
201.0,278.0,1549.9,1.5,19.6
202.0,139.0,1551.0,2.2,18.8
203.0,80.0,1541.8,2.1,18.9
204.0,148.0,1546.9,2.9,18.2
205.0,146.0,1551.9,1.8,19.3
206.0,143.0,1552.9,1.9,19.2
207.0,262.0,1554.0,2.3,18.7
208.0,109.0,1555.0,3.2,17.8
209.0,232.0,1545.8,1.9,19.1
210.0,129.0,1550.8,2.2,18.8
211.0,300.0,1541.7,2.7,18.4
212.0,171.0,1559.1,2.1,19.0
213.0,82.0,1550.7,1.7,19.4
214.0,116.0,1551.7,2.7,18.3
215.0,147.0,1552.8,2.4,18.6
216.0,166.0,1557.6,1.7,19.4
217.0,145.0,1562.3,2.1,18.9
218.0,112.0,1563.2,2.5,18.5
219.0,227.0,1553.8,1.8,19.2
220.0,138.0,1570.7,1.7,19.3
221.0,136.0,1571.6,2.5,18.5
222.0,130.0,1576.0,2.1,18.9
223.0,125.0,1580.2,2.4,18.7
224.0,98.0,1596.1,1.2,19.8
225.0,201.0,1600.0,1.6,19.4
226.0,103.0,1603.8,3.6,17.7
227.0,145.0,1581.7,2.1,18.9
228.0,175.0,1582.6,2.4,18.6
229.0,145.0,1583.4,2.9,18.2
230.0,108.0,1584.3,2.8,18.2
231.0,125.0,1574.2,2.2,18.8
232.0,300.0,1564.5,3.7,17.6
233.0,158.0,1555.2,2.8,18.2
234.0,152.0,1534.2,4.3,16.8
235.0,254.0,1525.9,3.0,18.0
236.0,126.0,1517.9,3.2,17.9
237.0,118.0,1535.6,3.4,17.7
238.0,190.0,1515.2,3.3,17.7
239.0,156.0,1507.5,3.5,17.6
240.0,206.0,1500.1,3.8,17.3
241.0,110.0,1501.4,3.2,17.9
242.0,165.0,1494.2,4.8,16.2
243.0,79.0,1500.2,5.1,16.2
244.0,98.0,1518.4,2.5,18.6
245.0,259.0,1523.8,3.2,18.0
246.0,168.0,1525.0,3.7,17.5
247.0,154.0,1517.1,2.7,18.3
248.0,217.0,1518.3,2.5,18.6
249.0,97.0,1523.7,4.8,16.4
250.0,153.0,1515.9,2.6,18.4
251.0,73.0,1521.3,3.9,17.2
252.0,178.0,1526.7,3.3,17.8
253.0,127.0,1543.9,3.1,17.9
254.0,199.0,1544.9,3.3,17.8
255.0,295.0,1545.9,2.7,18.3
256.0,209.0,1547.0,5.8,15.5
257.0,96.0,1538.4,3.8,17.3
258.0,111.0,1530.2,3.1,17.9
259.0,139.0,1535.3,2.8,18.3
260.0,74.0,1536.4,2.8,18.3
261.0,159.0,1541.3,3.0,18.0
262.0,219.0,1546.1,3.4,17.6
263.0,117.0,1562.5,2.9,18.1
264.0,121.0,1566.9,2.8,18.3
265.0,158.0,1582.5,1.9,19.1
266.0,74.0,1558.6,3.0,18.0
267.0,269.0,1563.0,2.6,18.4
268.0,218.0,1578.8,2.1,18.9
269.0,94.0,1579.6,3.1,17.9
270.0,156.0,1583.6,2.8,18.3
271.0,115.0,1587.5,2.2,18.8
272.0,280.0,1588.4,2.3,18.8
273.0,115.0,1589.2,3.8,17.2
274.0,150.0,1579.4,1.6,19.4
275.0,79.0,1580.2,2.1,19.0
276.0,199.0,1595.3,2.1,18.9
277.0,140.0,1609.8,3.0,18.0
278.0,170.0,1623.9,2.7,18.4
279.0,172.0,1624.5,2.7,18.4
280.0,142.0,1613.6,2.2,18.8
281.0,108.0,1614.3,2.1,18.9
282.0,104.0,1615.0,1.9,19.2
283.0,144.0,1628.8,1.4,19.6
284.0,206.0,1617.7,2.4,18.7
285.0,191.0,1631.4,3.2,17.9
286.0,122.0,1620.2,3.4,17.6
287.0,120.0,1620.9,4.1,17.1
288.0,180.0,1621.6,2.4,18.8
289.0,50.0,1635.1,3.1,18.1
290.0,147.0,1623.8,2.0,19.0
291.0,122.0,1637.2,2.1,19.0
292.0,159.0,1640.2,2.5,18.5
293.0,255.0,1640.8,2.4,18.6
294.0,107.0,1643.7,4.7,16.6
295.0,120.0,1646.5,2.7,18.4
296.0,107.0,1649.3,1.8,19.2
297.0,125.0,1661.8,1.6,19.5
298.0,105.0,1664.3,2.6,18.5
299.0,148.0,1652.2,3.1,18.1
