1293,1660,1155,1233,1295,1339,1321,1387,1341,1412,1402,1420,1380,1481,1599,1564,1524,1535,1545,1660,1571,1644,1745,1707,1712,1679,1802,1661,1759,1795,1794,1660,1740,1789,1785,1854,1783,1763,1789,1844,1774,1756,1800,1841,1799,1857,1725,1870,1829,1838,1862,1925,1883,1871,1897,1902,1921,1878,1860,1817,1781,1773,1790,1831,1830,1824,1837,1860,1862,1852,1841,1827,1802,1782,1820,1892,1903,1913,1914,1885,1956,1914
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
