1104,1218,1177,1282,1420,1439,1438,1491,1485,1508,1510,1497,1509,1464,1479,1633,1566,1645,1555,1641,1632,1670,1684,1607,1633,1617,1651,1655,1635,1592,1579,1684,1671,1718,1690,1748,1707,1708,1634,1631,1718,1764,1715,1738,1713,1689,1673,1679,1731,1680
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
