1077,1078,1208,1150,1253,1329,1419,1459,1529,1544,1582,1497,1524,1585,1633,1584,1608,1498,1581,1521,1579,1595,1637,1652,1570,1669,1731,1691,1645,1685,1674,1710,1700,1714,1682,1746,1712,1735,1715,1688,1703,1710,1673,1771,1733,1687,1683,1701,1640,1685
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
