# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,278.00000,1000.00000,4.71307,16.47472,20.71569,15.24228,0.63854,0.32633,0.05844
2.00000,195.00000,1000.00000,4.40931,17.01746,21.76334,18.19884,0.70417,0.13773,0.02910
3.00000,149.00000,1071.00177,5.28044,16.23247,30.36162,17.95111,0.58856,0.58026,0.10517
4.00000,171.00000,1054.50125,5.06231,16.42160,24.33022,26.40602,0.57684,0.12253,0.08930
5.00000,172.00000,1084.35554,4.37744,17.23861,23.71475,19.36226,0.56562,0.15184,0.06291
6.00000,236.00000,1082.01860,4.69298,16.72488,21.82297,17.63955,0.50000,0.09490,0.05901
7.00000,178.00000,1079.81459,5.16004,16.37342,29.56962,21.08770,0.67089,0.12568,0.01447
8.00000,152.00000,1103.61404,6.22097,15.05618,22.44195,16.99906,0.50000,0.35019,0.10019
9.00000,143.00000,1088.70382,4.46783,17.00109,25.80371,22.86914,0.50000,0.03926,0.00981
10.00000,140.00000,1110.35724,6.61021,14.90487,34.66009,28.63457,0.62877,0.09165,0.01392
11.00000,119.00000,1108.08763,5.79677,15.60162,27.38358,15.51413,0.80821,0.32705,0.16958
12.00000,172.00000,1094.05106,3.97010,17.40809,31.78100,29.14336,0.59543,0.07036,0.01583
13.00000,98.00000,1145.79820,3.28827,18.06026,25.34202,14.11075,0.60912,0.10261,0.03094
14.00000,131.00000,1130.04803,4.09326,17.25056,26.07416,16.54944,0.51348,0.15056,0.01685
15.00000,300.00000,1127.72236,6.78855,14.83524,18.41145,14.25727,0.57665,0.71454,0.38238
16.00000,125.00000,1164.42367,4.08186,17.28338,26.35390,19.41184,0.50000,0.02393,0.02645
17.00000,105.00000,1211.70889,3.40832,17.89368,23.00462,20.34361,0.67951,0.09399,0.02465
18.00000,132.00000,1208.25706,4.58129,17.07602,24.24795,18.34269,0.50000,0.41520,0.32281
19.00000,87.00000,1204.91654,5.71871,15.88425,34.39704,15.27322,0.50000,0.37012,0.04576
20.00000,114.00000,1216.17841,5.29952,16.44115,35.85742,15.63062,0.50000,0.35598,0.07273
21.00000,180.00000,1226.75497,5.22167,16.27734,26.78926,23.08648,0.55268,0.20875,0.09841
22.00000,136.00000,1236.71778,4.89803,16.35504,24.02580,18.70025,0.50000,0.46929,0.35258
23.00000,136.00000,1263.56133,5.14795,16.43065,28.03699,18.26552,0.50000,0.15720,0.04227
24.00000,215.00000,1271.77512,5.35259,16.07392,22.56585,19.01105,0.82540,0.24214,0.11300
25.00000,120.00000,1279.59160,5.24556,16.14556,27.91111,17.64222,0.76444,0.36556,0.09556
26.00000,122.00000,1287.04503,4.29846,17.18154,33.32410,19.90359,0.50000,0.22154,0.09846
27.00000,115.00000,1306.00236,4.00596,17.39690,28.35995,21.30274,0.66329,0.12396,0.07986
28.00000,300.00000,1312.43373,6.15011,15.24571,19.21733,16.77072,0.70052,0.49141,0.08066
29.00000,202.00000,1307.27666,5.68956,15.79400,25.60348,21.39749,0.60590,0.38781,0.26402
30.00000,98.00000,1280.29879,5.12057,16.29787,30.05319,15.65603,0.50000,0.23641,0.02364
31.00000,85.00000,1287.39599,4.75413,16.71193,21.07890,14.65321,0.62018,0.37064,0.22202
32.00000,164.00000,1308.97402,4.27326,17.01413,24.70200,19.49117,0.62191,0.12721,0.15430
33.00000,122.00000,1329.07646,6.10431,15.41029,28.42837,20.48261,0.50000,0.58554,0.31711
34.00000,173.00000,1303.24835,7.66122,13.71539,28.36629,24.79794,0.51892,0.17455,0.06879
35.00000,105.00000,1309.40216,5.85992,15.65881,26.95007,20.34258,0.50000,0.35368,0.27046
36.00000,107.00000,1287.92061,5.19022,16.35978,34.94022,21.78804,0.50000,0.28587,0.07283
37.00000,111.00000,1307.31428,4.60231,16.86455,28.54611,19.35447,0.65562,0.17291,0.00000
38.00000,284.00000,1313.22029,5.11111,16.21472,23.34083,18.53442,0.56203,0.24472,0.11588
39.00000,90.00000,1291.95513,4.17454,17.21745,29.88841,15.75250,0.50000,0.36195,0.11731
40.00000,123.00000,1269.60929,6.22002,15.13421,26.25633,20.35204,0.77008,0.39934,0.12211
41.00000,253.00000,1276.55988,4.88614,16.41372,23.25530,22.07638,0.50283,0.11457,0.09052
42.00000,244.00000,1312.17899,5.89391,15.50491,14.98625,19.93026,0.64489,0.28094,0.03831
43.00000,131.00000,1290.36174,4.28474,16.87699,31.09795,23.73690,0.58713,0.13667,0.04214
44.00000,89.00000,1272.06071,5.12691,16.41131,29.93731,26.29969,0.50000,0.02599,0.00000
45.00000,166.00000,1268.31775,3.75270,17.65997,27.57728,21.08501,0.50000,0.17079,0.11978
46.00000,113.00000,1250.51109,5.33113,16.37086,34.40397,24.39735,0.50000,0.18675,0.08344
47.00000,170.00000,1274.05280,6.24068,15.22260,22.17175,20.96158,0.53503,0.39209,0.36949
48.00000,99.00000,1270.33273,2.88732,18.36901,25.51268,22.83662,0.50000,0.03521,0.02394
49.00000,148.00000,1253.33086,4.91127,16.50563,23.77887,17.70563,0.62958,0.34930,0.20141
50.00000,142.00000,1250.02713,5.15375,16.35876,24.23600,15.70083,0.50000,0.43266,0.21692
51.00000,104.00000,1233.57849,4.80641,16.50836,33.50139,20.53760,0.56058,0.08635,0.06407
52.00000,190.00000,1241.31540,4.87553,16.29894,21.76489,23.21809,0.56170,0.21277,0.05745
53.00000,181.00000,1225.48527,5.84012,15.75867,29.86350,16.84012,0.50000,0.42685,0.18929
54.00000,144.00000,1211.53280,5.05005,16.47309,27.32956,13.12653,0.52880,0.35505,0.10387
55.00000,150.00000,1219.95630,4.53728,16.79408,21.58462,22.36923,0.50000,0.33254,0.12781
56.00000,144.00000,1243.65323,5.99229,15.31828,27.16850,26.10352,0.63822,0.15639,0.03634
57.00000,211.00000,1250.86954,4.99738,16.41412,25.39407,23.26765,0.59241,0.31386,0.33391
58.00000,131.00000,1235.24117,5.13456,16.16447,29.24362,19.00528,0.50000,0.32718,0.09763
59.00000,154.00000,1242.67654,4.93257,16.51650,33.39240,15.40459,0.64778,0.30488,0.02439
