1172,1112,1143,1199,1261,1357,1332,1391,1359,1441,1524,1434,1478,1576,1634,1649,1656,1640,1637,1651,1646,1714,1672,1781,1726,1699,1713,1704,1682,1679,1755,1706,1701,1789,1812,1720,1669,1645,1709,1657,1752,1733,1756,1734,1779,1743,1713,1798,1713,1774
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
