1097,1194,1158,1250,1217,1223,1246,1332,1303,1381,1453,1365,1360,1439,1442,1407,1449,1480,1431,1507,1473,1494,1522,1539,1593,1599,1613,1543,1593,1606,1615,1614,1541,1600,1635,1661,1646,1619,1613,1594,1614,1552,1572,1594,1601,1592,1623,1620,1584,1554
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
