1293,1660,1121,1184,1190,1246,1299,1317,1463,1394,1607,1588,1700,1709,1570,1570,1672,1725,1790,1783,1773,1765,1717,1765,1715,1801,1849,1720,1743,1823,1787,1837,1828,1826,1813,1827,1819,1821,1778,1793,1826,1883
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
