1293,1660,1184,1220,1218,1278,1300,1338,1440,1542,1586,1594,1738,1673,1625,1719,1749,1728,1743,1736,1708,1770,1769,1777,1837,1830,1816,1766,1853,1805,1847,1835,1836,1809,1877,1786,1845,1865,1835,1851,1853,1886
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
