1507,1515,1577,1517,1467,1460,1457,1495,1500,1500,1420,1450,1491,1532,1554,1547,1516,1513,1558,1522,1485,1586,1515,1577,1567,1541,1548,1513,1503,1540,1524,1592,1584,1552,1574,1563,1527,1499,1503,1555,1547,1509,1475,1505,1530,1571,1582,1491,1545,1582,1566,1647,1679,1621,1636,1639,1606,1638,1599,1633,1563,1587,1555,1591,1570,1589,1554,1569,1509,1582,1497,1592,1584,1503,1555,1559,1578,1533,1565,1520,1586,1607,1599,1574,1611,1567,1634,1647,1638,1627,1633,1594,1636,1637,1662,1659,1669,1651,1655,1674
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
