1419,1585,1462,1469,1469,1495,1500,1544,1519,1492,1551,1566,1604,1613,1500,1544,1533,1584,1522,1544,1601,1588,1595,1541,1559,1561,1565,1587,1613,1595,1591,1602,1509,1557,1581,1627,1654,1556,1639,1599,1692,1622,1648,1687,1600,1659,1599,1619,1596,1598,1557,1623,1596,1597,1613,1626,1606,1642,1635,1624,1672,1691,1595,1631,1672,1687,1725,1743,1664,1692,1716,1708,1743,1727,1733,1742,1737,1754,1703,1714,1691,1659,1606,1631,1650,1644,1680,1669,1669,1702,1677,1677,1712,1699,1744,1731,1757,1752,1733,1722
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
