1558,1565,1556,1544,1457,1531,1507,1463,1528,1570,1608,1555,1504,1558,1558,1566,1545,1580,1593,1626,1551,1521,1564,1624,1585,1610,1538,1622,1599,1526,1605,1622,1522,1589,1605,1598,1576,1671,1627,1554,1606,1637,1602,1635,1672,1646,1683,1587,1664,1608,1601,1622,1640,1614,1651,1617,1648,1699,1649,1572,1671,1666,1655,1645,1653,1688,1648,1621,1633,1678,1674,1669,1681,1712,1686,1664,1717,1728,1689,1648,1659,1683,1652,1704,1659,1697,1661,1715,1681,1710,1705,1730,1733,1724,1779,1763,1794,1762,1727,1798
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
