1015,1062,1325,1636,1521,1521,1456,1547,1633,1468,1613,1705,1671,1758,1671,1747,1699,1708,1653,1731,1692,1715,1812,1779,1791,1662,1759,1749,1780,1703,1724,1725,1748,1753,1797,1765,1790,1790,1802,1774
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
