1030,1140,1173,1242,1344,1481,1496,1457,1541,1613,1617,1661,1668,1757,1717,1732,1843,1797,1859,1846,1818,1839,1869,1823,1814,1782,1790,1815,1867,1872,1923,1895,1750,1893,1847,1869,1877,1840,1864,1868
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
