# GameN, gameLength, gameElo, minBase, dinBase
1.0,117.0,1400.0,0.1,0.2
2.0,71.0,1400.0,0.3,0.2
3.0,135.0,1407.6,0.1,0.1
4.0,128.0,1338.3,0.2,0.2
5.0,173.0,1347.1,0.2,0.3
6.0,117.0,1355.1,0.2,0.2
7.0,108.0,1362.4,0.2,0.2
8.0,172.0,1369.2,0.2,0.3
9.0,168.0,1375.6,0.2,0.2
10.0,190.0,1381.5,0.2,0.2
11.0,233.0,1387.2,0.1,0.2
12.0,76.0,1392.5,0.1,0.4
13.0,130.0,1397.6,0.2,0.3
14.0,122.0,1349.8,0.2,0.2
15.0,113.0,1355.8,0.1,0.2
16.0,125.0,1361.6,0.2,0.2
17.0,138.0,1317.2,0.2,0.2
18.0,159.0,1324.0,0.2,0.2
19.0,101.0,1330.5,0.1,0.2
20.0,157.0,1336.8,0.2,0.2
21.0,119.0,1342.7,0.2,0.3
22.0,89.0,1348.4,0.2,0.2
23.0,170.0,1353.9,0.2,0.2
24.0,140.0,1359.1,0.2,0.3
25.0,143.0,1364.2,0.1,0.2
26.0,121.0,1340.8,0.2,0.2
27.0,114.0,1320.7,0.1,0.2
28.0,160.0,1326.7,0.1,0.2
29.0,89.0,1352.4,0.3,0.2
30.0,213.0,1357.4,0.2,0.2
31.0,168.0,1379.3,0.2,0.3
32.0,179.0,1356.0,0.2,0.2
33.0,111.0,1360.8,0.2,0.3
34.0,122.0,1365.5,0.1,0.2
35.0,80.0,1386.3,0.2,0.2
36.0,204.0,1390.3,0.2,0.2
37.0,83.0,1394.2,0.2,0.3
38.0,65.0,1411.7,0.2,0.2
39.0,176.0,1415.2,0.1,0.1
40.0,95.0,1430.3,0.2,0.2
41.0,193.0,1433.4,0.2,0.2
42.0,194.0,1436.4,0.1,0.3
43.0,165.0,1439.4,0.2,0.2
44.0,135.0,1452.1,0.1,0.2
45.0,110.0,1424.8,0.1,0.2
46.0,132.0,1444.7,0.2,0.2
47.0,69.0,1424.0,0.3,0.3
48.0,79.0,1427.1,0.3,0.2
49.0,67.0,1430.0,0.2,0.2
50.0,100.0,1449.3,0.2,0.1
51.0,155.0,1466.4,0.2,0.2
52.0,122.0,1440.7,0.2,0.2
53.0,114.0,1454.8,0.2,0.3
54.0,175.0,1457.3,0.2,0.2
55.0,124.0,1469.8,0.1,0.2
56.0,135.0,1484.5,0.2,0.2
57.0,135.0,1486.6,0.2,0.2
58.0,113.0,1497.0,0.2,0.3
59.0,124.0,1499.0,0.2,0.3
60.0,114.0,1472.3,0.2,0.3
61.0,121.0,1448.0,0.1,0.2
62.0,131.0,1427.0,0.2,0.2
63.0,203.0,1408.1,0.2,0.2
64.0,87.0,1426.8,0.2,0.3
65.0,117.0,1429.6,0.1,0.2
66.0,41.0,1444.1,0.3,0.0
67.0,157.0,1459.8,0.1,0.3
68.0,75.0,1475.6,0.3,0.2
69.0,42.0,1452.4,0.3,0.3
70.0,88.0,1454.8,0.1,0.2
71.0,100.0,1468.9,0.2,0.2
72.0,78.0,1447.3,0.1,0.2
73.0,85.0,1461.0,0.2,0.3
74.0,65.0,1473.4,0.2,0.2
75.0,121.0,1484.7,0.2,0.3
76.0,55.0,1497.6,0.4,0.1
77.0,49.0,1509.3,0.3,0.2
78.0,99.0,1518.5,0.2,0.2
79.0,71.0,1530.3,0.3,0.3
80.0,76.0,1531.8,0.3,0.3
81.0,75.0,1533.3,0.2,0.3
82.0,32.0,1534.8,0.2,0.1
83.0,42.0,1512.0,0.3,0.4
84.0,77.0,1513.7,0.3,0.3
85.0,103.0,1522.2,0.2,0.3
86.0,85.0,1534.1,0.1,0.2
87.0,94.0,1541.5,0.2,0.2
88.0,85.0,1550.6,0.2,0.2
89.0,88.0,1557.3,0.3,0.4
90.0,52.0,1558.5,0.3,0.3
91.0,92.0,1535.8,0.2,0.2
92.0,59.0,1547.3,0.2,0.1
93.0,132.0,1553.8,0.2,0.3
94.0,106.0,1559.9,0.2,0.1
95.0,80.0,1533.5,0.2,0.2
96.0,50.0,1512.5,0.2,0.1
97.0,85.0,1522.1,0.1,0.2
98.0,70.0,1534.5,0.3,0.3
99.0,126.0,1535.9,0.2,0.2
100.0,124.0,1544.2,0.2,0.3
101.0,65.0,1545.5,0.2,0.5
102.0,59.0,1546.8,0.4,0.3
103.0,50.0,1530.5,0.2,0.3
104.0,68.0,1515.7,0.3,0.3
105.0,101.0,1523.5,0.2,0.2
106.0,108.0,1509.7,0.2,0.3
107.0,119.0,1517.4,0.3,0.4
108.0,73.0,1494.8,0.3,0.5
109.0,114.0,1507.4,0.2,0.3
110.0,139.0,1495.1,0.2,0.2
111.0,130.0,1505.2,0.2,0.3
112.0,112.0,1486.0,0.2,0.2
113.0,51.0,1465.3,0.1,0.2
114.0,50.0,1479.4,0.2,0.3
115.0,80.0,1487.6,0.2,0.3
116.0,98.0,1476.8,0.2,0.3
117.0,125.0,1495.1,0.3,0.4
118.0,150.0,1507.2,0.1,0.3
119.0,110.0,1487.9,0.2,0.2
120.0,94.0,1495.5,0.2,0.2
121.0,98.0,1472.4,0.1,0.4
122.0,56.0,1485.6,0.3,0.3
123.0,37.0,1497.7,0.3,0.2
124.0,71.0,1514.0,0.2,0.2
125.0,146.0,1528.9,0.2,0.3
126.0,117.0,1547.0,0.1,0.2
127.0,26.0,1556.2,0.5,0.0
128.0,131.0,1564.6,0.2,0.3
129.0,91.0,1546.4,0.3,0.3
130.0,103.0,1559.4,0.2,0.2
131.0,75.0,1537.8,0.2,0.1
132.0,75.0,1554.6,0.2,0.2
133.0,133.0,1566.9,0.1,0.1
134.0,51.0,1568.0,0.4,0.2
135.0,96.0,1575.5,0.2,0.2
136.0,81.0,1554.3,0.2,0.3
137.0,82.0,1566.3,0.2,0.3
138.0,128.0,1544.3,0.1,0.1
139.0,60.0,1556.4,0.4,0.4
140.0,113.0,1565.9,0.2,0.2
141.0,104.0,1551.4,0.3,0.2
142.0,98.0,1552.6,0.2,0.2
143.0,93.0,1560.9,0.2,0.4
144.0,85.0,1576.3,0.2,0.2
145.0,84.0,1548.4,0.2,0.2
146.0,122.0,1531.2,0.3,0.3
147.0,59.0,1543.1,0.4,0.5
148.0,170.0,1544.3,0.2,0.2
149.0,118.0,1550.4,0.2,0.3
150.0,81.0,1551.5,0.1,0.3
151.0,25.0,1559.5,0.4,0.2
152.0,74.0,1536.4,0.2,0.3
