1293,1660,1655,1712,1714,1642,1661,1656,1658,1661,1663,1663,1662,1661,1663,1665,1656,1667,1662,1662,1669,1669,1667,1678,1660,1670,1668,1668,1667,1661,1666,1670,1668,1664,1665,1664,1665,1676,1669,1668,1659,1665
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
