1293,1660,1917,1923,1930,1919,1889,1923,1923,1930,1921,1915,1914,1892,1915,1939,1925,1938,1934,1939,1889,1955,1934,1919,1915,1927,1880,1904,1883,1937,1955,1920,1950,1933,1881,1917,1907,1944,1922,1899,1919,1927
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
