# GameN, gameLength, gameElo, minBase, dinBase
1.0,279.0,1000.0,8.8,13.1
2.0,110.0,1000.0,7.8,13.3
3.0,300.0,958.0,11.7,10.2
4.0,300.0,1000.5,12.1,10.0
5.0,69.0,989.5,6.2,15.0
6.0,197.0,979.6,10.9,11.3
7.0,225.0,978.4,11.7,10.4
8.0,226.0,977.2,8.4,13.5
9.0,73.0,976.0,6.9,14.7
10.0,223.0,949.2,9.3,12.7
11.0,300.0,948.2,11.1,11.2
12.0,300.0,979.8,11.4,10.9
13.0,188.0,972.2,8.3,13.7
14.0,300.0,965.0,9.7,12.7
15.0,87.0,941.8,8.7,12.7
16.0,80.0,935.9,10.5,11.4
17.0,117.0,915.4,9.1,12.8
18.0,105.0,914.8,11.3,10.8
19.0,76.0,896.3,8.0,13.4
20.0,103.0,927.2,8.0,13.6
21.0,81.0,926.5,9.5,12.2
22.0,79.0,908.0,7.7,13.9
23.0,287.0,907.4,10.5,11.7
24.0,300.0,936.2,11.4,10.6
25.0,79.0,935.5,8.9,12.9
26.0,205.0,930.5,11.4,10.5
27.0,300.0,957.0,12.1,10.0
28.0,220.0,951.5,10.5,11.6
29.0,300.0,946.2,9.8,12.3
30.0,48.0,984.1,6.9,14.4
31.0,260.0,963.7,10.5,11.6
32.0,300.0,963.0,10.6,11.3
33.0,248.0,962.2,9.9,12.4
34.0,154.0,956.8,8.6,13.3
35.0,292.0,951.6,10.0,12.0
36.0,100.0,975.0,9.4,12.5
37.0,101.0,969.4,8.5,13.3
38.0,157.0,950.9,9.2,12.6
39.0,161.0,950.3,11.0,11.0
40.0,300.0,985.4,10.7,11.6
41.0,97.0,984.6,11.0,10.9
42.0,253.0,978.9,9.9,12.1
43.0,74.0,999.7,6.7,14.8
44.0,132.0,993.7,8.3,13.5
45.0,300.0,992.9,10.4,11.6
46.0,112.0,992.0,9.6,12.2
47.0,80.0,1010.4,8.6,13.0
48.0,89.0,1029.0,8.2,13.5
49.0,61.0,1060.2,8.2,13.3
50.0,51.0,1075.8,6.2,15.1
51.0,132.0,1074.6,10.4,11.3
52.0,110.0,1073.3,9.8,12.0
53.0,113.0,1072.1,10.1,11.6
54.0,111.0,1064.0,8.5,13.1
55.0,300.0,1062.9,11.1,11.0
56.0,239.0,1041.2,10.6,11.1
57.0,117.0,1034.3,9.0,12.6
58.0,101.0,1027.6,9.4,12.2
59.0,90.0,1044.3,10.9,10.9
60.0,193.0,1024.0,9.2,12.7
61.0,96.0,1023.1,9.3,12.4
62.0,168.0,1004.0,8.6,12.9
63.0,263.0,1003.2,10.7,11.5
64.0,84.0,1020.8,8.3,13.1
65.0,110.0,1014.7,9.1,12.5
66.0,265.0,1013.9,10.3,11.8
67.0,151.0,995.6,12.0,10.0
68.0,99.0,994.9,8.0,13.4
69.0,107.0,994.1,8.9,12.7
70.0,80.0,993.4,8.5,13.1
71.0,150.0,1011.0,9.5,12.6
72.0,79.0,1010.2,8.8,12.7
73.0,83.0,1009.4,8.5,13.0
74.0,262.0,1026.1,10.8,11.3
75.0,94.0,1007.8,9.1,12.8
76.0,300.0,1002.3,11.2,10.9
77.0,300.0,1019.1,10.4,11.7
78.0,95.0,1013.3,6.8,14.8
79.0,190.0,1012.5,11.6,10.4
80.0,101.0,1028.7,7.8,13.7
81.0,83.0,1027.8,7.7,13.8
82.0,122.0,1021.9,8.2,13.5
83.0,78.0,1021.1,7.0,14.5
84.0,300.0,1003.5,11.5,10.6
85.0,193.0,1019.9,7.9,13.8
86.0,220.0,1014.2,9.5,12.2
87.0,139.0,1030.0,8.9,13.0
88.0,147.0,1024.1,11.2,10.6
89.0,199.0,1023.3,11.7,10.2
90.0,153.0,1017.6,11.0,11.0
91.0,250.0,1012.1,10.4,11.6
92.0,140.0,1011.4,9.3,12.8
93.0,100.0,1006.0,10.2,11.4
94.0,211.0,1021.9,9.6,12.5
95.0,194.0,1021.1,11.8,10.3
96.0,93.0,1004.1,9.9,11.6
97.0,300.0,999.0,10.5,11.4
98.0,300.0,994.1,9.5,12.7
99.0,69.0,989.3,9.4,12.6
100.0,59.0,984.6,5.8,15.5
101.0,300.0,1001.1,10.5,11.5
102.0,173.0,1000.4,9.7,12.1
103.0,99.0,995.5,9.5,12.4
104.0,88.0,990.7,8.8,12.8
105.0,109.0,986.1,9.8,12.0
106.0,300.0,985.4,11.8,10.5
107.0,300.0,984.8,10.7,11.5
108.0,123.0,980.3,9.9,12.0
109.0,69.0,975.9,6.5,14.9
110.0,164.0,971.7,5.0,16.6
111.0,300.0,957.5,10.0,12.0
