1419,1350,1398,1392,1409,1448,1363,1441,1446,1408,1502,1400,1386,1391,1474,1508,1417,1535,1493,1548,1584,1545,1529,1650,1668,1649,1666,1661,1644,1804,1714,1677,1681,1736,1732,1786,1716,1800,1814,1848,1787,1834,1811,1869,1863,1868,1862,1856,1854,1838,1874,1888,1909,1935,1929,1852,1887,1910,1901,1865,1834,1859,1794,1786,1780,1764,1792,1806,1849,1905,1907,1856,1878,1922,1929,1863,1904,1915,1989,1960,1873,1920,2005,1907,1901,1846,1845,1884,1866,1948,1885,1928,2005,1977,1940,2005,2036,1974,2046,2027,1911,2007,1975,1995,1989,2002,1897,1901,1925,1947,1971,1949,1953,1970,2024,2000,1968,1962,1994,1998,1977,1953,1987,1910,1961,1925,1982,2041,2011,1993,2023,2030,2050,2029,2038,2053,2083,2073,2044,2020,1998,2007,1997,2013,2004,2024,2011,2046,2032,2052
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
