1240,1213,1196,1312,1367,1554,1411,1513,1464,1510,1453,1351,1464,1424,1460,1510,1419,1443,1482,1372,1557,1460,1404,1515,1415,1390,1524,1413,1470,1476,1424,1480,1425,1429,1504,1537,1546,1414,1511,1460,1426,1485,1467,1442,1407,1502,1561,1434,1518,1475,1473,1518,1403,1411,1394,1408,1505,1536,1576,1491,1475,1533,1460,1437,1479,1443,1334,1425,1443,1375,1360,1416,1424,1416,1398,1384,1419,1377,1469,1495,1396,1389,1446,1452,1449,1421,1392,1334,1301,1346,1372,1368,1370,1349,1347,1322,1404,1380,1392,1384
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
