1293,1660,1678,1674,1677,1680,1680,1666,1672,1681,1678,1680,1678,1676,1663,1685,1679,1680,1685,1686,1680,1679,1683,1678,1682,1678,1687,1683,1686,1685,1683,1682,1672,1685,1682,1676,1686,1691,1685,1685,1680,1682,1682,1675,1686,1686,1684,1685,1684,1688,1685,1687,1685,1693,1690,1687,1686,1686,1688,1685,1685,1684,1682,1683,1692,1690,1691,1690,1681,1683,1689,1693,1688,1691,1687,1684,1684,1689,1685,1684,1685,1687
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
