1293,1660,1438,1620,1662,1699,1757,1656,1829,1735,1791,1760,1801,1791,1765,1791,1815,1816,1727,1795,1861,1797,1795,1820,1826,1829,1835,1827,1832,1773,1803,1805,1836,1835,1814,1801,1798,1818,1816,1803,1804,1829,1816,1834,1831,1824,1796,1805,1798,1806,1797,1806,1808,1808,1802,1789,1802,1799,1793,1828,1809,1816,1812,1820,1846,1820,1807,1843,1816,1816,1786,1819,1796,1811,1818,1815,1801,1788,1806,1814,1818,1794
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
