# GameN, gameLength, gameElo
1.0,164.0,1000.0
2.0,162.0,1000.0
3.0,139.0,958.0
4.0,112.0,1000.5
5.0,124.0,965.1
6.0,236.0,1001.9
7.0,153.0,969.8
8.0,206.0,941.7
9.0,98.0,976.4
10.0,127.0,1007.2
11.0,118.0,978.5
12.0,140.0,1007.7
13.0,125.0,980.2
14.0,185.0,955.4
15.0,137.0,933.4
16.0,113.0,912.8
17.0,135.0,893.9
18.0,207.0,878.5
19.0,97.0,865.0
20.0,142.0,853.2
21.0,174.0,839.0
22.0,300.0,872.4
23.0,205.0,903.6
24.0,165.0,924.4
25.0,154.0,956.0
26.0,216.0,936.4
27.0,91.0,964.9
28.0,128.0,945.8
29.0,273.0,918.4
30.0,177.0,937.5
31.0,239.0,962.7
32.0,155.0,986.1
33.0,108.0,967.7
34.0,164.0,982.3
35.0,117.0,953.8
36.0,123.0,938.7
37.0,255.0,914.5
38.0,129.0,939.7
39.0,82.0,963.3
40.0,152.0,979.6
41.0,261.0,960.9
42.0,174.0,943.3
43.0,127.0,920.2
44.0,240.0,899.8
45.0,78.0,885.9
46.0,126.0,914.3
47.0,204.0,934.1
48.0,106.0,951.6
49.0,180.0,967.1
50.0,113.0,984.7
51.0,236.0,966.8
52.0,161.0,949.1
53.0,117.0,926.4
54.0,75.0,948.8
55.0,193.0,933.3
56.0,177.0,919.4
57.0,75.0,899.8
58.0,108.0,920.6
59.0,300.0,908.1
60.0,117.0,927.2
61.0,143.0,948.9
62.0,113.0,964.8
63.0,300.0,986.1
64.0,49.0,999.2
65.0,191.0,979.8
66.0,161.0,965.5
67.0,189.0,978.8
68.0,155.0,963.1
69.0,168.0,948.9
70.0,172.0,933.3
71.0,167.0,947.4
72.0,106.0,963.0
73.0,212.0,978.3
74.0,300.0,960.4
75.0,201.0,947.4
76.0,215.0,932.9
77.0,147.0,948.2
78.0,168.0,970.2
79.0,162.0,949.2
80.0,170.0,934.9
81.0,110.0,921.3
82.0,222.0,941.7
83.0,123.0,928.5
84.0,300.0,917.9
85.0,273.0,898.3
86.0,99.0,922.3
87.0,115.0,905.1
88.0,296.0,894.2
89.0,182.0,917.3
90.0,84.0,906.5
91.0,64.0,896.6
92.0,300.0,887.4
93.0,154.0,876.3
94.0,114.0,876.9
95.0,199.0,862.9
96.0,300.0,887.4
97.0,127.0,909.3
98.0,270.0,923.6
99.0,113.0,937.8
100.0,300.0,923.9
101.0,53.0,937.4
102.0,85.0,957.8
103.0,82.0,969.2
104.0,252.0,953.0
105.0,300.0,933.2
106.0,63.0,952.8
107.0,86.0,965.0
108.0,59.0,948.2
109.0,300.0,934.7
110.0,300.0,921.0
111.0,300.0,923.9
112.0,97.0,936.0
113.0,300.0,922.8
114.0,122.0,935.6
115.0,300.0,935.7
116.0,300.0,955.1
117.0,195.0,972.5
118.0,250.0,973.6
119.0,300.0,986.0
120.0,71.0,1001.2
121.0,127.0,1001.0
122.0,213.0,1009.4
123.0,112.0,992.7
124.0,300.0,1007.5
125.0,300.0,1022.6
126.0,214.0,1018.9
127.0,152.0,1030.6
128.0,300.0,1044.5
129.0,300.0,1057.2
130.0,215.0,1069.4
131.0,71.0,1047.9
132.0,205.0,1059.8
133.0,300.0,1070.2
134.0,106.0,1081.3
135.0,50.0,1076.8
136.0,300.0,1090.8
137.0,116.0,1096.0
138.0,111.0,1075.3
139.0,300.0,1086.8
140.0,209.0,1092.0
141.0,300.0,1071.1
142.0,53.0,1051.8
143.0,300.0,1035.1
144.0,48.0,1041.5
145.0,215.0,1033.1
146.0,48.0,1019.4
147.0,47.0,1001.0
148.0,93.0,1008.5
149.0,300.0,994.4
150.0,300.0,980.9
151.0,184.0,966.2
152.0,34.0,980.6
153.0,251.0,998.3
154.0,300.0,1010.8
155.0,300.0,1026.5
156.0,300.0,1023.8
157.0,300.0,1034.8
158.0,300.0,1030.8
159.0,211.0,1014.7
160.0,164.0,1013.5
161.0,80.0,1026.8
162.0,164.0,1041.1
163.0,138.0,1047.0
164.0,203.0,1056.7
165.0,140.0,1042.1
166.0,300.0,1024.1
167.0,300.0,1036.4
168.0,300.0,1043.6
169.0,300.0,1040.4
170.0,183.0,1038.3
171.0,97.0,1051.7
172.0,300.0,1062.4
173.0,300.0,1073.3
174.0,300.0,1071.0
175.0,300.0,1070.7
176.0,154.0,1054.2
177.0,251.0,1066.5
178.0,104.0,1052.3
179.0,300.0,1035.1
180.0,209.0,1022.8
181.0,160.0,1007.8
182.0,229.0,992.7
183.0,84.0,1006.0
184.0,85.0,1018.5
185.0,193.0,1028.6
186.0,122.0,1041.7
187.0,264.0,1052.3
188.0,300.0,1063.9
189.0,300.0,1047.7
190.0,300.0,1035.5
191.0,300.0,1024.3
192.0,52.0,1022.1
193.0,246.0,1025.3
194.0,143.0,1034.6
195.0,210.0,1040.3
196.0,81.0,1056.0
197.0,300.0,1069.6
198.0,300.0,1054.5
199.0,96.0,1065.4
200.0,214.0,1049.8
201.0,285.0,1059.5
202.0,296.0,1043.2
203.0,300.0,1027.5
204.0,300.0,1039.9
205.0,300.0,1028.4
206.0,300.0,1042.0
207.0,210.0,1029.0
208.0,55.0,1026.8
209.0,245.0,1033.6
210.0,300.0,1020.1
211.0,215.0,1034.1
212.0,300.0,1036.5
213.0,300.0,1023.8
214.0,253.0,1036.3
215.0,267.0,1025.4
216.0,300.0,1031.0
217.0,99.0,1039.6
218.0,300.0,1044.7
219.0,300.0,1058.3
220.0,162.0,1069.0
221.0,158.0,1065.9
222.0,300.0,1073.1
223.0,300.0,1055.5
224.0,300.0,1067.8
225.0,300.0,1077.8
226.0,284.0,1077.2
227.0,300.0,1089.6
228.0,206.0,1095.8
229.0,300.0,1080.8
230.0,94.0,1089.3
231.0,142.0,1087.9
232.0,139.0,1071.3
233.0,245.0,1055.6
234.0,79.0,1069.1
235.0,218.0,1074.5
236.0,300.0,1060.0
237.0,195.0,1070.5
238.0,300.0,1064.3
239.0,300.0,1050.8
240.0,73.0,1048.2
241.0,33.0,1058.7
242.0,300.0,1043.7
243.0,300.0,1056.9
244.0,88.0,1056.9
245.0,56.0,1053.9
246.0,275.0,1067.1
247.0,300.0,1079.4
248.0,134.0,1066.0
249.0,300.0,1063.0
250.0,102.0,1047.2
251.0,181.0,1059.7
252.0,156.0,1071.8
253.0,267.0,1057.8
254.0,300.0,1070.0
255.0,37.0,1057.5
256.0,54.0,1041.0
257.0,68.0,1053.3
258.0,300.0,1065.1
259.0,300.0,1049.6
260.0,71.0,1048.6
261.0,56.0,1038.2
262.0,300.0,1050.1
263.0,300.0,1062.3
264.0,46.0,1075.4
265.0,300.0,1069.4
266.0,181.0,1054.3
267.0,300.0,1035.0
268.0,300.0,1021.2
269.0,256.0,1033.1
270.0,300.0,1031.5
271.0,255.0,1017.9
272.0,300.0,1003.6
273.0,300.0,993.6
274.0,300.0,984.4
275.0,61.0,999.6
276.0,93.0,1012.8
277.0,97.0,1025.4
278.0,300.0,1012.6
279.0,300.0,1026.2
280.0,137.0,1028.4
281.0,137.0,1014.4
282.0,63.0,1026.4
283.0,63.0,1038.8
284.0,300.0,1026.5
285.0,117.0,1013.7
286.0,184.0,1025.8
287.0,300.0,1014.6
288.0,300.0,1026.9
289.0,300.0,1016.9
290.0,300.0,1030.1
291.0,300.0,1043.1
292.0,222.0,1041.6
293.0,89.0,1055.6
294.0,131.0,1061.4
295.0,209.0,1065.5
296.0,300.0,1075.3
297.0,300.0,1060.2
298.0,300.0,1048.3
299.0,150.0,1045.7
300.0,300.0,1055.8
301.0,300.0,1065.5
302.0,300.0,1051.4
303.0,300.0,1036.8
304.0,109.0,1049.3
305.0,300.0,1062.2
306.0,300.0,1073.6
307.0,300.0,1058.8
308.0,77.0,1068.7
309.0,75.0,1079.5
310.0,211.0,1089.6
311.0,140.0,1075.1
312.0,300.0,1081.4
313.0,300.0,1068.2
314.0,300.0,1077.1
315.0,300.0,1076.2
316.0,180.0,1079.9
317.0,300.0,1066.4
318.0,280.0,1076.7
319.0,162.0,1060.9
320.0,51.0,1071.3
321.0,146.0,1080.0
322.0,300.0,1067.3
323.0,98.0,1048.9
324.0,71.0,1035.6
325.0,300.0,1026.5
326.0,73.0,1014.1
327.0,300.0,1001.6
328.0,284.0,1012.2
329.0,80.0,1001.0
330.0,300.0,989.6
331.0,240.0,1001.9
332.0,271.0,990.9
333.0,300.0,980.1
334.0,300.0,990.8
335.0,300.0,982.2
336.0,199.0,994.5
337.0,146.0,995.3
338.0,300.0,986.5
339.0,300.0,976.0
340.0,59.0,966.1
341.0,300.0,969.3
342.0,300.0,980.6
343.0,66.0,971.6
344.0,300.0,964.8
345.0,300.0,953.7
346.0,300.0,944.7
347.0,167.0,937.1
348.0,56.0,952.5
349.0,300.0,943.0
350.0,165.0,957.8
351.0,300.0,948.9
352.0,300.0,961.2
353.0,77.0,973.7
354.0,151.0,985.7
355.0,119.0,996.7
356.0,300.0,1004.9
357.0,119.0,1018.4
358.0,300.0,1009.3
359.0,300.0,998.9
360.0,254.0,1002.2
361.0,91.0,989.4
362.0,115.0,979.6
363.0,300.0,990.9
364.0,300.0,1003.8
365.0,300.0,1014.8
366.0,129.0,1026.4
367.0,300.0,1025.9
368.0,129.0,1032.4
369.0,192.0,1041.6
370.0,104.0,1047.5
371.0,120.0,1035.4
372.0,300.0,1022.2
373.0,300.0,1031.2
374.0,211.0,1041.9
375.0,300.0,1038.7
376.0,174.0,1027.4
377.0,300.0,1037.2
378.0,73.0,1026.5
379.0,197.0,1038.6
380.0,300.0,1047.3
381.0,300.0,1035.7
382.0,300.0,1048.8
383.0,264.0,1040.1
384.0,300.0,1048.3
385.0,300.0,1058.9
386.0,300.0,1057.1
387.0,120.0,1043.2
388.0,174.0,1032.1
389.0,300.0,1024.2
390.0,300.0,1033.7
391.0,61.0,1023.0
392.0,300.0,1012.2
393.0,300.0,1000.9
394.0,92.0,991.7
395.0,300.0,1003.8
396.0,218.0,992.9
397.0,146.0,1005.9
398.0,300.0,996.1
399.0,96.0,983.4
400.0,208.0,973.9
401.0,300.0,966.0
402.0,300.0,977.0
403.0,300.0,978.9
404.0,300.0,968.0
405.0,300.0,957.8
406.0,300.0,972.9
407.0,255.0,964.3
408.0,300.0,956.1
409.0,300.0,968.3
410.0,95.0,960.5
411.0,300.0,966.0
412.0,300.0,979.2
413.0,221.0,981.9
414.0,158.0,972.1
415.0,300.0,984.7
416.0,111.0,995.0
417.0,300.0,997.6
418.0,300.0,985.9
419.0,300.0,997.7
420.0,84.0,988.3
421.0,300.0,977.9
422.0,237.0,966.0
423.0,300.0,956.6
424.0,76.0,969.0
425.0,73.0,982.8
426.0,300.0,971.3
427.0,300.0,983.9
428.0,300.0,996.3
429.0,300.0,998.4
430.0,300.0,1009.4
431.0,300.0,1019.8
432.0,83.0,1030.7
433.0,76.0,1019.8
434.0,300.0,1007.6
435.0,105.0,995.7
436.0,300.0,1008.0
437.0,300.0,1014.3
438.0,185.0,1004.9
439.0,300.0,993.5
440.0,250.0,1004.8
441.0,69.0,1013.5
442.0,261.0,1004.1
443.0,71.0,993.9
444.0,168.0,979.7
445.0,300.0,989.9
446.0,78.0,1001.0
447.0,179.0,989.3
448.0,58.0,1000.2
449.0,300.0,1010.7
450.0,293.0,1001.3
451.0,67.0,1004.3
452.0,300.0,1015.3
453.0,300.0,1004.1
454.0,263.0,1015.1
455.0,300.0,1016.8
456.0,234.0,1004.8
457.0,300.0,995.9
458.0,109.0,1006.1
459.0,150.0,1019.7
460.0,170.0,1028.0
461.0,123.0,1040.1
462.0,217.0,1049.0
463.0,300.0,1038.1
464.0,184.0,1026.1
465.0,124.0,1027.8
466.0,93.0,1039.9
467.0,300.0,1027.6
468.0,88.0,1038.0
469.0,81.0,1047.5
470.0,142.0,1056.3
471.0,300.0,1065.5
472.0,300.0,1054.5
473.0,300.0,1052.6
474.0,61.0,1053.5
475.0,162.0,1062.4
476.0,92.0,1070.8
477.0,252.0,1060.4
478.0,180.0,1050.7
479.0,300.0,1054.4
480.0,300.0,1044.6
481.0,69.0,1033.4
482.0,137.0,1035.5
483.0,300.0,1046.8
484.0,300.0,1036.8
485.0,108.0,1048.7
486.0,300.0,1057.6
487.0,41.0,1068.6
488.0,300.0,1066.4
489.0,50.0,1052.9
490.0,300.0,1061.3
491.0,300.0,1071.8
492.0,300.0,1070.7
493.0,300.0,1069.1
494.0,128.0,1066.2
495.0,149.0,1076.5
496.0,300.0,1084.5
497.0,218.0,1092.5
498.0,300.0,1100.6
499.0,300.0,1107.9
500.0,300.0,1106.2
501.0,153.0,1092.5
502.0,160.0,1089.1
503.0,169.0,1075.4
504.0,300.0,1085.2
505.0,300.0,1094.5
506.0,100.0,1081.6
507.0,300.0,1090.7
508.0,300.0,1099.6
509.0,300.0,1089.0
510.0,67.0,1077.7
511.0,300.0,1077.5
512.0,300.0,1088.4
513.0,225.0,1075.7
514.0,300.0,1072.8
515.0,300.0,1085.4
516.0,300.0,1085.1
517.0,108.0,1095.3
518.0,68.0,1104.1
519.0,84.0,1090.0
520.0,119.0,1078.1
521.0,300.0,1086.5
522.0,55.0,1075.6
523.0,300.0,1072.4
524.0,86.0,1080.3
525.0,121.0,1079.5
526.0,135.0,1089.2
527.0,300.0,1099.6
528.0,300.0,1086.1
529.0,88.0,1090.3
530.0,92.0,1089.0
531.0,300.0,1076.7
532.0,146.0,1066.5
533.0,300.0,1076.3
534.0,300.0,1063.1
535.0,300.0,1070.8
536.0,129.0,1080.3
537.0,300.0,1089.2
538.0,117.0,1077.8
539.0,300.0,1087.2
540.0,202.0,1074.3
541.0,286.0,1071.1
542.0,91.0,1081.7
543.0,213.0,1091.5
544.0,107.0,1099.9
545.0,179.0,1107.5
546.0,87.0,1114.6
547.0,65.0,1121.1
548.0,83.0,1107.7
549.0,116.0,1096.6
550.0,83.0,1084.2
551.0,134.0,1072.3
552.0,300.0,1060.2
553.0,300.0,1070.1
554.0,151.0,1057.8
555.0,300.0,1066.4
556.0,300.0,1076.1
557.0,300.0,1065.8
558.0,300.0,1073.1
559.0,65.0,1063.1
560.0,235.0,1073.2
561.0,152.0,1082.3
562.0,84.0,1068.6
563.0,74.0,1056.7
564.0,74.0,1044.3
565.0,300.0,1056.0
566.0,98.0,1046.4
567.0,162.0,1036.8
568.0,69.0,1040.5
569.0,86.0,1050.6
570.0,78.0,1040.9
571.0,300.0,1051.0
572.0,77.0,1039.3
573.0,300.0,1030.2
574.0,102.0,1020.8
575.0,150.0,1013.8
576.0,300.0,1026.2
577.0,87.0,1017.3
578.0,66.0,1026.0
579.0,87.0,1033.3
580.0,95.0,1022.7
581.0,168.0,1032.1
582.0,237.0,1039.1
583.0,300.0,1030.5
584.0,137.0,1022.0
585.0,300.0,1032.9
586.0,300.0,1022.8
587.0,171.0,1013.4
588.0,300.0,1005.3
589.0,300.0,995.7
590.0,93.0,1008.2
591.0,90.0,1019.2
592.0,179.0,1030.7
593.0,300.0,1042.3
594.0,212.0,1031.8
595.0,300.0,1039.6
596.0,292.0,1030.2
597.0,300.0,1039.0
598.0,300.0,1047.2
599.0,300.0,1046.6
600.0,93.0,1036.0
601.0,300.0,1036.1
602.0,300.0,1026.3
603.0,126.0,1036.8
604.0,145.0,1036.5
605.0,119.0,1047.8
606.0,300.0,1037.1
607.0,207.0,1028.0
608.0,72.0,1038.4
609.0,300.0,1028.3
610.0,223.0,1019.6
611.0,99.0,1019.9
612.0,300.0,1010.6
613.0,126.0,1001.1
614.0,300.0,993.3
615.0,143.0,984.2
616.0,300.0,991.8
617.0,116.0,983.0
618.0,300.0,995.1
619.0,132.0,986.0
620.0,61.0,995.7
621.0,300.0,986.6
622.0,300.0,998.3
623.0,212.0,1009.3
624.0,300.0,1018.4
625.0,300.0,1027.0
626.0,300.0,1026.1
627.0,300.0,1015.8
628.0,53.0,1026.5
629.0,300.0,1034.4
630.0,281.0,1045.7
631.0,300.0,1037.1
632.0,300.0,1046.3
633.0,300.0,1036.2
634.0,113.0,1046.4
635.0,83.0,1055.9
636.0,105.0,1066.7
637.0,103.0,1056.9
638.0,142.0,1062.4
639.0,300.0,1051.8
640.0,165.0,1060.9
641.0,300.0,1061.5
642.0,300.0,1049.9
643.0,300.0,1039.5
644.0,138.0,1050.3
645.0,228.0,1061.5
646.0,224.0,1070.7
647.0,216.0,1079.0
648.0,191.0,1087.4
649.0,275.0,1095.3
650.0,300.0,1106.4
651.0,230.0,1113.6
652.0,300.0,1110.5
653.0,300.0,1119.6
654.0,300.0,1107.1
655.0,300.0,1096.9
656.0,300.0,1086.2
657.0,200.0,1094.8
658.0,300.0,1085.1
659.0,193.0,1094.4
660.0,300.0,1100.7
661.0,272.0,1089.6
662.0,300.0,1098.2
663.0,300.0,1105.1
664.0,300.0,1110.7
665.0,190.0,1098.3
666.0,224.0,1095.7
667.0,300.0,1105.0
668.0,300.0,1093.8
669.0,300.0,1104.2
670.0,300.0,1092.8
671.0,300.0,1081.3
672.0,205.0,1078.2
673.0,151.0,1085.9
674.0,300.0,1072.2
675.0,152.0,1061.6
676.0,300.0,1069.8
677.0,300.0,1061.1
678.0,300.0,1069.1
679.0,102.0,1064.9
