1090,1202,1295,1347,1460,1448,1613,1519,1550,1538,1531,1550,1527,1624,1513,1575,1647,1681,1628,1689,1619,1602,1693,1615,1708,1680,1678,1688,1699,1785,1737,1681,1663,1658,1708,1745,1677,1720,1699,1708,1708,1697,1733,1670,1721,1761,1728,1692,1650,1677
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
