# GameN, gameLength, gameElo
1.0,157.0,2000.0
2.0,136.0,2000.0
3.0,99.0,2000.3
4.0,124.0,2000.5
5.0,168.0,2000.7
6.0,131.0,2000.9
7.0,146.0,2001.1
8.0,103.0,2001.3
9.0,117.0,2001.5
10.0,97.0,2001.7
11.0,117.0,2001.9
12.0,106.0,2002.0
13.0,115.0,2002.2
14.0,126.0,2002.4
15.0,113.0,2002.5
16.0,80.0,2002.7
17.0,182.0,2002.8
18.0,162.0,2003.0
19.0,127.0,2003.2
20.0,93.0,1955.4
21.0,146.0,1955.6
22.0,106.0,1955.8
23.0,141.0,1956.0
24.0,137.0,1978.8
25.0,202.0,1979.0
26.0,200.0,1998.4
27.0,281.0,2015.2
28.0,104.0,1993.4
29.0,104.0,2009.2
30.0,146.0,2009.4
31.0,92.0,2023.2
32.0,125.0,2023.3
33.0,108.0,2023.4
34.0,91.0,2023.5
35.0,106.0,1994.1
36.0,82.0,1967.9
37.0,147.0,1944.8
38.0,127.0,1945.0
39.0,106.0,1945.2
40.0,128.0,1925.2
41.0,176.0,1907.6
42.0,125.0,1931.6
43.0,218.0,1931.8
44.0,140.0,1913.8
45.0,173.0,1934.2
46.0,81.0,1917.3
47.0,101.0,1917.5
48.0,117.0,1936.3
49.0,116.0,1952.9
50.0,72.0,1953.0
51.0,144.0,1953.2
52.0,94.0,1936.7
53.0,115.0,1914.8
54.0,120.0,1915.0
55.0,62.0,1901.5
56.0,118.0,1926.1
57.0,129.0,1942.9
58.0,139.0,1921.5
59.0,74.0,1938.6
60.0,93.0,1917.8
61.0,72.0,1939.9
62.0,119.0,1959.8
63.0,149.0,1939.2
64.0,52.0,1957.9
65.0,144.0,1974.6
66.0,69.0,1954.4
67.0,113.0,1954.5
68.0,131.0,1937.3
69.0,89.0,1919.4
70.0,156.0,1938.0
71.0,61.0,1920.9
72.0,84.0,1905.6
73.0,102.0,1926.2
74.0,92.0,1911.5
75.0,103.0,1911.7
76.0,112.0,1896.9
77.0,58.0,1881.3
78.0,150.0,1868.7
79.0,88.0,1855.4
80.0,86.0,1822.1
81.0,119.0,1822.4
82.0,104.0,1822.7
83.0,136.0,1813.2
84.0,114.0,1813.5
85.0,168.0,1836.4
86.0,103.0,1859.7
87.0,142.0,1859.9
88.0,114.0,1881.2
89.0,145.0,1867.8
90.0,99.0,1855.7
91.0,77.0,1854.2
92.0,85.0,1841.5
93.0,113.0,1856.9
94.0,132.0,1844.7
95.0,97.0,1845.0
96.0,50.0,1835.4
97.0,135.0,1818.2
98.0,106.0,1834.5
99.0,87.0,1834.8
100.0,109.0,1817.8
101.0,135.0,1809.7
102.0,126.0,1800.7
103.0,180.0,1793.5
104.0,160.0,1816.9
105.0,115.0,1801.7
106.0,97.0,1823.8
107.0,80.0,1824.1
108.0,70.0,1807.5
109.0,77.0,1807.8
110.0,85.0,1823.7
111.0,149.0,1813.0
112.0,106.0,1813.3
113.0,132.0,1803.5
114.0,156.0,1789.9
115.0,88.0,1790.2
116.0,76.0,1781.7
117.0,118.0,1767.3
118.0,117.0,1754.2
119.0,128.0,1773.7
120.0,96.0,1761.0
121.0,160.0,1761.3
122.0,92.0,1761.7
123.0,94.0,1750.1
124.0,127.0,1769.4
125.0,269.0,1791.7
126.0,96.0,1797.5
127.0,82.0,1814.0
128.0,97.0,1796.9
129.0,87.0,1818.4
130.0,94.0,1837.8
131.0,102.0,1822.2
132.0,108.0,1808.0
133.0,121.0,1824.5
134.0,156.0,1837.3
135.0,79.0,1822.4
136.0,118.0,1834.7
137.0,134.0,1820.0
138.0,95.0,1835.8
139.0,161.0,1828.3
140.0,131.0,1850.3
141.0,107.0,1838.1
142.0,79.0,1856.9
143.0,92.0,1841.4
144.0,92.0,1856.5
145.0,82.0,1841.7
146.0,168.0,1862.4
147.0,99.0,1876.2
148.0,110.0,1894.8
149.0,95.0,1895.0
150.0,93.0,1878.5
151.0,145.0,1894.7
152.0,136.0,1894.8
153.0,89.0,1903.6
154.0,170.0,1918.5
155.0,208.0,1930.4
156.0,106.0,1943.7
157.0,153.0,1954.2
158.0,91.0,1960.7
159.0,129.0,1941.9
160.0,107.0,1924.5
161.0,143.0,1908.5
162.0,199.0,1916.2
163.0,112.0,1916.4
164.0,148.0,1900.0
165.0,257.0,1900.2
166.0,84.0,1886.0
167.0,232.0,1900.9
168.0,90.0,1917.3
169.0,74.0,1932.4
170.0,107.0,1944.7
171.0,74.0,1928.9
172.0,162.0,1907.9
173.0,65.0,1891.2
174.0,146.0,1904.3
175.0,80.0,1888.9
176.0,83.0,1876.0
177.0,56.0,1857.5
178.0,122.0,1867.9
179.0,179.0,1853.5
180.0,111.0,1870.2
181.0,134.0,1885.2
182.0,93.0,1894.2
183.0,122.0,1902.5
184.0,105.0,1889.4
185.0,108.0,1875.3
186.0,77.0,1889.6
187.0,199.0,1876.1
188.0,108.0,1862.8
189.0,221.0,1862.9
190.0,114.0,1851.1
191.0,97.0,1867.3
192.0,92.0,1867.5
193.0,83.0,1876.3
194.0,157.0,1890.9
195.0,155.0,1877.4
196.0,102.0,1858.8
197.0,90.0,1874.4
198.0,101.0,1862.6
199.0,89.0,1877.1
200.0,112.0,1891.3
201.0,90.0,1906.0
202.0,105.0,1887.2
203.0,141.0,1887.4
204.0,159.0,1874.1
205.0,222.0,1887.5
206.0,90.0,1901.3
207.0,99.0,1913.2
208.0,67.0,1927.0
209.0,107.0,1937.4
210.0,62.0,1948.7
211.0,111.0,1948.8
212.0,118.0,1959.8
213.0,72.0,1959.9
214.0,182.0,1971.4
