# GameN, gameLength, gameElo, minBase, dinBase
1.0,147.0,1000.0,6.9,14.3
2.0,213.0,1000.0,9.2,12.4
3.0,246.0,1042.0,5.9,15.9
4.0,110.0,1103.6,7.2,14.5
5.0,300.0,1085.9,9.8,11.5
6.0,152.0,1083.5,5.9,15.7
7.0,84.0,1068.8,6.0,15.5
8.0,96.0,1032.1,5.9,15.5
9.0,103.0,1030.5,7.5,13.9
10.0,165.0,1056.9,5.2,16.0
11.0,300.0,1024.2,7.2,13.9
12.0,85.0,1069.5,5.2,16.0
13.0,112.0,1037.3,4.9,16.4
14.0,178.0,1035.9,12.0,9.3
15.0,237.0,1059.1,6.1,15.0
16.0,85.0,1029.4,5.6,15.7
17.0,121.0,1028.1,4.7,16.6
18.0,190.0,1050.8,8.5,12.9
19.0,253.0,1049.4,5.1,16.0
20.0,130.0,1095.9,5.1,16.0
21.0,107.0,1065.9,3.5,17.6
22.0,106.0,1056.0,4.3,16.8
23.0,242.0,1100.7,4.8,16.3
24.0,197.0,1144.7,5.1,16.0
25.0,104.0,1131.2,6.1,15.1
26.0,239.0,1145.5,10.2,10.9
27.0,300.0,1158.9,9.0,12.0
28.0,118.0,1145.1,8.0,13.2
29.0,300.0,1142.9,4.9,16.2
30.0,106.0,1173.3,3.1,18.0
31.0,300.0,1170.9,6.0,15.0
32.0,300.0,1210.9,11.2,9.9
33.0,146.0,1178.4,5.0,16.0
34.0,218.0,1176.0,6.6,14.5
35.0,140.0,1187.0,3.5,17.6
36.0,160.0,1213.7,6.3,14.8
37.0,233.0,1210.8,4.0,17.0
38.0,142.0,1220.1,4.4,16.7
39.0,172.0,1217.1,10.0,11.1
40.0,143.0,1226.1,4.8,16.3
41.0,174.0,1234.6,3.8,17.3
42.0,300.0,1218.1,8.3,12.8
43.0,134.0,1226.9,6.1,14.9
44.0,300.0,1223.9,4.3,16.8
45.0,232.0,1232.3,7.7,13.3
46.0,185.0,1216.3,4.8,16.2
47.0,300.0,1224.9,6.9,14.2
48.0,162.0,1233.1,3.9,17.1
49.0,285.0,1222.0,3.8,17.2
50.0,300.0,1230.3,3.0,18.0
51.0,139.0,1238.1,4.1,16.9
52.0,120.0,1227.0,5.4,15.6
53.0,193.0,1261.4,12.8,8.3
54.0,141.0,1244.6,7.7,13.4
55.0,150.0,1215.0,4.5,16.6
56.0,249.0,1223.2,8.1,12.9
57.0,167.0,1208.6,7.1,13.9
58.0,169.0,1194.8,6.2,14.8
59.0,182.0,1167.5,5.6,15.4
60.0,111.0,1177.4,4.6,16.5
61.0,207.0,1151.0,3.8,17.3
62.0,300.0,1185.0,5.1,15.9
63.0,183.0,1182.8,9.7,11.5
64.0,178.0,1156.5,5.8,15.3
65.0,219.0,1154.7,3.2,17.9
66.0,240.0,1188.1,3.3,17.8
67.0,169.0,1196.9,6.2,14.8
68.0,123.0,1219.2,7.0,14.1
69.0,90.0,1205.4,4.9,16.1
70.0,145.0,1213.6,4.3,16.7
71.0,300.0,1200.2,4.5,16.5
72.0,256.0,1208.5,7.2,13.8
73.0,300.0,1182.1,7.8,13.2
74.0,262.0,1204.5,5.0,16.0
75.0,142.0,1191.8,5.3,15.7
76.0,101.0,1179.6,5.1,15.9
77.0,140.0,1201.9,5.5,15.5
78.0,237.0,1233.4,8.2,12.9
79.0,300.0,1230.8,7.3,13.7
80.0,128.0,1228.2,3.9,17.1
81.0,163.0,1214.6,5.0,16.0
82.0,300.0,1201.7,9.6,11.5
83.0,215.0,1189.3,8.0,13.0
84.0,212.0,1164.5,5.0,16.0
85.0,202.0,1153.9,4.1,16.9
86.0,231.0,1130.6,6.1,15.0
87.0,151.0,1121.4,4.2,16.9
88.0,103.0,1112.5,5.1,15.9
89.0,94.0,1111.2,4.4,16.6
90.0,91.0,1109.8,3.7,17.3
91.0,174.0,1141.0,3.5,17.5
92.0,101.0,1151.0,4.8,16.2
93.0,121.0,1149.3,9.0,12.0
94.0,121.0,1147.7,4.1,16.9
95.0,97.0,1125.2,4.7,16.3
96.0,239.0,1148.5,5.2,15.8
97.0,165.0,1170.7,5.4,15.6
98.0,149.0,1160.2,3.7,17.3
99.0,300.0,1158.5,7.5,13.6
100.0,138.0,1156.9,5.0,16.1
101.0,77.0,1147.0,4.7,16.4
102.0,121.0,1145.4,4.9,16.1
103.0,175.0,1154.9,4.5,16.5
104.0,240.0,1184.7,7.4,13.6
105.0,101.0,1182.8,4.0,17.0
106.0,141.0,1180.9,4.3,16.8
107.0,127.0,1189.1,4.1,16.9
108.0,300.0,1187.1,8.3,12.7
109.0,151.0,1195.0,4.9,16.2
110.0,193.0,1193.0,4.4,16.7
111.0,133.0,1222.0,4.3,16.8
112.0,174.0,1240.5,3.9,17.1
113.0,124.0,1246.7,3.3,17.7
114.0,171.0,1274.7,4.1,16.9
115.0,149.0,1271.7,4.9,16.1
116.0,300.0,1277.0,13.0,8.0
117.0,256.0,1304.5,4.9,16.1
118.0,121.0,1278.6,4.5,16.6
119.0,142.0,1294.4,6.8,14.2
120.0,216.0,1309.5,6.0,15.0
121.0,113.0,1306.0,4.5,16.5
122.0,279.0,1290.4,5.6,15.4
123.0,300.0,1317.3,2.8,18.2
124.0,143.0,1331.3,4.6,16.4
125.0,177.0,1335.2,4.6,16.4
126.0,231.0,1338.9,3.5,17.5
127.0,300.0,1351.9,4.7,16.3
128.0,80.0,1355.4,4.5,16.6
129.0,146.0,1367.7,3.2,17.9
130.0,174.0,1370.9,9.5,11.5
131.0,236.0,1366.2,7.9,13.1
132.0,282.0,1348.3,6.0,15.1
133.0,64.0,1322.3,4.4,16.6
134.0,110.0,1318.7,4.4,16.7
135.0,144.0,1344.5,3.6,17.5
136.0,123.0,1357.0,4.1,16.9
137.0,130.0,1360.3,3.9,17.2
138.0,181.0,1363.6,4.3,16.7
139.0,182.0,1388.3,2.9,18.1
140.0,114.0,1391.1,4.3,16.7
141.0,158.0,1401.7,3.8,17.2
142.0,291.0,1425.4,5.3,15.8
143.0,212.0,1427.7,4.7,16.3
144.0,181.0,1436.8,5.0,16.0
145.0,300.0,1416.8,6.2,14.8
146.0,120.0,1411.1,3.7,17.3
147.0,300.0,1405.6,7.1,13.9
148.0,130.0,1400.2,4.0,17.0
149.0,140.0,1374.1,5.9,15.2
150.0,105.0,1356.6,4.3,16.7
151.0,153.0,1368.3,5.9,15.1
152.0,71.0,1379.5,5.8,15.2
153.0,159.0,1390.3,5.7,15.3
154.0,104.0,1393.1,4.4,16.6
155.0,160.0,1395.7,2.8,18.3
156.0,83.0,1390.7,5.4,15.6
157.0,112.0,1385.7,6.5,14.5
158.0,220.0,1380.9,14.2,6.8
159.0,120.0,1363.4,3.9,17.1
160.0,300.0,1338.3,3.8,17.2
161.0,194.0,1334.5,3.4,17.6
162.0,243.0,1318.8,5.8,15.3
163.0,103.0,1294.6,5.5,15.6
164.0,126.0,1291.6,4.1,16.9
165.0,165.0,1288.6,3.2,17.8
166.0,189.0,1274.9,4.7,16.4
167.0,60.0,1279.6,4.0,17.1
168.0,299.0,1276.8,7.7,13.4
169.0,67.0,1274.1,6.3,14.7
170.0,110.0,1271.4,5.3,15.8
171.0,125.0,1276.2,3.7,17.3
172.0,280.0,1263.1,3.4,17.6
173.0,203.0,1260.5,4.4,16.6
174.0,300.0,1248.1,7.5,13.5
175.0,300.0,1236.1,6.7,14.4
176.0,157.0,1241.7,3.6,17.5
177.0,109.0,1266.9,4.2,16.9
178.0,165.0,1281.7,4.4,16.7
179.0,239.0,1306.3,4.4,16.7
180.0,96.0,1319.5,5.6,15.5
181.0,149.0,1316.1,4.8,16.3
182.0,89.0,1301.6,4.3,16.7
183.0,281.0,1298.5,10.7,10.4
184.0,63.0,1295.5,6.8,14.2
185.0,182.0,1281.9,4.0,17.0
186.0,117.0,1279.1,4.7,16.3
187.0,110.0,1276.4,4.7,16.3
188.0,70.0,1281.0,5.0,16.0
189.0,108.0,1285.5,5.0,16.1
190.0,198.0,1309.7,4.2,16.8
191.0,130.0,1322.5,4.0,17.0
192.0,237.0,1326.1,7.2,13.9
193.0,214.0,1329.7,2.9,18.2
194.0,136.0,1341.7,3.6,17.4
195.0,101.0,1318.2,7.7,13.3
196.0,300.0,1315.0,9.4,11.6
197.0,173.0,1318.7,5.4,15.6
198.0,137.0,1295.7,5.4,15.6
199.0,147.0,1292.8,8.2,12.8
200.0,175.0,1289.9,4.2,16.8
201.0,98.0,1303.4,4.2,16.9
202.0,101.0,1307.3,4.6,16.5
203.0,273.0,1304.3,6.2,14.8
204.0,140.0,1281.7,8.0,13.1
205.0,107.0,1268.9,6.7,14.4
206.0,242.0,1292.8,4.0,17.0
207.0,127.0,1279.7,4.9,16.1
208.0,251.0,1277.0,4.9,16.2
209.0,85.0,1300.8,4.9,16.1
210.0,102.0,1324.1,5.4,15.6
211.0,122.0,1336.1,8.4,12.6
212.0,125.0,1358.8,4.9,16.1
213.0,201.0,1361.8,4.7,16.3
214.0,136.0,1372.3,3.9,17.2
215.0,176.0,1375.1,3.2,17.8
216.0,122.0,1370.9,5.1,15.9
217.0,147.0,1366.7,6.1,15.0
218.0,134.0,1362.7,4.5,16.5
219.0,137.0,1358.7,5.8,15.3
220.0,108.0,1354.8,4.0,17.0
221.0,202.0,1339.6,6.7,14.4
222.0,113.0,1362.0,4.1,16.9
