970,880,783,923,931,968,942,1054,1075,991,1012,1102,1093,1184,1177,1162,1158,1206,1201,1197,1293,1287,1245,1282,1317,1436,1374,1329,1448,1378,1430,1387,1447,1418,1429,1443,1531,1423,1412,1501,1510,1466,1509,1563,1502,1567,1492,1477,1555,1581,1566,1533,1558,1515,1570,1601,1539,1604,1652,1596,1601,1636,1625,1568,1613,1649,1660,1650,1636,1677,1642,1647,1662,1639,1648,1630,1551,1591,1577,1583,1574,1570,1601,1611,1607,1645,1674,1670,1676,1651,1646,1652,1609,1639,1617,1596,1568,1651,1684,1671,1685,1710,1679,1723,1667,1651,1653,1641,1636,1715,1651,1605,1611,1669,1657,1661,1656,1669,1689,1695,1705,1709,1723,1702,1704,1730,1745,1740,1764,1740,1738,1706,1741,1710,1703,1697,1659,1662,1717,1711,1727,1689,1717,1763,1705,1707,1710,1700,1727,1752
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
