1293,1660,1342,1367,1524,1516,1542,1652,1609,1748,1767,1701,1742,1775,1777,1723,1798,1890,1927,1896,1880,1877,1919,1912,1962,1960,1928,1940,1948,2043,1987,1910,1938,2017,2034,1958,2044,2016,2027,2018,1985,2022,2071,2043,2090,2119,1970,2037,1989,2041,2057,2139,2029,2118,2120,2063,2075,2022,2050,2083,2048,2052,2061,2065,2045,2042,2131,2123,2133,2062,2032,2087,2103,2151,2066,2057,2115,2117,2100,2132,2110,2104
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
