# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,73.00000,1000.00000,4.15876,17.24948,24.16495,18.20825,0.50515,0.05979,0.07835
2.00000,132.00000,1000.00000,4.28458,17.09223,23.62055,15.48880,0.82609,0.11594,0.03162
3.00000,147.00000,957.95518,4.64205,16.76244,19.77368,31.23114,0.65008,0.06421,0.11878
4.00000,157.00000,956.64893,4.62053,16.73747,25.83055,15.43039,0.50000,0.10740,0.07319
5.00000,300.00000,947.76869,6.61087,14.93515,23.76776,19.65349,0.67696,0.07474,0.03212
6.00000,111.00000,1006.61258,5.90297,15.91393,32.37872,28.25196,0.58764,0.23631,0.08920
7.00000,133.00000,1060.23842,4.41197,17.11854,26.45188,17.11854,0.87793,0.05516,0.00704
8.00000,175.00000,1058.35999,5.16384,16.29970,27.73826,26.48651,0.59640,0.02997,0.03197
9.00000,168.00000,1056.56218,4.60147,16.79706,25.77319,15.69513,0.51515,0.20294,0.11387
10.00000,98.00000,1054.83397,2.90519,18.30233,22.25581,15.27907,0.55367,0.07513,0.02504
11.00000,71.00000,1053.16686,4.44425,16.94867,25.50265,17.83363,0.50000,0.44602,0.11327
12.00000,125.00000,1051.55409,5.73231,15.85495,30.90330,26.77123,0.51356,0.08019,0.07075
13.00000,94.00000,1103.71868,5.30171,16.08918,26.68311,25.61290,0.59962,0.06262,0.00569
14.00000,190.00000,1090.50674,5.47279,15.96426,29.05930,17.98700,0.55443,0.06824,0.02518
15.00000,113.00000,1088.63739,4.73458,16.73574,27.52852,12.09779,0.61700,0.31665,0.12922
16.00000,129.00000,1076.70075,3.28748,17.93818,18.78980,12.71406,0.56260,0.33539,0.31530
17.00000,171.00000,1115.56136,4.54091,16.96281,27.42295,16.44846,0.59989,0.09777,0.02125
18.00000,84.00000,1113.51577,2.65924,18.57684,23.88641,20.97550,0.50000,0.03786,0.00000
19.00000,157.00000,1111.52185,4.70538,16.75699,29.37204,17.15269,0.72366,0.13656,0.01183
20.00000,167.00000,1109.57624,4.86304,16.65055,26.93958,23.64250,0.73414,0.11682,0.03122
21.00000,129.00000,1097.41106,6.09842,15.31755,32.33055,15.57196,0.50000,0.36955,0.09285
22.00000,91.00000,1132.72154,3.40000,17.73333,26.04065,17.42927,0.70569,0.15610,0.05203
23.00000,87.00000,1147.39447,2.75488,18.45336,18.81345,20.78308,0.67137,0.13883,0.17137
24.00000,194.00000,1145.13520,4.42063,16.86226,31.58802,18.93391,0.53243,0.21989,0.09697
25.00000,129.00000,1142.92732,5.02888,16.37545,24.44164,23.96871,0.64801,0.20457,0.04091
