1293,1660,1613,1783,1657,1780,1788,1810,1856,1809,1788,1769,1802,1760,1841,1702,1748,1759,1726,1752,1774,1735,1716,1677,1688,1732,1716,1632,1728,1700,1743,1717,1809,1762,1672,1744,1782,1715,1731,1727,1725,1735
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
