# GameN, gameLength, gameElo, minBase, dinBase, meandistMine, meandistDine, isInFront, carryEnimy, carryAlly
1.00000,151.00000,1000.00000,6.32753,15.05550,23.84984,19.54625,0.77476,0.41785,0.14690
2.00000,185.00000,1000.00000,5.52807,16.04947,34.05749,16.56751,0.29545,0.28275,0.06016
3.00000,187.00000,1042.04482,4.65010,16.78261,25.29193,27.84576,0.64234,0.15735,0.07453
4.00000,87.00000,1075.46135,4.03420,17.32410,33.24919,24.60261,0.50000,0.07003,0.00000
5.00000,198.00000,1130.50573,4.90013,16.42766,27.27913,17.03713,0.20583,0.08771,0.04225
6.00000,240.00000,1127.48974,5.24132,16.21755,20.63071,18.16545,0.23583,0.15082,0.07495
7.00000,94.00000,1173.65635,5.60610,15.76308,22.46221,15.85610,0.50000,0.28924,0.08576
8.00000,122.00000,1190.19483,5.00000,16.31378,25.59566,25.71939,0.57653,0.03316,0.01531
9.00000,138.00000,1205.10191,6.08458,15.69486,35.27837,20.01392,0.69540,0.36831,0.00000
10.00000,121.00000,1183.44493,3.25193,18.05831,23.57316,13.16502,0.25248,0.14081,0.10891
11.00000,178.00000,1180.05963,5.16738,16.35714,18.26439,22.34968,0.56130,0.35501,0.31876
12.00000,83.00000,1231.72411,3.20604,18.08881,26.82771,19.41030,0.56927,0.05151,0.04263
13.00000,97.00000,1209.60623,3.71483,17.66540,20.88023,19.69772,0.61407,0.04753,0.08935
14.00000,200.00000,1205.95629,5.53328,15.99327,26.93717,18.04338,0.37061,0.32311,0.13313
15.00000,258.00000,1186.50448,4.69215,16.90610,25.31590,15.96311,0.73776,0.18645,0.05902
16.00000,112.00000,1199.44753,4.35484,17.00000,28.22770,15.99810,0.35674,0.32448,0.02846
17.00000,220.00000,1196.16614,4.76710,16.74174,26.31130,27.79708,0.46733,0.03228,0.02613
18.00000,255.00000,1208.19762,6.31905,15.16798,18.66855,17.73732,0.46956,1.14994,1.32131
19.00000,97.00000,1204.85816,4.52950,16.79281,26.87626,24.38705,0.58777,0.02878,0.00432
20.00000,279.00000,1216.12293,5.65650,15.81701,19.60754,15.17737,0.15048,0.39165,0.54093
21.00000,216.00000,1212.72936,5.15621,16.12308,17.74556,18.59882,0.40651,0.17515,0.15266
22.00000,300.00000,1223.33962,5.41797,16.08008,19.92285,20.50879,0.68652,0.24707,0.04980
23.00000,127.00000,1219.89588,4.39497,17.24179,32.03063,26.42232,0.53282,0.07330,0.00656
24.00000,78.00000,1216.55214,4.36150,16.99584,35.65512,13.09695,0.33795,0.26454,0.03047
25.00000,234.00000,1213.30233,5.63314,15.81420,22.66272,16.06509,0.54793,1.15503,0.94438
26.00000,300.00000,1240.75058,5.72010,15.90357,21.06199,17.12649,0.58172,0.22730,0.10708
27.00000,121.00000,1281.41299,4.55568,16.90054,32.78486,15.04432,0.56757,0.35243,0.12757
28.00000,109.00000,1304.12673,4.42347,16.93980,29.25714,15.39082,0.40663,0.35000,0.10408
29.00000,245.00000,1325.21441,4.64589,16.62984,16.65439,14.05099,0.36827,0.29178,0.09726
30.00000,74.00000,1330.95865,4.49501,16.79601,33.47646,12.13409,0.50000,0.37803,0.05136
31.00000,72.00000,1325.39365,4.80271,16.70633,34.61446,18.33434,0.46386,0.20482,0.05873
32.00000,121.00000,1331.03786,4.11799,17.06425,29.59229,25.07243,0.53329,0.11565,0.04790
33.00000,170.00000,1336.48163,4.70205,16.75112,27.36396,17.07672,0.64674,0.12400,0.00535
34.00000,118.00000,1330.89562,3.21584,17.93012,22.17236,23.54193,0.53106,0.06211,0.02640
35.00000,199.00000,1307.98464,4.77578,16.52915,29.81988,23.75710,0.32810,0.05306,0.05306
36.00000,150.00000,1286.58680,5.83265,15.65714,30.94776,12.28327,0.41796,0.47837,0.08408
37.00000,115.00000,1266.59576,3.84976,17.54928,29.02524,11.31370,0.46815,0.37380,0.13822
38.00000,158.00000,1273.78518,5.52581,16.10707,32.10134,22.67973,0.28442,0.21415,0.12524
39.00000,254.00000,1310.14425,4.85754,16.56145,25.67970,28.22905,0.68250,0.09590,0.06052
40.00000,145.00000,1329.20943,6.86797,14.66917,37.07277,17.05176,0.31283,0.23781,0.02476
41.00000,111.00000,1324.07579,4.65752,16.60979,24.89618,17.81384,0.58234,0.12411,0.02029
42.00000,121.00000,1342.11544,3.56011,17.70014,23.65064,24.96464,0.66478,0.04385,0.00566
43.00000,236.00000,1336.70678,4.71853,16.72713,20.35653,18.94449,0.46990,0.16966,0.15481
44.00000,153.00000,1331.47258,3.71148,17.68415,28.07869,25.39454,0.53497,0.01639,0.03279
45.00000,236.00000,1309.95992,5.96143,15.57489,26.05830,17.44664,0.35561,0.50404,0.36861
46.00000,300.00000,1305.43684,4.99389,16.41780,21.12432,12.16440,0.34783,0.27174,0.10870
47.00000,173.00000,1311.08181,5.86459,15.64844,28.50967,19.31287,0.54920,0.19849,0.00084
48.00000,241.00000,1325.67820,4.65885,16.71331,24.96747,16.95915,0.36725,0.44251,0.35703
49.00000,105.00000,1320.85949,3.25287,17.97701,23.68838,12.46871,0.23691,0.14815,0.08429
50.00000,131.00000,1326.00826,4.71663,16.75839,38.89025,17.10156,0.29730,0.24406,0.04341
51.00000,150.00000,1343.07101,5.16978,16.23378,28.15022,21.60800,0.39600,0.31378,0.12978
52.00000,213.00000,1347.63128,4.35139,17.16629,28.97517,22.56810,0.41986,0.18134,0.04439
53.00000,174.00000,1352.06589,5.53569,16.04623,36.36370,16.62542,0.16010,0.20802,0.08838
54.00000,145.00000,1346.70548,4.65793,16.73302,30.94279,27.92253,0.68474,0.03099,0.02741
55.00000,194.00000,1362.36096,3.41734,17.76613,19.68347,18.30444,0.72681,0.06855,0.03327
56.00000,228.00000,1340.42184,4.38676,16.90883,23.87812,17.38100,0.62428,0.14779,0.01727
57.00000,113.00000,1335.43068,3.32270,17.87117,21.18282,19.90552,0.80491,0.19141,0.11902
58.00000,241.00000,1315.06150,5.18579,16.22708,28.27930,17.95871,0.24560,0.18276,0.07893
59.00000,134.00000,1332.07017,4.27618,17.10575,26.79158,14.65811,0.23973,0.15092,0.05236
60.00000,136.00000,1350.91851,3.89494,17.43191,25.28891,17.49611,0.55739,0.21304,0.04086
61.00000,93.00000,1355.12646,5.04539,16.31165,30.95613,19.96067,0.75946,0.09531,0.00000
62.00000,149.00000,1369.88998,3.62852,17.64165,25.60788,18.41557,0.30535,0.10600,0.11257
63.00000,202.00000,1349.97302,5.44213,15.95203,30.65068,19.98332,0.50469,0.28259,0.15641
64.00000,139.00000,1364.87379,4.63476,16.69052,27.58364,19.01859,0.28160,0.13941,0.09015
65.00000,93.00000,1346.37378,3.82764,17.47050,34.88975,26.46894,0.50000,0.07919,0.16460
66.00000,107.00000,1365.03735,4.25504,17.08660,31.20878,12.65718,0.35053,0.24437,0.12811
67.00000,133.00000,1359.63021,4.68695,16.64932,32.23379,13.91433,0.19135,0.19776,0.02882
68.00000,109.00000,1363.54588,5.24209,16.40665,30.31329,21.23892,0.50000,0.32911,0.24367
69.00000,213.00000,1380.20590,4.23028,17.25710,23.69558,15.55047,0.48856,0.14511,0.09779
70.00000,191.00000,1349.00580,4.78684,16.81238,22.40570,21.16110,0.77652,0.12475,0.05206
71.00000,154.00000,1363.56612,3.78270,17.62575,24.54628,20.63179,0.64688,0.10664,0.03924
72.00000,158.00000,1377.37601,6.53117,14.87662,23.58312,22.67403,0.32662,0.03377,0.03247
73.00000,127.00000,1390.48772,5.21886,16.25028,32.10325,15.18631,0.35241,0.19641,0.07969
74.00000,199.00000,1368.73913,5.03696,16.48913,28.80870,20.08986,0.45000,0.26159,0.19058
75.00000,150.00000,1349.88959,4.09756,17.34350,29.75915,19.52033,0.56555,0.12500,0.09858
76.00000,170.00000,1353.89008,5.73889,15.77778,27.51389,21.43704,0.46204,0.32685,0.21111
77.00000,175.00000,1348.94741,3.79264,17.62016,24.13566,20.50291,0.89826,0.07849,0.02326
78.00000,69.00000,1365.91284,5.14727,16.19091,27.41818,17.07273,0.60818,0.45818,0.16545
79.00000,206.00000,1345.64353,5.29876,16.14861,31.82121,18.08746,0.65364,0.24071,0.03947
80.00000,281.00000,1374.48594,6.23368,15.18939,25.30536,16.53030,0.17832,0.13928,0.04545
81.00000,153.00000,1355.81666,4.85918,16.52521,22.50333,18.35966,0.57897,0.15794,0.10942
82.00000,189.00000,1372.32086,4.89022,16.55639,30.80060,19.89171,0.72554,0.26736,0.02390
83.00000,189.00000,1385.24216,4.42899,17.03254,23.35207,16.77515,0.76233,0.11637,0.04043
84.00000,169.00000,1397.54382,4.67125,16.68008,27.65358,20.86948,0.62561,0.19823,0.05496
85.00000,260.00000,1391.59419,6.34955,15.39736,20.90684,19.27535,0.94847,0.46167,0.14427
86.00000,109.00000,1403.54307,4.81176,16.67353,20.03676,22.08971,0.74412,0.21471,0.22794
